"author/affiliatesHighlightedLabel/label/badge/url","author/affiliatesHighlightedLabel/label/description","author/affiliatesHighlightedLabel/label/url/url","author/affiliatesHighlightedLabel/label/url/urlType","author/affiliatesHighlightedLabel/label/userLabelDisplayType","author/affiliatesHighlightedLabel/label/userLabelType","author/canDm","author/canMediaTag","author/coverPicture","author/createdAt","author/description","author/entities/description/urls/0/display_url","author/entities/description/urls/0/expanded_url","author/entities/description/urls/0/indices/0","author/entities/description/urls/0/indices/1","author/entities/description/urls/0/url","author/entities/description/urls/1/display_url","author/entities/description/urls/1/expanded_url","author/entities/description/urls/1/indices/0","author/entities/description/urls/1/indices/1","author/entities/description/urls/1/url","author/entities/url/urls/0/display_url","author/entities/url/urls/0/expanded_url","author/entities/url/urls/0/indices/0","author/entities/url/urls/0/indices/1","author/entities/url/urls/0/url","author/fastFollowersCount","author/favouritesCount","author/followers","author/following","author/hasCustomTimelines","author/id","author/isBlueVerified","author/isTranslator","author/isVerified","author/location","author/mediaCount","author/name","author/pinnedTweetIds/0","author/possiblySensitive","author/profilePicture","author/status","author/statusesCount","author/twitterUrl","author/type","author/url","author/userName","text","createdAt"
,,,,,,"false","true","https://pbs.twimg.com/profile_banners/2723516831/1515478393","Thu Jul 24 22:52:19 +0000 2014","Crypto. Politics. Poo Coin Investor.",,,,,,,,,,,"everape.io","http://www.everape.io","0","23","https://t.co/d1ZtQR04kw","0","1454","140","458","false","2723516831","false","false","false","","76","cryptomonster","1410320778495680513","false","https://pbs.twimg.com/profile_images/928487107554766848/NNQLXzLh_normal.jpg","","8484","https://twitter.com/StandUpUSAm","user","https://x.com/StandUpUSAm","StandUpUSAm","@Drewthedude11 @The_Trump_Train So full scale war then with a nuclear capable nation? I'm sure Trump would love the distraction away from the Russia investigation.","Fri Jul 28 23:54:10 +0000 2017"
,,,,,,"true","false","https://pbs.twimg.com/profile_banners/705241168586661890/1458380907","Thu Mar 03 03:59:32 +0000 2016","Trial Lawyer ▪️Terrible at Karaoke ▪️""...the best things of a good life are the little, nameless, unremembered, acts of kindness & love...""",,,,,,,,,,,,,,,,"0","59064","10463","10650","true","705241168586661890","false","false","false","","456","▶️JimONeil","744893866222956544","false","https://pbs.twimg.com/profile_images/1005726000720666626/gdrcAKd2_normal.jpg","","46174","https://twitter.com/JimONeilPOV","user","https://x.com/JimONeilPOV","JimONeilPOV","@mlg_Sr @John_E_Hunter Your position is quite rational, it may the depend though on how terrified Trump is of the Russia investigation, he knows more than we do","Fri Jul 28 23:52:49 +0000 2017"
,,,,,,"false","true",,"Tue Feb 10 21:40:42 +0000 2009","Native Texan, Worked in IT at the Univeristy of North Texas for over 30 years. Retired in 2015.",,,,,,,,,,,"facebook.com/claudia.p.lync…","http://www.facebook.com/claudia.p.lynch?ref=profile","0","23","https://t.co/lZbaiNfi29","0","457","197","482","true","20548990","false","false","false","Denton, Texas.","601","Claudia Lynch",,"false","https://pbs.twimg.com/profile_images/642437586/obamaiconmetweet_normal.gif","","43444","https://twitter.com/clynch940","user","https://x.com/clynch940","clynch940","A New USA Today Report On Russia Investigation Just Spelled Disaster For Trump https://t.co/ZVKFaQYXvP","Fri Jul 28 23:50:36 +0000 2017"
,,,,,,"false","true","https://pbs.twimg.com/profile_banners/380604763/1552513919","Mon Sep 26 22:52:13 +0000 2011","Djelloul (Del) Marbrook is an American poet, novelist, photographer and essayist.",,,,,,,,,,,"djelloulmarbrook.com","http://www.djelloulmarbrook.com","0","22","http://t.co/wKJB5tv5or","0","94","797","1565","true","380604763","false","false","false","New York","681","Djelloul Marbrook","1105906591382024192","false","https://pbs.twimg.com/profile_images/1203036781333143552/QDDQuuL4_normal.jpg","","173060","https://twitter.com/DelMarbrook","user","https://x.com/DelMarbrook","DelMarbrook","What Power Does Trump Have to Stop the Russia Investigation? https://t.co/M5SkOzUm7G","Fri Jul 28 23:45:30 +0000 2017"
,,,,,,"true","false","https://pbs.twimg.com/profile_banners/519728191/1652711303","Fri Mar 09 18:55:38 +0000 2012","https://t.co/7zIderj4y8 #Ω Blocked by @JerryFalwellJr @GenFlynn @AlanDersh @ScottBaio @RudyGiuliani @realDonaldTrump @MrsScottBaio","TheResistance.org","http://TheResistance.org","0","23","https://t.co/7zIderj4y8",,,,,,,,,,,"0","2179","11340","7049","true","519728191","false","false","false","Right behind you ","33627","Jasper #Ω.",,"false","https://pbs.twimg.com/profile_images/1822800379781718016/R-aoWTTg_normal.jpg","","340470","https://twitter.com/JSavoly","user","https://x.com/JSavoly","JSavoly","Russia investigation could uncover how much money Trump is still getting from Moscow #TheResistance https://t.co/oKiKdvQa9Y","Fri Jul 28 23:44:26 +0000 2017"
,,,,,,"false","true",,"Sun Aug 12 00:52:05 +0000 2012","Nursing school, Fordham U BA South Eastern U MS Air Force Vet, Love animals, NRA, rifles and handguns, and best of all love Jesus. MAGA",,,,,,,,,,,,,,,,"0","125430","2810","4419","true","752182268","false","false","false","Fairfax, VA","22","@carolinaqueens",,"false","https://pbs.twimg.com/profile_images/687258079335985152/dwjFyS3A_normal.jpg","","36551","https://twitter.com/cbab1232001","user","https://x.com/cbab1232001","cbab1232001","Mueller is the real crook along with Comey in this nothing investigation. He was suppose to look into 
Russia not Trump business holdings","Fri Jul 28 23:40:00 +0000 2017"
,,,,,,"true","true","https://pbs.twimg.com/profile_banners/732515283902943232/1469866545","Tue May 17 10:17:07 +0000 2016","RIP Sadly muck started a new journey thru the fog last nite 3-17-57/6-28-22.",,,,,,,,,,,"ko-fi.com/muckmaker","https://ko-fi.com/muckmaker","0","23","https://t.co/ov7km04AaI","0","127444","132307","94389","true","732515283902943232","false","false","false","Montana, USA","21622","Muckmaker™",,"false","https://pbs.twimg.com/profile_images/992081846828646401/i6cYwtdI_normal.jpg","","141271","https://twitter.com/RealMuckmaker","user","https://x.com/RealMuckmaker","RealMuckmaker","Russia investigation could uncover how much money Trump is still getting from Moscow https://t.co/yZWE1veYB4","Fri Jul 28 23:39:46 +0000 2017"
,,,,,,"false","true",,"Sat Dec 10 21:50:51 +0000 2011","Mother, grandmother, worked for University of Kentucky Hospital.  Go Wildcats!",,,,,,,,,,,,,,,,"0","18806","261","750","false","433682548","false","false","false","Lexington Kentucky","10","Jodie Martin","884144583747219456","false","https://pbs.twimg.com/profile_images/855193481035296768/y_zNkXvA_normal.jpg","","1834","https://twitter.com/Jodiek07","user","https://x.com/Jodiek07","Jodiek07","@MSNBC Can we get back to talking about the Trump-Russia investigation? The other stuff was expected and are just distractions.","Fri Jul 28 23:38:14 +0000 2017"
,,,,,,"true","true","https://pbs.twimg.com/profile_banners/15254641/1656576721","Fri Jun 27 13:20:07 +0000 2008","Conversations with a series of people who have nothing in common except that program host Robert Wright is curious about what they’re thinking.",,,,,,,,,,,"bloggingheads.tv","http://bloggingheads.tv","0","23","https://t.co/B8kKTyFNuO","0","1265","9098","513","true","15254641","false","false","false","@nonzeronews.bsky.social","1591","Nonzero Podcasts",,"false","https://pbs.twimg.com/profile_images/1542420238414872577/pLHbaqaL_normal.png","","13076","https://twitter.com/NonzeroPods","user","https://x.com/NonzeroPods","NonzeroPods","Are Trump’s Russia links a “nothing burger”? @robertwrighter &amp; @kausmickey on where the investigation might lead. https://t.co/olcBWkpYRP https://t.co/nNJ8RLoDlK","Fri Jul 28 23:37:01 +0000 2017"
,,,,,,"false","true","https://pbs.twimg.com/profile_banners/128735003/1478655761","Fri Apr 02 01:51:21 +0000 2010","The Universe,w/o Self-Aware Rational Beings, wud b w/o Meaning or Purpose-Particularly 4 Me, I Reckon. I i-Surgeon-my son's a Lawyer-but I Still Love Him Anyway",,,,,,,,,,,,,,,,"0","19502","2929","4495","true","128735003","false","false","false","DUHvolvinNation KnownAsFlorida","10598","DH Seret","758881303408185345","false","https://pbs.twimg.com/profile_images/741325779678568448/tzRxx2aL_normal.jpg","","54014","https://twitter.com/focus1776","user","https://x.com/focus1776","focus1776","A New USA Today Report On Russia Investigation Just Spelled Disaster For Trump - https://t.co/IxGcJqKNjQ","Fri Jul 28 23:34:16 +0000 2017"
,,,,,,"true","false","https://pbs.twimg.com/profile_banners/17470695/1590175469","Tue Nov 18 20:38:29 +0000 2008","senior political reporter at @jdforward. Email: kornbluh@forward.com. RT's X endorsements.",,,,,,,,,,,"forward.com","https://forward.com","0","23","https://t.co/ffVl5lIvFt","0","33639","47343","1321","true","17470695","false","false","false","Brooklyn , New York","18217","Jacob N. Kornbluh",,"false","https://pbs.twimg.com/profile_images/1755782148773023744/Dkz--uKB_normal.jpg","","155761","https://twitter.com/jacobkornbluh","user","https://x.com/jacobkornbluh","jacobkornbluh","For Trump this was yet another day media was not talking about the Russia investigation... unless they make a comeback in the Shabbat tweets","Fri Jul 28 23:31:27 +0000 2017"
,,,,,,"false","true","https://pbs.twimg.com/profile_banners/355470606/1628108812","Mon Aug 15 12:09:02 +0000 2011","#FullyVaccinated  #BlackLivesMatter   👬 🌈
 #ConvictTrump #LGBTQIA  🏳️‍🌈 🇺🇸 🐻 🐻 🚀",,,,,,,,,,,,,,,,"0","55367","11194","11033","true","355470606","false","false","false","Nutley, New Jersey","40515","JimmyBear 🐻 🗽 😷💟👬 🏳️‍🌈 🇺🇸 ☮️ 🍕 🚀 🌊",,"false","https://pbs.twimg.com/profile_images/809263543568646144/dpPScIO1_normal.jpg","","130185","https://twitter.com/JimmyBear2","user","https://x.com/JimmyBear2","JimmyBear2","A New USA Today Report On Russia Investigation Just Spelled Disaster For Trump https://t.co/oxaCxyKuQK via @anteksiler","Fri Jul 28 23:31:26 +0000 2017"
,,,,,,"true","true","https://pbs.twimg.com/profile_banners/2173135652/1401667376","Mon Nov 04 01:56:58 +0000 2013","Nothing to see here: Old Guy that express's his opinion on Politics and Scoundrels; they go together so well! #BlackLivesMatter #SFGIANTS US Navy Vet",,,,,,,,,,,,,,,,"0","85118","6400","6110","false","2173135652","false","false","false","Sonoma County, Ca.","531","PapaESoCo","1854408370717139389","false","https://pbs.twimg.com/profile_images/451517548635254785/ajQqLB6m_normal.jpeg","","480576","https://twitter.com/PapaESoCo","user","https://x.com/PapaESoCo","PapaESoCo","Russia investigation could uncover how much money Trump is still getting from Moscow https://t.co/MMhYU7ssJp Huge, Biggly, Colossal TREASON!","Fri Jul 28 23:26:46 +0000 2017"
,,,,,,"false","false","https://pbs.twimg.com/profile_banners/184213254/1726333539","Sun Aug 29 00:18:45 +0000 2010","🚫DM 🚫LISTS 🚫MAGA

Follow me on Blue Skies 

@irishmason.bsky.social

Join me where the Skies are BLUE

Mom to @mentalstudios

Famous Comic Book Colorist",,,,,,,,,,,"facebook.com/mentalstudios","http://www.facebook.com/mentalstudios","0","23","https://t.co/W1iSi7Ud1B","0","106993","8427","8452","true","184213254","false","false","false","BLANKET FORT, Colorado, USA","7366","IrishMason 🇮🇪🇺🇸☘️🦅🦂♏ 🇺🇦","1862225877259755888","false","https://pbs.twimg.com/profile_images/1659352226215890945/Yy5KxTvT_normal.jpg","","204927","https://twitter.com/IrishMason","user","https://x.com/IrishMason","IrishMason","The Magnitsky Act and the Russia investigation https://t.co/AY5sxvv9eX","Fri Jul 28 23:22:53 +0000 2017"
,,,,,,"false","true","https://pbs.twimg.com/profile_banners/890690263231766529/1501192265","Thu Jul 27 21:48:01 +0000 2017","Follow us for daily Trump impeachment updates and plenty many more hard facts and evidence. We support the LGBTQ, Muslims, Jews, Women &Children. #TheResistance",,,,,,,,,,,"shop.spreadshirt.com/ImpeachTrump45","http://shop.spreadshirt.com/ImpeachTrump45","0","23","https://t.co/FQEqmTF6E2","0","233","906","1810","false","890690263231766529","false","false","false","Washington, DC","85","Trump Impeachment ✨","890692432781746177","false","https://pbs.twimg.com/profile_images/890690988959649792/pYadHp2m_normal.jpg","","1053","https://twitter.com/TrumpImpeachHim","user","https://x.com/TrumpImpeachHim","TrumpImpeachHim","@KeithOlbermann @JoanieSay Trump had to off Reince in order to quell out and quiet reporters from being able 2 pry into Russia investigation since Kelly isn't involved","Fri Jul 28 23:22:04 +0000 2017"
,,,,,,"false","true","https://pbs.twimg.com/profile_banners/83738760/1476211724","Tue Oct 20 01:26:16 +0000 2009","Retirado. Ponceño de Nacimiento, Aiboniteño de Crianza, Puertorriqueño 100%. Amante de la Paz, la Tranquilidad y el Respeto.",,,,,,,,,,,,,,,,"0","61306","1192","3311","true","83738760","false","false","false","Puerto Rico","2414","Willie Vega Ayala",,"false","https://pbs.twimg.com/profile_images/1677395568576831499/FCSrpBbG_normal.jpg","","71563","https://twitter.com/willie71vega","user","https://x.com/willie71vega","willie71vega","A New USA Today Report On Russia Investigation Just Spelled Disaster For Trump

😍😍😍😍😍😍😍😍😍 YESSSS!!!!! https://t.co/nNmGT04AUF","Fri Jul 28 23:20:47 +0000 2017"
,,,,,,"true","true","https://pbs.twimg.com/profile_banners/333769097/1604777602","Tue Jul 12 02:02:33 +0000 2011","Doesn't get any better than living on the left edge, Vancouver, BC 🇨🇦/🇺🇸 Democrat/Resist🌊 NO DMs or will block you",,,,,,,,,,,,,,,,"0","25007","8627","8822","true","333769097","false","false","false","North Vancouver BC","569","🇨🇦 Diane Green (🇨🇦/ 🇺🇸)",,"false","https://pbs.twimg.com/profile_images/1398306629334966272/rwQMH8DE_normal.jpg","","20494","https://twitter.com/Diane50Green","user","https://x.com/Diane50Green","Diane50Green","A New USA Today Report On Russia Investigation Just Spelled Disaster For Trump https://t.co/OgbVB9wmi9 via @anteksiler","Fri Jul 28 23:15:53 +0000 2017"
,,,,,,"false","true","https://pbs.twimg.com/profile_banners/333283080/1664321367","Mon Jul 11 08:49:57 +0000 2011","iOS Music Production, iOS App Aficionado, Songwriter, Beat Maker, Instrumentalist, Sound Design, Teacher, Freelance Writer. Life Long Learner.",,,,,,,,,,,,,,,,"0","4875","487","2490","true","333283080","false","false","false","Baltimore, MD","8503","PoppaDocRocks",,"false","https://pbs.twimg.com/profile_images/442013700820443136/J2K5Kmzv_normal.jpeg","","12617","https://twitter.com/ChrisRukoPops","user","https://x.com/ChrisRukoPops","ChrisRukoPops","#RobertMueller #Russia investigation, and why #Trump is so afraid of it. 
https://t.co/MEZjyNh1Aq","Fri Jul 28 23:11:01 +0000 2017"
,,,,,,"false","true","https://pbs.twimg.com/profile_banners/785209261789966336/1496354099","Sun Oct 09 20:04:11 +0000 2016","DEMANDER of: TRUTH in government. DISDAIN for: ""party over country""politics. DESIRE for: return of a peaceful nights rest.",,,,,,,,,,,,,,,,"0","25493","371","513","true","785209261789966336","false","false","false","","698","AnonAMoose",,"false","https://pbs.twimg.com/profile_images/812685847959048194/aofZdp9h_normal.jpg","","39874","https://twitter.com/AnonAMoose2520","user","https://x.com/AnonAMoose2520","AnonAMoose2520","@FrakerMonica @ChuckGrassley @realDonaldTrump Grassley is a pathetic partisan dinosaur that's covering for POTUS with trying to discredit FBI investigation into trump/Russia..disgusting","Fri Jul 28 23:07:44 +0000 2017"
,,,,,,"false","true",,"Sat Sep 13 22:34:38 +0000 2014","25 yrs in residential construction
single",,,,,,,,,,,,,,,,"0","9","5","51","false","2808227610","false","false","false","","2","greg williams",,"false","https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png","","2257","https://twitter.com/gamblr19r","user","https://x.com/gamblr19r","gamblr19r","@realDonaldTrump sign the bill, protect America and punish Russia for election meddling! SIGN FOR AMERICA","Fri Jul 28 18:20:13 +0000 2017"
,,,,,,"true","false","https://pbs.twimg.com/profile_banners/2979460258/1730681526","Thu Jan 15 05:37:17 +0000 2015","Fake Elections & Fake Events & Fake News & Fake Statistics & Fake History = Totalitarianism &  Authoritarianism & The End to our US Constitutional Republic.",,,,,,,,,,,,,,,,"0","4274","2588","4634","true","2979460258","false","false","false","Florida Panhandle","20396","Logical Extreme",,"false","https://pbs.twimg.com/profile_images/1712947300014686208/gOw5m6T7_normal.jpg","","63665","https://twitter.com/PanhandleExit","user","https://x.com/PanhandleExit","PanhandleExit","@HAGOODMANAUTHOR https://t.co/W0RpZjaSov LIVE: William Bowder Testifies before Senate Judiciary Hearing Russian Meddling US Election 7/27/17","Fri Jul 28 17:28:40 +0000 2017"
,,,,,,"false","true","https://pbs.twimg.com/profile_banners/958984880/1637261271","Tue Nov 20 00:07:34 +0000 2012","Computer oceanographer and music and art and other stuff guy. s/castAR/@tiltfive/ evangelist. Pinball is also fun. Слава Україні!",,,,,,,,,,,"stanford.edu/~hydrobay","http://www.stanford.edu/~hydrobay","0","23","https://t.co/qldw2bFA4N","0","98100","762","1803","true","958984880","false","false","false","random","1637","Alan Swithenbank",,"false","https://pbs.twimg.com/profile_images/1602491307573723137/woRhdnj9_normal.jpg","","39033","https://twitter.com/AlanSwithenbank","user","https://x.com/AlanSwithenbank","AlanSwithenbank","Hackers plan to break into 30 voting machines to put election meddling to the test https://t.co/KsLpNMRMb0 via @usatoday","Fri Jul 28 17:13:02 +0000 2017"
