"author/affiliatesHighlightedLabel/label/badge/url","author/affiliatesHighlightedLabel/label/description","author/affiliatesHighlightedLabel/label/url/url","author/affiliatesHighlightedLabel/label/url/urlType","author/affiliatesHighlightedLabel/label/userLabelDisplayType","author/affiliatesHighlightedLabel/label/userLabelType","author/canDm","author/canMediaTag","author/coverPicture","author/createdAt","author/description","author/entities/description/urls/0/display_url","author/entities/description/urls/0/expanded_url","author/entities/description/urls/0/indices/0","author/entities/description/urls/0/indices/1","author/entities/description/urls/0/url","author/entities/description/urls/1/display_url","author/entities/description/urls/1/expanded_url","author/entities/description/urls/1/indices/0","author/entities/description/urls/1/indices/1","author/entities/description/urls/1/url","author/entities/description/urls/2/display_url","author/entities/description/urls/2/expanded_url","author/entities/description/urls/2/indices/0","author/entities/description/urls/2/indices/1","author/entities/description/urls/2/url","author/entities/url/urls/0/display_url","author/entities/url/urls/0/expanded_url","author/entities/url/urls/0/indices/0","author/entities/url/urls/0/indices/1","author/entities/url/urls/0/url","author/fastFollowersCount","author/favouritesCount","author/followers","author/following","author/hasCustomTimelines","author/id","author/isBlueVerified","author/isTranslator","author/isVerified","author/location","author/mediaCount","author/name","author/pinnedTweetIds/0","author/possiblySensitive","author/profilePicture","author/status","author/statusesCount","author/twitterUrl","author/type","author/url","author/userName","text","createdAt"
,,,,,,"false","true","https://pbs.twimg.com/profile_banners/108341578/1424295361","Mon Jan 25 16:52:30 +0000 2010","Real Estate Agent for 25+ years - Certified Residential Specialist (top 2% in CT), girls soccer/basketball/ tennis coach, kayaker, gardener, father",,,,,,,,,,,,,,,,"ournextcthome.com","http://ournextcthome.com","0","23","https://t.co/fAWv0vwala","0","2255","197","662","false","108341578","false","false","false","West Hartford, CT","8","Brent Bell",,"false","https://pbs.twimg.com/profile_images/1261635377/brentsm_normal.jpg","","4445","https://twitter.com/BrentinCT","user","https://x.com/BrentinCT","BrentinCT","No need to wait for Mueller's investigation to conclude. WE NOW KNOW TRUMP CAMPAIGN COLLUDED WITH RUSSIA! #IMPEACH45 #RESIST #25AMENDMENTNOW","Sun Jul 09 21:12:36 +0000 2017"
,,,,,,"false","false","https://pbs.twimg.com/profile_banners/466685716/1510790836","Tue Jan 17 17:42:44 +0000 2012","Blocked by Glenn Greenwald and Tom Fitton",,,,,,,,,,,,,,,,,,,,,"0","120930","612","3314","true","466685716","false","false","false","United States","140","christox_live",,"false","https://pbs.twimg.com/profile_images/949129267274592256/w18qKdBm_normal.jpg","","26728","https://twitter.com/christox_live","user","https://x.com/christox_live","christox_live","@erock1995_es @JudicialWatch @TomFitton Comey was fired by Trump for pushing the Russia investigation. Trump admitted it in a televised interview. U choose to ignore what's real.","Sun Jul 09 20:55:55 +0000 2017"
,,,,,,"false","true",,"Sat Feb 21 19:46:30 +0000 2009","giving you videos of recent news events. will tweet one every 15 minutes.",,,,,,,,,,,,,,,,"wingie.github.io","http://wingie.github.io","0","22","http://t.co/JMkhHisEtX","0","15","1301","1305","false","21511099","false","false","false","bangalore","9","WingzTV",,"false","https://pbs.twimg.com/profile_images/3537672406/190f79c88052bd5078e91796fd0fffe1_normal.jpeg","","219480","https://twitter.com/realnewsvideos","user","https://x.com/realnewsvideos","realnewsvideos","#Trump #lied, told stop Flynn investigation fired over Russia, Comey testifies https://t.co/U6D8dTKV4E","Sun Jul 09 20:48:03 +0000 2017"
,,,,,,"false","false","https://pbs.twimg.com/profile_banners/197509918/1716523865","Fri Oct 01 17:56:53 +0000 2010","Obama-Obama-Clinton-Biden-Harris voter🥥🌴",,,,,,,,,,,,,,,,,,,,,"0","38003","1090","300","true","197509918","false","false","false","","1204","Char 🇮🇹🇺🇸🏳️‍🌈🌻📖🏴‍☠️🌴🥥",,"false","https://pbs.twimg.com/profile_images/1729152530368905216/YbLbKIDY_normal.jpg","","26720","https://twitter.com/sweetiebabes08","user","https://x.com/sweetiebabes08","sweetiebabes08","@brianstelter @kylepope Yeah, like DO YOUR JOB! Trump gets off MSM orgasmic reaction 2his Tweets. Actually report on his acorrupt admin; Russia investigation","Sun Jul 09 20:47:43 +0000 2017"
,,,,,,"true","false","https://pbs.twimg.com/profile_banners/21551058/1611122507","Sun Feb 22 06:45:00 +0000 2009","RoughAcres/RL McKee
Artist/blogger/activist/Earthling
#WeAreOne
""If we're not here to help people, we should go the f-k home."" - Gillibrand",,,,,,,,,,,,,,,,"facebook.com/roughacres","http://www.facebook.com/roughacres","0","23","https://t.co/42Bf0NowwP","0","235863","2589","4432","true","21551058","false","false","false","NYC","2402","RoughAcres",,"false","https://pbs.twimg.com/profile_images/1351785898795540480/IvQLU675_normal.jpg","","170728","https://twitter.com/RoughAcres","user","https://x.com/RoughAcres","RoughAcres","Hey, Toomey - NO ONE expected Trump to win.
Support the Trump/Russia investigation, then!

https://t.co/BqxPeSeyAV via @shareblue","Sun Jul 09 20:41:56 +0000 2017"
,,,,,,"false","true","https://pbs.twimg.com/profile_banners/805757934932230144/1482103972","Mon Dec 05 12:57:16 +0000 2016","#FireproofMueller #BlueWave2018 #GOPComplicit NO LISTS PLEASE",,,,,,,,,,,,,,,,,,,,,"0","23661","1512","2080","true","805757934932230144","false","false","false","","1110","Nobie Jackson","878732095882973184","false","https://pbs.twimg.com/profile_images/810627734028386304/yAz_UU_u_normal.jpg","","58150","https://twitter.com/oldladyisback42","user","https://x.com/oldladyisback42","oldladyisback42","Tillerson was reportedly 'stunned' at the way Trump asked Putin about election meddling: https://t.co/x27GksY8RO via @AOL","Sun Jul 09 23:58:48 +0000 2017"
,,,,,,"false","false","https://pbs.twimg.com/profile_banners/216446007/1460553025","Tue Nov 16 19:08:54 +0000 2010","Disciples of Christ Denomination, Humanitarian Bias,People Lover; My prayer is to serve others in the flesh, mind and by Spirit.  TRUMP!🙏💪👍👊",,,,,,,,,,,,,,,,"twitter.com/ezduzit63","https://twitter.com/ezduzit63","0","23","https://t.co/ayq0VJgmn2","0","62368","1919","3580","true","216446007","false","false","false","","36589","EZ","1328900475849232385","false","https://pbs.twimg.com/profile_images/850170273743720449/NjsbWiyB_normal.jpg","","279413","https://twitter.com/ezduzit63","user","https://x.com/ezduzit63","ezduzit63","Haley Accepts CNN's 'Election Hacks/Meddling' Narrative https://t.co/gp3H2lJcum","Sun Jul 09 23:58:13 +0000 2017"
,,,,,,"false","false","https://pbs.twimg.com/profile_banners/188770786/1476679574","Thu Sep 09 15:13:36 +0000 2010","UnitedBlue #WomenRights #LGBTQrights #BidenHarris2020
ImmigrationReform #MiddleClass #VOTEBLUE  
#VoteTrumpOut#BLUEWAVE#NOTMYPRESIDENT #RESIST",,,,,,,,,,,,,,,,,,,,,"0","13283","925","2647","true","188770786","false","false","false","United States","66","D Ruby",,"false","https://pbs.twimg.com/profile_images/819749067139887105/KV0cgAUU_normal.jpg","","16588","https://twitter.com/druby2010","user","https://x.com/druby2010","druby2010","Tillerson was reportedly 'stunned' at the way Trump asked Putin about election meddling: https://t.co/Lw66fBp8GZ via @AOL","Sun Jul 09 23:56:54 +0000 2017"
,,,,,,"false","true","https://pbs.twimg.com/profile_banners/14365762/1376669610","Sat Apr 12 00:08:47 +0000 2008","Your Lifestream on http://t.co/a4pCSlKroI","Politics4All.com","http://Politics4All.com","19","41","http://t.co/a4pCSlKroI",,,,,,,,,,,"politics4all.com","http://www.politics4all.com","0","22","http://t.co/CWeXt4kpIP","0","17","3214","4150","false","14365762","false","false","false","Politics4All HQ","386","Politics4All.com",,"false","https://pbs.twimg.com/profile_images/2928517804/6b45e837129b2d05a54b6d4215660417_normal.png","","537166","https://twitter.com/Politics4All","user","https://x.com/Politics4All","Politics4All","Trump says he ""pressed"" Putin on meddling in 2016 election https://t.co/Wzy58DPlG3 #politics","Sun Jul 09 23:56:13 +0000 2017"
"https://pbs.twimg.com/profile_images/1851412468800602112/lYXfdWCz_bigger.jpg","Brownstone Institute","https://twitter.com/brownstoneinst","DeepLink","Badge","BusinessLabel","true","true","https://pbs.twimg.com/profile_banners/23485648/1728050621","Mon Mar 09 19:27:50 +0000 2009","Prez @brownstoneinst. Author/publisher https://t.co/Q0SHhihQdJ  Daily @epochtimes https://t.co/bo8cI11ujC Speaking: https://t.co/DBVyuxZfPq","brownstone.org/books/","http://brownstone.org/books/","39","62","https://t.co/Q0SHhihQdJ","bit.ly/3YQPxMy","https://bit.ly/3YQPxMy","82","105","https://t.co/bo8cI11ujC","bit.ly/3OyYQvc","http://bit.ly/3OyYQvc","116","139","https://t.co/DBVyuxZfPq","brownstone.org","https://brownstone.org","0","23","https://t.co/SaBrRU75OA","0","55190","209974","3554","true","23485648","true","false","false","Austin, TX ","3900","Jeffrey A Tucker","1858837115095691516","false","https://pbs.twimg.com/profile_images/1520882895350607872/aTKNR7Nc_normal.jpg","","95468","https://twitter.com/jeffreyatucker","user","https://x.com/jeffreyatucker","jeffreyatucker","I've mostly dismissed this Russian meddling stuff, but - to meet with a foreign agent to get intel on your election opponent...is....edgy","Sun Jul 09 23:55:01 +0000 2017"
,,,,,,"true","false","https://pbs.twimg.com/profile_banners/591228713/1719621661","Sat May 26 20:31:56 +0000 2012","America: We have a CHOICE! Learn more & volunteer to help get our nation back on track. Visit https://t.co/ace14lzQTh","kennedy24.com","https://www.kennedy24.com/","94","117","https://t.co/ace14lzQTh",,,,,,,,,,,"rfkjractivate.app.link","https://rfkjractivate.app.link","0","23","https://t.co/Q9F7VntM6Y","0","40629","1421","2641","true","591228713","false","false","false","Detroit, MI","169","Grace Chaddha, Kennedy24 MI: Wayne County Coord","1822728284834009376","false","https://pbs.twimg.com/profile_images/1792028851796627458/VD7DHeAZ_normal.jpg","","21882","https://twitter.com/Grace4Kennedy24","user","https://x.com/Grace4Kennedy24","Grace4Kennedy24","@Greedy_Bernie @bsbd2511 Guess you believe Putin over US Intel &amp; bipartisan consensus re: Russia meddling in election...","Sun Jul 09 23:54:51 +0000 2017"
,,,,,,"true","true","https://pbs.twimg.com/profile_banners/3314932297/1703491381","Fri Aug 14 08:47:47 +0000 2015","zexier@email.com",,,,,,,,,,,,,,,,"Zexier.com","http://Zexier.com","0","23","https://t.co/DIIV70FfjB","0","13551","15839","34478","false","3314932297","false","false","false","","84745","ZEXiER","1646168046111952896","false","https://pbs.twimg.com/profile_images/1750823612792422400/8wO_euQ1_normal.jpg","","126774","https://twitter.com/ZEXiER","user","https://x.com/ZEXiER","ZEXiER","https://t.co/gIUmgUJO2E –Priebus: Trump won’t let Putin’s election meddling go unpunished https://t.co/EoS3sbdhpL https://t.co/hGkXIfGNuC","Sun Jul 09 23:54:50 +0000 2017"
,,,,,,"true","true","https://pbs.twimg.com/profile_banners/3234598981/1614328901","Wed Jun 03 02:19:00 +0000 2015","",,,,,,,,,,,,,,,,,,,,,"0","56","3355","6024","false","3234598981","false","false","false","","47081","FundyDaddy",,"false","https://pbs.twimg.com/profile_images/1107590014542602247/HOVkcE1v_normal.png","","58423","https://twitter.com/FundyDaddy","user","https://x.com/FundyDaddy","FundyDaddy","https://t.co/3oqE4ZiFXd –Priebus: Trump won’t let Putin’s election meddling go unpunished https://t.co/hhGXyr6auz https://t.co/vQ0yeMKGwI","Sun Jul 09 23:54:47 +0000 2017"
,,,,,,"false","true","https://pbs.twimg.com/profile_banners/4300073116/1451499350","Fri Nov 27 20:59:12 +0000 2015","Age : 19 , Name : Eugene,  City : Washington",,,,,,,,,,,,,,,,"mcaf.ee/n2w9z3?EugeneH…","http://mcaf.ee/n2w9z3?EugeneHegerty","0","23","https://t.co/5dr3FoZjge","0","320","182","72","false","4300073116","false","false","false","Washington, USA","47308","Eugene Hegerty",,"false","https://pbs.twimg.com/profile_images/671092672103366656/AYM8xrwy_normal.jpg","","47755","https://twitter.com/EugeneHegerty","user","https://x.com/EugeneHegerty","EugeneHegerty","Priebus: Trump won’t let Putin’s election meddling go unpunished https://t.co/EZ6T6Vpeaf https://t.co/lxQUkCa4SM","Sun Jul 09 23:54:06 +0000 2017"
,,,,,,"false","true",,"Sat Jun 10 20:28:10 +0000 2017","",,,,,,,,,,,,,,,,,,,,,"0","0","1","51","false","873637939489538048","false","false","false","","0","Mike march",,"false","https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png","","5","https://twitter.com/Mikemarch18","user","https://x.com/Mikemarch18","Mikemarch18","Trump 'absolutely did not believe' Putin's denial of election meddling, official says - ABC News - https://t.co/gqwvFnP3BZ via @ABC","Sun Jul 09 23:53:57 +0000 2017"
,,,,,,"true","true","https://pbs.twimg.com/profile_banners/871897950062039041/1498161707","Tue Jun 06 01:14:05 +0000 2017","Ватник, Крымнашевец, вырос и служил в СССР. 
YouTube - Вечера у дяди Миши
https://t.co/oSHbpXdD9g…
Телеграм: https://t.co/X88htA3YnM","youtube.com/channel/UC8cMp","http://youtube.com/channel/UC8cMp","74","97","https://t.co/oSHbpXdD9g","t.me/mishafromCanada","https://t.me/mishafromCanada","109","132","https://t.co/X88htA3YnM",,,,,,"youtube.com/c/ZickGreatest","https://www.youtube.com/c/ZickGreatest","0","23","https://t.co/ELIEbSa4Bh","0","2665","861","145","true","871897950062039041","false","false","false","Edmonton, Alberta","1007","Zick Greatest","1309235452600135685","false","https://pbs.twimg.com/profile_images/871901088575660032/ibuxg9qM_normal.jpg","","3565","https://twitter.com/ZickGreatest","user","https://x.com/ZickGreatest","ZickGreatest","@marcorubio Meddling in the 2016 U.S. election and chemical attacks - all made up stories... Just wandering - how many people on the planet trust it...","Sun Jul 09 23:52:32 +0000 2017"
,,,,,,"false","false","https://pbs.twimg.com/profile_banners/825741440793862144/1536885759","Sun Jan 29 16:24:35 +0000 2017","Beware of he who would deny you access to information, for in his heart he dreams himself your master. #truth #freedom #love",,,,,,,,,,,,,,,,"mydot.ga","http://mydot.ga","0","23","https://t.co/LgIzXZ4WR8","0","2897","2608","2758","false","825741440793862144","false","false","false","","1887","Born Free","1400765156829847553","false","https://pbs.twimg.com/profile_images/831873779257192449/odV-AADP_normal.jpg","","70519","https://twitter.com/defYenLight","user","https://x.com/defYenLight","defYenLight","Trump chides Russia, but doesn’t condemn election meddling https://t.co/fvOVFFCMKK","Sun Jul 09 23:52:08 +0000 2017"
,,,,,,"false","true",,"Wed Oct 10 03:12:49 +0000 2012","",,,,,,,,,,,,,,,,,,,,,"0","501","24","68","true","871022874","false","false","false","princeton, nj","6","Gman",,"false","https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png","","1932","https://twitter.com/glasshifi","user","https://x.com/glasshifi","glasshifi","@FaceTheNation Man who sad that there must be some punishment to women who commit abortions willing to let Putin off Scott free for meddling in election!","Sun Jul 09 23:50:00 +0000 2017"
,,,,,,"false","false","https://pbs.twimg.com/profile_banners/19083786/1723305302","Fri Jan 16 20:29:12 +0000 2009","Kathleen Kimble Missoula Don’t tax seniors out of homes; poetry; HC4all; birds; tea; @umontana Jazz; local gov & journalism matter! IndU music grad",,,,,,,,,,,,,,,,,,,,,"0","72930","1699","1294","false","19083786","false","false","false","Missoula, Montana","3931","struggling in missoula","1857448260069478751","false","https://pbs.twimg.com/profile_images/1253150714311790592/Q3DWryGt_normal.jpg","","56429","https://twitter.com/Lgpguin","user","https://x.com/Lgpguin","Lgpguin","@annehelen This Montanan does NOT about T in Russia or T meeting Putin. BUT I care enormously about election meddling!","Sun Jul 09 23:47:37 +0000 2017"
,,,,,,"false","true",,"Fri Jun 22 00:55:26 +0000 2012","Conservative self thinking elderly gentleman",,,,,,,,,,,,,,,,,,,,,"0","7944","266","546","true","614722696","false","false","false","United States","1","JOHN WILLIAMSON",,"false","https://pbs.twimg.com/profile_images/854643835233869824/c0TWoEfx_normal.jpg","","4082","https://twitter.com/JOHNWIL38143024","user","https://x.com/JOHNWIL38143024","JOHNWIL38143024","@thehill Good now we can concentrate on the Democrats meddling in the election","Sun Jul 09 23:44:55 +0000 2017"
,,,,,,"false","true",,"Fri Dec 11 20:01:15 +0000 2009","",,,,,,,,,,,,,,,,,,,,,"0","4","22","128","false","96195387","false","false","false","","9","Ginny Flack",,"false","https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png","","6384","https://twitter.com/GinnyAFlack","user","https://x.com/GinnyAFlack","GinnyAFlack","Tillerson was reportedly 'stunned' at the way Trump asked Putin about election meddling: https://t.co/pEEC6kU1hv via @AOL","Sun Jul 09 23:44:35 +0000 2017"
,,,,,,"false","true","https://pbs.twimg.com/profile_banners/80868794/1487290778","Thu Oct 08 15:08:36 +0000 2009","“Life, Liberty and the pursuit of Happiness” excludes no one on the basis of their gender, race, sexual preference, nationality or religion.",,,,,,,,,,,,,,,,,,,,,"0","16192","1119","853","true","80868794","false","false","false","","2358","Sensibly Antitheist",,"false","https://pbs.twimg.com/profile_images/832384106864336896/7bwzJKe4_normal.jpg","","21982","https://twitter.com/hamildn","user","https://x.com/hamildn","hamildn","@thehill @bannerite Mark my words:  Trump's strategy will now be to dismiss the Russia investigation &amp; Mueller because he (and Putin) has now resolved it.","Sun Jul 09 20:31:30 +0000 2017"
,,,,,,"false","false","https://pbs.twimg.com/profile_banners/20813137/1398759955","Fri Feb 13 22:25:58 +0000 2009","Father of MSGT, AirForce - Bar Stool BS Stops Here, Benghazi - To Our Freedom Fighters on Twitter, Thank You.",,,,,,,,,,,,,,,,,,,,,"0","27999","1096","1813","true","20813137","false","false","false","Maple Grove, Mn","2085","Philscbx","474481423198347264","false","https://pbs.twimg.com/profile_images/2866024839/dd9bde20ea25259254b63c946812e52e_normal.jpeg","","43248","https://twitter.com/Philscbx","user","https://x.com/Philscbx","Philscbx","@realDonaldTrump @schiff @Trump @CNNPolitics @CIA @DHS @trumps @PutinRF_Eng @FBI @DNC @CNN 15 Months - Still Zero Proof 

#SallyYates, @FBI #Comey -Ties of #Russia &amp; @Trump Campaign 
Deserve more investigation. 
20 Yrs? 
#CIA Lied","Sun Jul 09 20:28:08 +0000 2017"
,,,,,,"false","true","https://pbs.twimg.com/profile_banners/1887033942/1604819606","Fri Sep 20 16:30:51 +0000 2013","“In a democracy the poor will have more power than the rich, because there are more of them, and the will of the majority is supreme.” ~Aristotle~ RESIST‼️",,,,,,,,,,,,,,,,,,,,,"0","881","686","764","false","1887033942","false","false","false","","809","Let’s Get In Good Trouble",,"false","https://pbs.twimg.com/profile_images/1333510029195030534/kLhNqCB9_normal.jpg","","3787","https://twitter.com/ResistingInCLT","user","https://x.com/ResistingInCLT","ResistingInCLT","@davidfrum First Trump wants our voter data &amp; now he wants to work on cyber security with Russia! We should all want an investigation now! NOT NORMAL!","Sun Jul 09 20:27:44 +0000 2017"
