"author/affiliatesHighlightedLabel/label/badge/url","author/affiliatesHighlightedLabel/label/description","author/affiliatesHighlightedLabel/label/longDescription/entities/0/fromIndex","author/affiliatesHighlightedLabel/label/longDescription/entities/0/ref/mention_results/result/__typename","author/affiliatesHighlightedLabel/label/longDescription/entities/0/ref/mention_results/result/legacy/screen_name","author/affiliatesHighlightedLabel/label/longDescription/entities/0/ref/mention_results/result/rest_id","author/affiliatesHighlightedLabel/label/longDescription/entities/0/ref/screen_name","author/affiliatesHighlightedLabel/label/longDescription/entities/0/ref/type","author/affiliatesHighlightedLabel/label/longDescription/entities/0/toIndex","author/affiliatesHighlightedLabel/label/longDescription/text","author/affiliatesHighlightedLabel/label/url/url","author/affiliatesHighlightedLabel/label/url/urlType","author/affiliatesHighlightedLabel/label/userLabelDisplayType","author/affiliatesHighlightedLabel/label/userLabelType","author/canDm","author/canMediaTag","author/coverPicture","author/createdAt","author/description","author/entities/description/urls/0/display_url","author/entities/description/urls/0/expanded_url","author/entities/description/urls/0/indices/0","author/entities/description/urls/0/indices/1","author/entities/description/urls/0/url","author/entities/description/urls/1/display_url","author/entities/description/urls/1/expanded_url","author/entities/description/urls/1/indices/0","author/entities/description/urls/1/indices/1","author/entities/description/urls/1/url","author/entities/url/urls/0/display_url","author/entities/url/urls/0/expanded_url","author/entities/url/urls/0/indices/0","author/entities/url/urls/0/indices/1","author/entities/url/urls/0/url","author/fastFollowersCount","author/favouritesCount","author/followers","author/following","author/hasCustomTimelines","author/id","author/isBlueVerified","author/isTranslator","author/isVerified","author/location","author/mediaCount","author/name","author/pinnedTweetIds/0","author/possiblySensitive","author/profilePicture","author/status","author/statusesCount","author/twitterUrl","author/type","author/url","author/userName","author/verifiedType","text","createdAt"
,,,,,,,,,,,,,,"false","false","https://pbs.twimg.com/profile_banners/825741440793862144/1536885759","Sun Jan 29 16:24:35 +0000 2017","Beware of he who would deny you access to information, for in his heart he dreams himself your master. #truth #freedom #love",,,,,,,,,,,"mydot.ga","http://mydot.ga","0","23","https://t.co/LgIzXZ4WR8","0","2897","2608","2758","false","825741440793862144","false","false","false","","1887","Born Free","1400765156829847553","false","https://pbs.twimg.com/profile_images/831873779257192449/odV-AADP_normal.jpg","","70519","https://twitter.com/defYenLight","user","https://x.com/defYenLight","defYenLight",,"Trump chides Russia, but doesn’t condemn election meddling https://t.co/fvOVFFCMKK","Wed Jul 12 23:47:00 +0000 2017"
,,,,,,,,,,,,,,"true","false","https://pbs.twimg.com/profile_banners/46509930/1384296656","Thu Jun 11 22:30:51 +0000 2009","",,,,,,,,,,,"jeremybenton.org","http://www.jeremybenton.org","0","23","https://t.co/l5PxYwUGe4","0","2498","196","247","true","46509930","false","false","false","NY, NY","112","Jeremy Benton",,"false","https://pbs.twimg.com/profile_images/378800000732371401/a94937e8cf0764d300e884755be34ceb_normal.jpeg","","1324","https://twitter.com/JeremyWBenton","user","https://x.com/JeremyWBenton","JeremyWBenton",,"Trump discussed election meddling w Putin for 25 min: ""I said, did you do it? He said no, I did not.""","Wed Jul 12 23:46:55 +0000 2017"
,,,,,,,,,,,,,,"false","false","https://pbs.twimg.com/profile_banners/178650673/1510842701","Sun Aug 15 09:12:20 +0000 2010","We can disagree & still love each other unless your disagreement is rooted in my oppression & denial of my humanity & right to exist. At p & m. Samename",,,,,,,,,,,,,,,,"0","3980","235","571","false","178650673","false","false","false","","27","gale_force",,"false","https://pbs.twimg.com/profile_images/1593570971365302272/rZiHjKQu_normal.jpg","","60824","https://twitter.com/atthebeach93","user","https://x.com/atthebeach93","atthebeach93",,"""I asked him in a totally diff way."" That's what he said to Putin re meddling in election. Unbelievable!","Wed Jul 12 23:45:19 +0000 2017"
,,,,,,,,,,,,,,"false","false","https://pbs.twimg.com/profile_banners/14453775/1595894735","Sun Apr 20 18:32:05 +0000 2008","NY-based F&B photographer. Most of my time on Twitter is spent ranting about politics. (She/her)",,,,,,,,,,,"instagram.com/gabiporter","https://www.instagram.com/gabiporter","0","23","https://t.co/2NkmQlp3Nt","0","18983","1636","2642","true","14453775","false","false","false","New York, NY","2510","Gabi Porter",,"false","https://pbs.twimg.com/profile_images/1338507262684499973/eIhkklts_normal.jpg","","18710","https://twitter.com/gabiporter","user","https://x.com/gabiporter","gabiporter",,"@MsMightyPen @IWasWithHerinNJ @PoliticsCourage @LifeCoachLiza @Mizandry_ @bravenak We are already in the middle of WW3. This Russian meddling in our election constitutes an invasion. We have been invaded. We are occupied.","Wed Jul 12 23:44:17 +0000 2017"
,,,,,,,,,,,,,,"true","true","https://pbs.twimg.com/profile_banners/2848492060/1532139148","Tue Oct 28 16:57:01 +0000 2014","Past Lt Governor & Life Member - Kiwanis Intl.. George F. Hixson recipient - Kiwanis Intl Fdn.. Honorable Order Kentucky Colonels.. Retired Commander.. Husband",,,,,,,,,,,,,,,,"0","241053","2870","4872","true","2848492060","false","false","false","Chicago, IL","6473","Mickey Van Deren","890598767925350400","false","https://pbs.twimg.com/profile_images/1257506957742821378/HNFjH27n_normal.jpg","","36459","https://twitter.com/LtGovMickey","user","https://x.com/LtGovMickey","LtGovMickey",,"@CBSNews Trump tells @Reuters he asked Donald Jr about election meddling: ""I said, 'Did you do it?' And he said, 'No.'"" 
Just another line of CRAP!!!","Wed Jul 12 23:39:40 +0000 2017"
,,,,,,,,,,,,,,"false","true","https://pbs.twimg.com/profile_banners/160726477/1629328775","Tue Jun 29 00:03:05 +0000 2010","Mom. @MadDanWrites wife. Milwaukee Journal Sentinel reporter, politics and investigations. Sicilian-Irish. Blackbelt. Pulitzer finalist. MSpicuzza@gannett.com",,,,,,,,,,,"jsonline.com","http://www.jsonline.com","0","23","https://t.co/OcnAtHEhsp","0","16437","19777","16436","true","160726477","false","false","false","Wisconsin","3649","Mary Spicuzza","1747606196591214988","false","https://pbs.twimg.com/profile_images/1517587131685814274/F2elW4Kn_normal.jpg","","80571","https://twitter.com/MSpicuzzaMJS","user","https://x.com/MSpicuzzaMJS","MSpicuzzaMJS",,"Paul Ryan: Russian meddling in U.S. election is 'absolutely unacceptable' https://t.co/Ecmurto1JG via @journalsentinel","Wed Jul 12 23:39:39 +0000 2017"
,,,,,,,,,,,,,,"false","true","https://pbs.twimg.com/profile_banners/2809115160/1412691812","Sun Sep 14 09:57:13 +0000 2014","Im Rise KuwabaraI I was born Korea",,,,,,,,,,,"twitter.com/RiseKuwabara","https://twitter.com/RiseKuwabara","0","23","https://t.co/vWiUvUGnTl","0","41","2143","30","false","2809115160","false","false","false","USA","20089","Rise Kuwabara",,"false","https://pbs.twimg.com/profile_images/511094996443750400/AEEHKx16_normal.jpeg","","91689","https://twitter.com/RiseKuwabara","user","https://x.com/RiseKuwabara","RiseKuwabara",,"Trump: I get along 'very well' with Putin: His assessment comes as alleged Russian meddling in the US election… https://t.co/n16ml07VSw","Wed Jul 12 23:37:05 +0000 2017"
,,,,,,,,,,,,,,"false","true","https://pbs.twimg.com/profile_banners/2216125536/1422741927","Tue Nov 26 17:58:57 +0000 2013","Get the latest World News, International news from Africa, Asia-Pacific, Europe, Latin America, the Middle East, South Asia, Canada & United States of America.",,,,,,,,,,,,,,,,"0","1","1045","282","false","2216125536","false","false","false","World","117763","World News",,"false","https://pbs.twimg.com/profile_images/561618507708641280/GDz3qXPE_normal.png","","358866","https://twitter.com/Worldnews_Media","user","https://x.com/Worldnews_Media","Worldnews_Media",,"Trump: I get along 'very well' with Putin - His assessment comes as alleged Russian meddling in the US election... https://t.co/pLHIaLwzpj","Wed Jul 12 23:31:02 +0000 2017"
,,,,,,,,,,,,,,"false","true",,"Mon Sep 13 15:13:03 +0000 2010","",,,,,,,,,,,,,,,,"0","61","11","170","true","190281268","false","false","false","","35","flosserelli",,"false","https://pbs.twimg.com/profile_images/1236528393/floss_normal.jpg","","807","https://twitter.com/flosserelli","user","https://x.com/flosserelli","flosserelli",,"@marklevinshow You forgot to mention Collusion #4: Obama's meddling in Israeli election","Wed Jul 12 23:30:32 +0000 2017"
,,,,,,,,,,,,,,"false","true","https://pbs.twimg.com/profile_banners/101386226/1480229778","Sun Jan 03 03:40:25 +0000 2010","No direct messages (DMs)",,,,,,,,,,,"retroshare.readthedocs.io/en/latest/","http://retroshare.readthedocs.io/en/latest/","0","23","https://t.co/ciFd3vmCw3","0","125917","5839","6109","true","101386226","false","false","false","West Coast, USA","24426","A. Smith","805565886136340480","false","https://pbs.twimg.com/profile_images/1680843886837760000/O9zLjU_d_normal.jpg","","345554","https://twitter.com/360CNN","user","https://x.com/360CNN","360CNN",,"Russia demands facts on USA election vote meddling claims. USA Zionist media big on spewing Lies, omitting Facts https://t.co/HLO1tYnfzI","Wed Jul 12 23:30:13 +0000 2017"
,,,,,,,,,,,,,,"false","true",,"Sat Dec 05 22:19:00 +0000 2009","Latest news stories of interest to the Hispanic and Latino communities. News, weather, politics, business, sports, health and entertainment.",,,,,,,,,,,"HispanicAmericans.com","http://www.HispanicAmericans.com","0","22","http://t.co/2Znc4d5vIm","0","0","1060","66","false","94879891","false","false","false","","16166","HispanicNews.com",,"false","https://pbs.twimg.com/profile_images/608252448776589312/zT7GhvQ3_normal.jpg","","91559","https://twitter.com/HispanicNews","user","https://x.com/HispanicNews","HispanicNews",,"President Trump on Russia election meddling: Putin told me he didn't do it https://t.co/x5oxIwF4y0 https://t.co/1KfKtWtJic","Wed Jul 12 23:29:08 +0000 2017"
,,,,,,,,,,,,,,"false","true","https://pbs.twimg.com/profile_banners/38946047/1365131474","Sat May 09 22:56:04 +0000 2009","Vegetarian, PETA member, deeply concerned with the environment and American politics",,,,,,,,,,,,,,,,"0","35","620","1168","false","38946047","false","false","false","Long Island","667","Robert Phillips",,"false","https://pbs.twimg.com/profile_images/3478373062/ff67fe28185f181aa27d2470a4cd79c5_normal.jpeg","","7492","https://twitter.com/iambizzyb","user","https://x.com/iambizzyb","iambizzyb",,"Ryan: Russian election meddling is 'absolutely unacceptable' https://t.co/vPAFHHTTb6","Wed Jul 12 23:27:44 +0000 2017"
,,,,,,,,,,,,,,"false","true","https://pbs.twimg.com/profile_banners/500073781/1538307256","Wed Feb 22 19:36:34 +0000 2012","Learned life from being non-Profit CEO, NH House Speaker, @NCSLorg President, Mathematics Teacher and Mom.",,,,,,,,,,,,,,,,"0","7441","4089","939","true","500073781","false","false","false","Portsmouth, NH","818","Terie Norelli",,"false","https://pbs.twimg.com/profile_images/378800000281509686/97fe51589c022afa7e6698e86b83d06e_normal.jpeg","","15182","https://twitter.com/TerieNorelli","user","https://x.com/TerieNorelli","TerieNorelli",,".@rcdcnh welcomes @NHKathySullivan - yes here in NH we know a thing or 2 about election meddling! #nhpolitics @NHGOP  #phonejamming https://t.co/grxK6K25kN","Wed Jul 12 23:19:06 +0000 2017"
,,,,,,,,,,,,,,"false","false","https://pbs.twimg.com/profile_banners/29106490/1470811330","Mon Apr 06 00:44:06 +0000 2009","Providing Global NATSEC+INFOSEC+OSINT News & Info. Provoking thought. Tweets do not necessarily = endorsement or = iDefy POV's.",,,,,,,,,,,,,,,,"0","1018","980","4606","true","29106490","false","false","false","everywhere","33922","iDEFY",,"false","https://pbs.twimg.com/profile_images/763262084264161280/P0rX_ZUd_normal.jpg","","459525","https://twitter.com/imax111","user","https://x.com/imax111","imax111",,"Lavrov: US election meddling claims not backed up by facts: https://t.co/sNQOifNVLZ","Wed Jul 12 23:18:16 +0000 2017"
,,,,,,,,,,,,,,"false","true",,"Thu Jan 06 00:36:25 +0000 2011","",,,,,,,,,,,,,,,,"0","1","27","34","false","234577199","false","false","false","","0","Ashley Cardwell",,"false","https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png","","247737","https://twitter.com/1worldnewsfeed","user","https://x.com/1worldnewsfeed","1worldnewsfeed",,"Trump: I get along 'very well' with Putin - His assessment comes as alleged Russian meddling in the US election... https://t.co/yG5OMNYVAi","Wed Jul 12 23:15:51 +0000 2017"
,,,,,,,,,,,,,,"false","true","https://pbs.twimg.com/profile_banners/76964799/1500709536","Thu Sep 24 15:25:40 +0000 2009","Ir-#Resist-ingly Groovy...Empath...Birth & Bereavement Doula...Zoo Docent & Animal Advocate...Avid Foodie & Amateur Molecular Gastronomer...UNC #Tarheel...#FBR",,,,,,,,,,,,,,,,"0","5158","304","1057","false","76964799","false","false","false","Highland Park, Pittsburgh, PA","123","Impeach the Dotard","1182296764776353793","false","https://pbs.twimg.com/profile_images/871732754077155328/Fg1DPnvz_normal.jpg","","3998","https://twitter.com/GroovySooz","user","https://x.com/GroovySooz","GroovySooz",,"@realDonaldTrump, master interrogator. Why did it take 20-25 minutes to ask Putin two Y/N ?s abt election meddling?  #Resist #ImpeachTrump https://t.co/O0wMBDwXnZ","Wed Jul 12 23:13:52 +0000 2017"
,,,,,,,,,,,,,,"false","true",,"Fri Feb 14 21:41:12 +0000 2014","",,,,,,,,,,,,,,,,"0","1","3","259","false","2344148156","false","false","false","","60","Maureen",,"false","https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png","","6780","https://twitter.com/mightymo007","user","https://x.com/mightymo007","mightymo007",,"Ryan: Russian election meddling is 'absolutely unacceptable' https://t.co/nOJQv3hjkN","Wed Jul 12 23:11:00 +0000 2017"
,,,,,,,,,,,,,,"false","true",,"Fri Dec 16 16:07:14 +0000 2011","SEO & Digital marketing tips | #blog #blogger #blogging",,,,,,,,,,,,,,,,"0","568","902","769","false","438448153","false","false","false","USA","61196","#SEOMarketing",,"false","https://pbs.twimg.com/profile_images/1172363985926012929/lmVmj_yQ_normal.jpg","","121227","https://twitter.com/SEO_Mktg","user","https://x.com/SEO_Mktg","SEO_Mktg",,"CIA director on Russian election meddling: “They’ve been at this a hell of a long time” https://t.co/a3Ub8p2fXC","Wed Jul 12 23:10:06 +0000 2017"
,,,,,,,,,,,,,,"false","true","https://pbs.twimg.com/profile_banners/3307778821/1721717931","Thu Aug 06 11:21:37 +0000 2015","Official fan page for #Zeebu enthusiasts. Stay updated with the latest news, events, and insights about @zeebuofficial and the crypto world. #Crypto #Blockchain",,,,,,,,,,,"zeebu.fi/?inviteCode=54…","https://zeebu.fi/?inviteCode=5454545454","0","23","https://t.co/vONqRGUqRv","0","1437","8695","1017","false","3307778821","true","false","false","Everywhere","100470","Zeebu Fan Club","1818249393327251959","false","https://pbs.twimg.com/profile_images/1815642706523090944/PAHmTG8u_normal.jpg","","328679","https://twitter.com/ZeebuFanClub","user","https://x.com/ZeebuFanClub","ZeebuFanClub",,"Donald Trump says the investigation into his Russia ties is a 'witch hunt'. His nominee to lead the FBI disagrees. https://t.co/OJtl2XvzwX…","Wed Jul 12 23:13:13 +0000 2017"
,,,,,,,,,,,,,,"false","true","https://pbs.twimg.com/profile_banners/18949452/1685967419","Tue Jan 13 19:28:24 +0000 2009","Big stories and breaking news as they are published on https://t.co/EYmAcRLBHv. Register here to access free articles: https://t.co/NRg2hritkA","FT.com","http://FT.com","55","78","https://t.co/EYmAcRLBHv","ft.com/register?segme…","https://www.ft.com/register?segmentid=88c4a000-9","119","142","https://t.co/NRg2hritkA","ft.com","http://www.ft.com/","0","23","https://t.co/pAkU7GeWJx","0","45","5998238","1035","true","18949452","true","false","false","London","56241","Financial Times",,"false","https://pbs.twimg.com/profile_images/931156393108885504/EqEMtLhM_normal.jpg","","338096","https://twitter.com/FT","user","https://x.com/FT","FT",,"Donald Trump says the investigation into his Russia ties is a 'witch hunt'. His nominee to lead the FBI disagrees. https://t.co/nZW9qwiQ0M","Wed Jul 12 23:10:06 +0000 2017"
,,,,,,,,,,,,,,"true","false",,"Wed Mar 12 23:03:51 +0000 2014","",,,,,,,,,,,,,,,,"0","20076","350","1029","true","2385926654","false","false","false","","837","Barbara Ann Stein",,"false","https://pbs.twimg.com/profile_images/939284857401815040/M-kS0pbs_normal.jpg","","30221","https://twitter.com/BarbaraAnnStein","user","https://x.com/BarbaraAnnStein","BarbaraAnnStein",,"@SpecialistsFNC @jasoninthehouse @RubenNavarrette @ericbolling @EboniKWilliams @KatTimpf Now that we've established Trump Jr willing to let Russia interfere in our election investigation should end?  Kat only 1 with integrity.","Wed Jul 12 23:08:25 +0000 2017"
,,,,,,,,,,,,,,"false","false",,"Sun Jul 20 00:11:47 +0000 2008","I write and illustrate, am a scribe, an egg artist (paint ostrich eggs, pysanki) and a mom. Brother can you spare the time?",,,,,,,,,,,"yellapalooza.com","http://www.yellapalooza.com","0","22","http://t.co/HboPXoYFmM","0","133288","1631","3335","true","15496807","false","false","false","USA","988","Agy WIlson",,"false","https://pbs.twimg.com/profile_images/2957983986/b99921a72b7452e704593b72517c3912_normal.jpeg","","82983","https://twitter.com/agyw13","user","https://x.com/agyw13","agyw13",,"Trump Jr. Russia emails are last straw: We need a bipartisan, independent investigation https://t.co/wmjBBre391 via @usatoday","Wed Jul 12 23:01:14 +0000 2017"
,,,,,,,,,,,,,,"false","false","https://pbs.twimg.com/profile_banners/628417129/1452709080","Fri Jul 06 14:12:04 +0000 2012","""The only thing that is the end of the world is the end of the world."" 
- Barack Obama  
    #FBR    #Resistence",,,,,,,,,,,,,,,,"0","106494","16405","16547","true","628417129","false","false","false","Heidel, fishing in the Demi","3231","Cirellan","1262798920788443137","false","https://pbs.twimg.com/profile_images/2373046532/shamrock_normal.png","","106597","https://twitter.com/Cirellan","user","https://x.com/Cirellan","Cirellan",,"6 signs that the Russia investigation could blow up the Trump White House https://t.co/w10veliWFX","Wed Jul 12 22:57:00 +0000 2017"
,,,,,,,,,,,,,,"false","true",,"Thu Apr 30 04:16:56 +0000 2009","actively working with fellow conservatives to take america back #CCOT #MAGA #CHRISTIAN #PROLIFE #TCOT #TEAPARTY",,,,,,,,,,,,,,,,"0","3607","9368","10511","false","36593049","false","false","false","Georgia USA","2668","fred t kennedy",,"false","https://pbs.twimg.com/profile_images/1714351084/284447_1823659880795_1519190945_31369009_2213362_n_normal.jpg","","36061","https://twitter.com/fredtkennedy","user","https://x.com/fredtkennedy","fredtkennedy",,"Byron York: Trump-Russia investigation takes sharp turn toward the dumb #tcot #tlot #ccot #teaparty #news  https://t.co/QvPHVEea2H","Wed Jul 12 22:55:56 +0000 2017"
,,,,,,,,,,,,,,"false","false","https://pbs.twimg.com/profile_banners/4902665370/1704241198","Sat Feb 13 16:49:27 +0000 2016","I wrote books once. *The Truth Lies Between * #DarrienHunt #thetruthliesbetween #doxtehnazis #monstersintheclosetcrew #itweetdogpics",,,,,,,,,,,,,,,,"0","69510","859","593","true","4902665370","false","false","false","Outer Darkness","4457","nataliewrites@bsky.social","1854182763567669473","false","https://pbs.twimg.com/profile_images/1829896634123288576/2IWuSpqE_normal.jpg","","89919","https://twitter.com/Digit4lNomad","user","https://x.com/Digit4lNomad","Digit4lNomad",,"This story explains why Jared Kushner is the only ""person of interest"" in the Trump/Russia collusion investigation. https://t.co/ZV78wyH4cp","Wed Jul 12 22:54:36 +0000 2017"
,,,,,,,,,,,,,,"false","false","https://pbs.twimg.com/profile_banners/765511120723468288/1599404064","Tue Aug 16 11:30:48 +0000 2016","Atheist, Civil, LGBTQ+, Veterans, Animal Rights, Political Activist,   Friend  Of Underdogs. @reddragon696@vivaldi.net  Twitter member since 03/2009",,,,,,,,,,,,,,,,"0","132146","11912","12337","true","765511120723468288","false","false","false","San Antonio, TX","1859","Bob Garcia🔄","1561628728899252224","false","https://pbs.twimg.com/profile_images/1497444516483059714/ZH8hsTHm_normal.jpg","","174515","https://twitter.com/1reddragon696","user","https://x.com/1reddragon696","1reddragon696",,"Trump's pick to lead FBI says Russia investigation is not a 'witch-hunt' https://t.co/gP7u3QjLUw","Wed Jul 12 22:50:42 +0000 2017"
