"author/affiliatesHighlightedLabel/label/badge/url","author/affiliatesHighlightedLabel/label/description","author/affiliatesHighlightedLabel/label/url/url","author/affiliatesHighlightedLabel/label/url/urlType","author/affiliatesHighlightedLabel/label/userLabelDisplayType","author/affiliatesHighlightedLabel/label/userLabelType","author/canDm","author/canMediaTag","author/coverPicture","author/createdAt","author/description","author/entities/description/urls/0/display_url","author/entities/description/urls/0/expanded_url","author/entities/description/urls/0/indices/0","author/entities/description/urls/0/indices/1","author/entities/description/urls/0/url","author/entities/description/urls/1/display_url","author/entities/description/urls/1/expanded_url","author/entities/description/urls/1/indices/0","author/entities/description/urls/1/indices/1","author/entities/description/urls/1/url","author/entities/description/urls/2/display_url","author/entities/description/urls/2/expanded_url","author/entities/description/urls/2/indices/0","author/entities/description/urls/2/indices/1","author/entities/description/urls/2/url","author/entities/url/urls/0/display_url","author/entities/url/urls/0/expanded_url","author/entities/url/urls/0/indices/0","author/entities/url/urls/0/indices/1","author/entities/url/urls/0/url","author/fastFollowersCount","author/favouritesCount","author/followers","author/following","author/hasCustomTimelines","author/id","author/isBlueVerified","author/isTranslator","author/isVerified","author/location","author/mediaCount","author/name","author/pinnedTweetIds/0","author/possiblySensitive","author/profilePicture","author/status","author/statusesCount","author/twitterUrl","author/type","author/url","author/userName","text","createdAt"
,,,,,,"false","true","https://pbs.twimg.com/profile_banners/888489725258027008/1500668648","Fri Jul 21 20:03:52 +0000 2017","Don't let the door hit you in the ass, Sean! Parody account... not the real douche recently hired by the orange douchemaster",,,,,,,,,,,,,,,,,,,,,"0","16431","838","1705","true","888489725258027008","false","false","false","","238","Some Guy",,"false","https://pbs.twimg.com/profile_images/1499377630394687491/4q7IbEHw_normal.jpg","","6979","https://twitter.com/PressSecMooch","user","https://x.com/PressSecMooch","PressSecMooch","Multiple sources close to Mueller investigation say FNC, Rupert Murdoch, and Sean @seanhannity implicated in RU money laundering.","Fri Aug 18 23:20:03 +0000 2017"
,,,,,,"true","true","https://pbs.twimg.com/profile_banners/4817992265/1732024959","Sat Jan 16 13:10:54 +0000 2016","I believe that, as long as there is plenty, poverty is evil.
Robert Kennedy                                                                      
 DM's blocked",,,,,,,,,,,,,,,,,,,,,"0","97149","8377","8978","true","4817992265","false","false","false","Southwestern Connecticut ","19974","mlb",,"false","https://pbs.twimg.com/profile_images/1854131559013457928/NC15X-uu_normal.jpg","","272634","https://twitter.com/ctyankee007","user","https://x.com/ctyankee007","ctyankee007","@dumptrump33 @TheBeatWithAri After we know how much meddling the Russians did his ""election"" will be the worst scandal ever","Fri Aug 18 23:23:29 +0000 2017"
,,,,,,"false","true",,"Fri Jun 19 20:55:19 +0000 2009","",,,,,,,,,,,,,,,,,,,,,"0","23894","349","431","false","48825422","false","false","false","delete","273","Patriot Dame",,"false","https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png","","51714","https://twitter.com/patriotdame","user","https://x.com/patriotdame","patriotdame","@_Proud_American @TruthFeedNews Israel should go after Has Been Obama for trying to throw their election! And Britain could get him for meddling in the Brexit vote! Losers!","Fri Aug 18 23:22:23 +0000 2017"
,,,,,,"false","false","https://pbs.twimg.com/profile_banners/16179434/1485193393","Mon Sep 08 03:32:45 +0000 2008","Unless someone like you cares a whole awful lot, nothing is going to get better. It's not. ~Dr. Seuss",,,,,,,,,,,,,,,,,,,,,"0","280243","4488","5015","true","16179434","false","false","false","Arlington, VA","1035","Sonja 🇺🇦",,"false","https://pbs.twimg.com/profile_images/973992401730617344/Ca-Ykdw8_normal.jpg","","165261","https://twitter.com/Sonja_Ann","user","https://x.com/Sonja_Ann","Sonja_Ann","Russia’s election meddling backfired — big-time https://t.co/u2lXDW6M5O https://t.co/4tO1nxiQqx","Fri Aug 18 23:22:19 +0000 2017"
,,,,,,"true","false",,"Sun Dec 18 21:59:41 +0000 2016","Proud American , Proudly blocked by Jake Fake Tapper, #NRA",,,,,,,,,,,,,,,,,,,,,"0","38644","1754","2212","true","810605479399452672","false","false","false","","2526","Johnny",,"false","https://pbs.twimg.com/profile_images/825718059394539520/IDQM0CzH_normal.jpg","","62328","https://twitter.com/johnnysoxx","user","https://x.com/johnnysoxx","johnnysoxx","@brianschatz How do you say that when Obama did everything possible to help Israelis enemies.election meddling, cash to Muslim Brotherhood &amp; Palestinians","Fri Aug 18 23:14:11 +0000 2017"
,,,,,,"true","true","https://pbs.twimg.com/profile_banners/213773672/1407097844","Tue Nov 09 19:26:20 +0000 2010","A Twitter Profile page with links, posts, comments, etc, for people interested in what's happening in the world and what we can try to change about it.",,,,,,,,,,,,,,,,,,,,,"0","471","533","746","true","213773672","false","false","false","Canada","1307","PoliticsoftheWorld","477601648349429761","false","https://pbs.twimg.com/profile_images/496173463946547200/rSXwtHBs_normal.png","","28849","https://twitter.com/PoliticsOfWorld","user","https://x.com/PoliticsOfWorld","PoliticsOfWorld","Official Investigation Into Ukraine's 'Harmful' US Election Meddling Begins - https://t.co/LImVdHgRY4","Fri Aug 18 22:52:07 +0000 2017"
"https://pbs.twimg.com/profile_images/1060271522319925257/fJKwJ0r2_bigger.jpg","The Washington Post","https://twitter.com/washingtonpost","DeepLink","Badge","BusinessLabel","true","true","https://pbs.twimg.com/profile_banners/14345812/1520363857","Wed Apr 09 21:29:51 +0000 2008","Editorials, columns, cartoons, guest op-eds: we have them all!

Follow us also on Facebook, Instagram, Threads and Bluesky: @PostOpinions.",,,,,,,,,,,,,,,,"washingtonpost.com/opinions","http://www.washingtonpost.com/opinions","0","23","https://t.co/iu4QAUUsZ1","0","263","105007","788","true","14345812","true","false","false","🌎","5480","Washington Post Opinions",,"false","https://pbs.twimg.com/profile_images/1620832817805496331/_zLZBDFC_normal.jpg","","202284","https://twitter.com/PostOpinions","user","https://x.com/PostOpinions","PostOpinions","Russia’s election meddling backfired — big-time  https://t.co/vdg1SHVtHD by @IgnatiusPost","Fri Aug 18 22:40:01 +0000 2017"
,,,,,,"false","false",,"Tue Jan 04 13:55:39 +0000 2011","current affairs, Ukraine, Russia",,,,,,,,,,,,,,,,,,,,,"0","3742","136","433","true","233947425","false","false","false","Fleet, England","51","Peter Shutak",,"false","https://pbs.twimg.com/profile_images/1634129281776332802/gaotII6i_normal.jpg","","2325","https://twitter.com/Shutak59","user","https://x.com/Shutak59","Shutak59","Opinion | Russia’s election meddling backfired — big-time https://t.co/3uyTeFC8ee","Fri Aug 18 22:34:38 +0000 2017"
,,,,,,"true","true","https://pbs.twimg.com/profile_banners/16560900/1384187115","Thu Oct 02 15:43:30 +0000 2008","Writer, Information Warfare and IO expert, Strategic Communications, Cyberwar, Special Forces, scuba instructor, retired MI, Russian Information War. Widower.",,,,,,,,,,,,,,,,,,,,,"0","6840","1928","2015","true","16560900","false","false","false","Washington, DC","5472","Joel Harding",,"false","https://pbs.twimg.com/profile_images/61143194/Joel_post_Iron_Butt_normal.jpg","","15789","https://twitter.com/Joel_Harding","user","https://x.com/Joel_Harding","Joel_Harding","Russia’s election meddling backfired — big-time https://t.co/u6rTWbAgYk https://t.co/JXWY68KQod","Fri Aug 18 22:28:17 +0000 2017"
,,,,,,"true","false","https://pbs.twimg.com/profile_banners/291245522/1607028329","Sun May 01 17:51:59 +0000 2011","Retired, artist & self-published poet (see pinned post below). Michigan politics; Reiki Master. #sustainability #animalrights #Michigan.",,,,,,,,,,,,,,,,"bewelltoday.myctfo.com","https://bewelltoday.myctfo.com","0","23","https://t.co/mPiHTmd5pO","0","608","2153","2381","true","291245522","false","false","false","Michigan, USA","191","Ron Nilson","1048304176655212544","false","https://pbs.twimg.com/profile_images/1040372225621340161/YtWvsFs__normal.jpg","","21882","https://twitter.com/RonNilsonRM","user","https://x.com/RonNilsonRM","RonNilsonRM","Opinion | Russia’s election meddling backfired — big-time https://t.co/76gVLzXcES","Fri Aug 18 21:53:57 +0000 2017"
,,,,,,"false","true","https://pbs.twimg.com/profile_banners/370193604/1559785451","Thu Sep 08 16:24:16 +0000 2011","Dad, Special Education Teacher, US Army Vet 132nd. Wisconsin's Actor of the year 2017. Pardon my Language. follow me coward.  look for me on bluesky",,,,,,,,,,,,,,,,,,,,,"0","306027","494","977","true","370193604","false","false","false","Shrouded in Mystery","6852","retnap (not engaged in parody)","1588889772357226496","false","https://pbs.twimg.com/profile_images/1516038623602356225/6EA5v2HD_normal.jpg","","25668","https://twitter.com/retnap","user","https://x.com/retnap","retnap","@realDonaldTrump Russian meddling with the election?","Fri Aug 18 21:23:29 +0000 2017"
,,,,,,"false","false","https://pbs.twimg.com/profile_banners/320252434/1468432262","Sun Jun 19 15:48:15 +0000 2011","Sports fanatic...Flyers, Eagles...enough said.",,,,,,,,,,,,,,,,,,,,,"0","612547","9014","7824","true","320252434","false","false","false","","3928","sam",,"false","https://pbs.twimg.com/profile_images/1476668723150925825/8XA0SZf4_normal.jpg","","482293","https://twitter.com/flyer4life","user","https://x.com/flyer4life","flyer4life","Official Investigation Into Ukraine's 'Harmful' US Election Meddling Begins: https://t.co/41hoiVIeDy via @SputnikInt","Fri Aug 18 21:09:26 +0000 2017"
,,,,,,"true","true","https://pbs.twimg.com/profile_banners/93132077/1453231642","Sat Nov 28 06:20:04 +0000 2009","",,,,,,,,,,,,,,,,,,,,,"0","15135","48","34","true","93132077","false","false","false","","1270","RU Scuti","1379851309004754946","false","https://pbs.twimg.com/profile_images/807651614790221824/HWPnsn7j_normal.jpg","","19395","https://twitter.com/Newswatchxx","user","https://x.com/Newswatchxx","Newswatchxx","Official Investigation Into Ukraine's 'Harmful' US Election Meddling Begins: https://t.co/hgWhA4iN0h via @SputnikInt","Fri Aug 18 21:00:58 +0000 2017"
,,,,,,"false","false","https://pbs.twimg.com/profile_banners/570816898/1355351090","Fri May 04 13:03:36 +0000 2012","other",,,,,,,,,,,,,,,,,,,,,"0","122210","8864","9704","true","570816898","true","false","false","MN","20951","Diane Lange",,"false","https://pbs.twimg.com/profile_images/2886678780/b8535cce4d90dc5b927ba96c7d5e7c79_normal.jpeg","","1096682","https://twitter.com/DclareDiane","user","https://x.com/DclareDiane","DclareDiane","Mueller's Russian election meddling team, more leaks than members, nothing found.. Sad, they aren't interested in Democrat collusion","Fri Aug 18 20:59:00 +0000 2017"
,,,,,,"false","true","https://pbs.twimg.com/profile_banners/17004368/1592419194","Mon Oct 27 19:03:15 +0000 2008","ACS is a diverse network of progressive lawyers, students, judges + advocates working to make the law a force for improving people's lives. #BrokenLawPodcast",,,,,,,,,,,,,,,,"acslaw.org","http://www.acslaw.org","0","23","https://t.co/rXWR32SWp2","0","8038","26357","3784","false","17004368","false","false","false","Washington, D.C.","7149","American Constitution Society","1802798446140698814","false","https://pbs.twimg.com/profile_images/973265955223728129/5epbqm9Y_normal.jpg","","34853","https://twitter.com/acslaw","user","https://x.com/acslaw","acslaw","Russia’s election meddling backfired — big-time via @washingtonpost https://t.co/cV1GhOodV8 https://t.co/69fA3tD5uQ","Fri Aug 18 20:30:05 +0000 2017"
,,,,,,"false","true","https://pbs.twimg.com/profile_banners/138917150/1513229847","Sat May 01 00:59:59 +0000 2010","In HS they showed us The Bulldozers bulldozing through piles of bodies into mass graves. I never stopped trying to understand how it came to that.",,,,,,,,,,,,,,,,,,,,,"0","50031","1175","1543","true","138917150","true","false","false","","36827","Raina Fortini","1165230504637075456","false","https://pbs.twimg.com/profile_images/1587306094279401473/0rtk02-__normal.jpg","","119758","https://twitter.com/rainafortini","user","https://x.com/rainafortini","rainafortini","SO focused on ""election meddling""  just can't see how Putin would have influence to create Charlottesville riot DISTRACTION","Fri Aug 18 20:29:45 +0000 2017"
,,,,,,"true","false",,"Mon Feb 13 02:09:44 +0000 2017","",,,,,,,,,,,,,,,,,,,,,"0","92126","331","679","true","830962127930155008","false","false","false","","287","John Wilson","1202408828320436225","false","https://pbs.twimg.com/profile_images/1227471351285534721/TMbBcuBo_normal.jpg","","27029","https://twitter.com/jdwilson909","user","https://x.com/jdwilson909","jdwilson909","@IgnatiusPost @mdubowitz Why are quagmires in Ukraine and Syria mentioned in the ""effects"" of Russia's election meddling? They already were somewhat deadlocked...","Fri Aug 18 20:22:51 +0000 2017"
,,,,,,"false","true","https://pbs.twimg.com/profile_banners/3139235347/1731855849","Sat Apr 04 16:19:15 +0000 2015","Long-time resident of San Francisco. A supporter of equal rights 4 all & a member of the LGBTQI+ community. I believe climate change is real. #KamalaHarris2024",,,,,,,,,,,,,,,,,,,,,"0","310897","25110","23344","true","3139235347","false","false","false","","14364","Robert holgate","1855341420263186942","false","https://pbs.twimg.com/profile_images/1858164179762569216/2N5O4zT6_normal.jpg","","287430","https://twitter.com/415holgate","user","https://x.com/415holgate","415holgate","Opinion | Russia’s election meddling backfired — big-time https://t.co/5e2R0ClllV","Fri Aug 18 20:00:28 +0000 2017"
,,,,,,"false","false","https://pbs.twimg.com/profile_banners/736935466604363776/1687252816","Sun May 29 15:01:21 +0000 2016","#TheResistance #nonazis #resist #FBR #147sf
World citizen 🇩🇪, teacher, reader, PhD. 
Followed by 2 great Nancys: @TeamPelosi and @NancySinatra

No DMs please!",,,,,,,,,,,,,,,,,,,,,"0","144467","46921","50495","true","736935466604363776","false","false","false","Deutschland","1999","Loony",,"false","https://pbs.twimg.com/profile_images/1408443344913678336/l8oH_Q8V_normal.jpg","","62123","https://twitter.com/girl_in_Germany","user","https://x.com/girl_in_Germany","girl_in_Germany","Opinion | Russia’s election meddling backfired — big-time https://t.co/d0XUuaHCL4","Fri Aug 18 18:41:36 +0000 2017"
,,,,,,"false","false","https://pbs.twimg.com/profile_banners/1252834189/1556208987","Fri Mar 08 21:57:22 +0000 2013","🌊🌊🌊🌊🌊🌊🌊
#CountryOverParty",,,,,,,,,,,,,,,,,,,,,"0","21509","1717","4488","true","1252834189","false","false","false","Des Moines, IA","598","Ronnee Audas🌊🌊🌊",,"false","https://pbs.twimg.com/profile_images/824452537394688000/OTd9xvV4_normal.jpg","","140164","https://twitter.com/ronnee123","user","https://x.com/ronnee123","ronnee123","Opinion | Russia’s election meddling backfired — big-time https://t.co/EFDvX2sMJD","Fri Aug 18 18:40:41 +0000 2017"
,,,,,,"false","true","https://pbs.twimg.com/profile_banners/802909868168478720/1532288899","Sun Nov 27 16:20:04 +0000 2016","War against the foreign country only happens when the moneyed classes think they are going to profit from it. (George Orwell 1984)",,,,,,,,,,,,,,,,,,,,,"0","41448","2699","2938","true","802909868168478720","false","false","false","","1808","Brian Brown","832258924615180290","false","https://pbs.twimg.com/profile_images/1053696486557581312/ZLKHzTEP_normal.jpg","","36057","https://twitter.com/BrianBr33893155","user","https://x.com/BrianBr33893155","BrianBr33893155","Official Investigation Into Ukraine's 'Harmful' US Election Meddling Begins: https://t.co/LDWXmfnk33 via @SputnikInt","Fri Aug 18 18:40:40 +0000 2017"
,,,,,,"false","false","https://pbs.twimg.com/profile_banners/1252834189/1556208987","Fri Mar 08 21:57:22 +0000 2013","🌊🌊🌊🌊🌊🌊🌊
#CountryOverParty",,,,,,,,,,,,,,,,,,,,,"0","21509","1717","4488","true","1252834189","false","false","false","Des Moines, IA","598","Ronnee Audas🌊🌊🌊",,"false","https://pbs.twimg.com/profile_images/824452537394688000/OTd9xvV4_normal.jpg","","140164","https://twitter.com/ronnee123","user","https://x.com/ronnee123","ronnee123","Opinion | Russia’s election meddling backfired — big-time https://t.co/zdDiqSxw0u","Fri Aug 18 18:40:29 +0000 2017"
