author/fastFollowersCount,favourites_count,followers_count,author/following,name,uid,listed_count,author/userName,content,createdb,favoritecount,viewCount,retweetcount,replycount,quoteCount,bookmarkCount,media,avatar,init_att
0,42190,1842,522,Lynn Via,1511032920286265344,33674,LynnVia7,@kylenabecker I see some guy at the table behind Trump making Bullwinkle Ears - total photo bomb 😂,2024/11/30 23:29:53,0,11.0,0,0,0,0,,https://pbs.twimg.com/profile_banners/1511032920286265344/1665129251,0.2
0,26689,10233,11006,True Conservative ✝️🇺🇸,164573046,32442,Always_Trump24,@kylenabecker @nypost @GovKathyHochul She’s the devils spawn! https://t.co/8TAvjffRVj,2024/11/30 23:21:57,2,54.0,0,0,0,0,https://pbs.twimg.com/tweet_video_thumb/Gdq1HiyWEAAQryX.jpg,https://pbs.twimg.com/profile_banners/164573046/1720927340,0.0
0,527,24,143,Pam Coath,1518753260043128833,216,PamCoath,@kylenabecker No Trump family members at the table.,2024/11/30 23:17:37,0,9.0,0,0,0,0,,,0.0
0,4692,1233,358,Crypto 50+,1833138515254693890,26496,Crypto50plus,@kylenabecker @JDVance Trump warned them all.,2024/11/30 23:07:14,2,35.0,0,0,0,0,,https://pbs.twimg.com/profile_banners/1833138515254693890/1725889828,0.0
0,218,148,110,William scheppy,3357128081,23682,scheppy_william,@kylenabecker Bill Clinton A Million Times Better President Then Trump Will Ever Be,2024/11/30 23:04:50,0,4.0,0,0,0,0,,,0.5
0,372,859,108,Prem,1590430967050674179,17213,PremMalabari14,"@kylenabecker @JDVance Not only Jack Smith but all the other players -- including  Fani Willis, Letitia James, Bragg and the anti-Trump judges -- need to be punished to the fullest extent of the law!",2024/11/30 23:01:44,27,455.0,4,2,0,0,,,0.078125
0,38294,1263,1269,j avi 𝕏,704411685369450500,21092,JAviQt1,@kylenabecker Trump isn’t for the weak.,2024/11/30 22:49:05,0,5.0,0,0,0,0,,https://pbs.twimg.com/profile_banners/704411685369450500/1733211948,0.375
0,11400,938,1172,Ultra MAGA Carl Bertolli TRUMP IS YOUR PRESIDENT,1600484740611579905,30782,MrCBertolli,@kylenabecker Making America great before you even gets into office,2024/11/30 22:31:03,0,,0,0,0,0,,https://pbs.twimg.com/profile_banners/1600484740611579905/1689469529,0.8
0,17,99,181,R. T. Winright,1801591652407980032,364,RTWin_USA,@kylenabecker @elonmusk @realDonaldTrump Ooooh the Boogey-man Musk is out to get you! You CNN hacks and Leftist losers are losing your mind. Have you ever thought that perhaps Trump has a lot of work to do in bringing back our country from the devastating last 4 years! It’s going to take only the best in our government!,2024/11/30 22:27:13,0,7.0,0,0,0,0,,https://pbs.twimg.com/profile_banners/1801591652407980032/1718374613,0.0357142857142857
0,15460,169,74,Rover111444,1831476859198173188,4393,rover1114421816,"@kylenabecker Well Well, they are understanding the laws finally. Thanks Trump",2024/11/30 22:25:57,0,4.0,0,0,0,0,,,0.2
0,10081,403,170,MTrucksa,1658287637503909889,14554,MTrucksa,"@kylenabecker do you see the kid in back a few tables away from Trump, he's got his hands up to his head showing moose antlers!",2024/11/30 21:58:36,1,144.0,0,0,0,0,,,0.125
0,34940,7081,7109,Jimmy Mack (Meshugenah) Shmoo,204385630,76764,michiganbuilt,"@kylenabecker @JDVance In as much as the 2020 presidential election pissed me off, I'm extremely grateful (understatement) we get Trump these next four years. God only knows who or what we would be against now. I'm praying and rooting for @JDVance for 2028. He's our man, hands down.",2024/11/30 21:55:23,1,36.0,0,0,0,0,,https://pbs.twimg.com/profile_banners/204385630/1521428623,0.0161111111111111
0,70352,1250,2392,seaurchin,1651524231258046464,84726,seaurch25465826,"@kylenabecker (Love Martha Raddatz croaking at the audience to ""hold the applause"" for Trump! 
His balls in this clip are super-impressive.)",2024/11/30 21:53:14,0,23.0,0,0,0,0,,https://pbs.twimg.com/profile_banners/1651524231258046464/1722590693,0.625
0,133056,8546,2980,Ellie A,1351798714642231297,50946,EllieGAnders,"@kylenabecker Did she protest when Obama deported 3.2 million? Or does she only protest when Trump does it?
Rhetorical question.",2024/11/30 21:48:26,101,1428.0,9,3,0,1,,https://pbs.twimg.com/profile_banners/1351798714642231297/1724466555,0.0
0,64430,1233,1182,Ben Gazeer,1097604723404886016,95394,BGazeer,@kylenabecker @JDVance Because Trump should be permitted to give US military secrets to Putin to repay his debt. https://t.co/DacqiWYDeL,2024/11/30 21:46:03,0,12.0,0,0,0,0,https://pbs.twimg.com/media/GdqfKqyXgAAmTf8.jpg,https://pbs.twimg.com/profile_banners/1097604723404886016/1709619866,0.1
0,15731,236,111,Linda Newey,923600494056148992,3175,Narnia119,@kylenabecker That is not Trump.,2024/11/30 21:43:35,0,7.0,0,0,0,0,,https://pbs.twimg.com/profile_banners/923600494056148992/1578352257,0.0
0,398294,628451,2795,Kyle Becker,321954654,121799,kylenabecker,"@julieroginsky Trump and Homan plan to start deporting CRIMINAL illegal aliens (personally, I think that's an oxymoron).

Why doesn't she bring that up in her contrived sob story?",2024/11/30 21:38:26,184,7199.0,12,6,0,1,,https://pbs.twimg.com/profile_banners/321954654/1668045045,0.35
0,6996,571,336,Mark Harold Briggs,1824612830621872129,9895,HaroldMark19672,@kylenabecker @JDVance They delayed and allowed delays so Trump would be in court while running.   How did that work out?,2024/11/30 21:34:44,1,26.0,0,0,0,0,,https://pbs.twimg.com/profile_banners/1824612830621872129/1724133413,0.0
0,1020,568,720,Tech Hub,1794798158205136896,619,TechHubbb,@kylenabecker @JDVance If Donald Trump lost they'd surely have him in prison for the rest of his life. Next would have been Elon and after that it would be the biggest MAGA influencers one by one until the rest of us shut up or went ourselves. We were really at the edge of the cliff looking over.,2024/11/30 21:31:27,0,12.0,0,0,0,0,,,0.2333333333333333
0,10356,141,199,truedat,1048642014865047552,9926,truedatdatdamn,"@kylenabecker what good can come from this, for nobody other than JUSTIN the pedo FREAK himself?

I dont like this.

trump needs to keep that leash TIGHT ON his little pansy ass.",2024/11/30 21:08:19,0,8.0,0,0,0,0,,https://pbs.twimg.com/profile_banners/1048642014865047552/1694823667,0.0522321428571428
0,17,80,301,marky atoms,1625327427215065089,7,markyadams1,@kylenabecker What's with the alien on Trudeau left shoulder.  The hands of Trump and Trudeau are all sorts of messed up. Trumps got one black and one white hand and I don't even want to mention the anomalies in Trudeaus. Apart from the heads coming out of the table behind. Time for a nap. https://t.co/ovDwO6ieDr,2024/11/30 21:04:54,0,38.0,0,0,0,0,https://pbs.twimg.com/media/GdqVwH4XoAADoMI.jpg,https://pbs.twimg.com/profile_banners/1625327427215065089/1723293918,0.1633333333333333
0,24617,856,1482,Ben,1604161819,11536,benkraken,@kylenabecker Trump is clueless why big pharma does it. He thinks they are just advertising. Doesn’t understand it’s about influence and owning the media. Rfk will explain it I’m sure.,2024/11/30 21:01:24,10,168.0,0,1,0,0,,,0.25
0,68,27,26,BE Real,1658473745072406529,2147,TheSharpGuy68,"@kylenabecker Donald trump, not even president yet and he's making America great again.",2024/11/30 20:55:05,0,6.0,0,0,0,0,,,0.8
0,1177,91,144,🤍𝐹𝓇𝑜𝓏𝑒𝓃 𝒞𝒽𝒶𝓇𝓁𝑜𝓉𝓉𝑒🤍,1708914003861291009,1412,Fr0zenCharlotte,@kylenabecker That smile on Trump's face says it all!,2024/11/30 20:52:00,32,698.0,1,0,0,0,,https://pbs.twimg.com/profile_banners/1708914003861291009/1696274890,0.375
0,52372,1454,481,Wind_In_Woven,1594479213276532736,6427,Wind_In_Woven,@kylenabecker Trump brings lots of people to the table. Trudeau is not special.,2024/11/30 20:27:31,0,54.0,0,0,0,0,,https://pbs.twimg.com/profile_banners/1594479213276532736/1721739305,0.1785714285714285
0,42367,270,364,kmm,125958510,13516,dolphin318,@kylenabecker trump separated babies from nursing  mothers and his wife didn’t care ! remember the jacket ????,2024/11/30 20:21:30,0,7.0,0,0,0,0,,https://pbs.twimg.com/profile_banners/125958510/1616620514,0.0
0,13099,332,84,rain,1588474244698095616,25640,maryWeymouth7,"@kylenabecker @JDVance By Gods grace, Trump is protected",2024/11/30 20:07:17,4,43.0,0,1,0,0,,https://pbs.twimg.com/profile_banners/1588474244698095616/1724476239,0.0
0,4,18,31,Bill,1783832275265708032,199,billbaskette,@kylenabecker He is ceding power to President Trump by sitting on his right.,2024/11/30 19:44:14,0,6.0,0,0,0,0,,,0.2857142857142857
0,34650,8458,5753,Melyana Klue,565937753,29984,MelyanaKlue,@kylenabecker @JDVance I can’t wait for January 2025 to usher in President Trump’s administration of world class leaders.,2024/11/30 19:40:09,8,172.0,2,0,0,0,,https://pbs.twimg.com/profile_banners/565937753/1604292677,0.0
0,23,6,3,Erik Jorgensen,1816844781303341056,104,ErikJorgen3577,"@kylenabecker @JDVance “IF”…Obama was never president, the American society would never have ended up the way it is nor the military with its social experiment… the US military looks like civilians in uniform now… Trump 2024❤️🇺🇸❤️ https://t.co/LsEnuzchmY",2024/11/30 19:30:52,0,18.0,0,0,0,0,https://pbs.twimg.com/media/GdqAOr0XEAAsd_2.jpg,,0.0416666666666666
0,4029,3,0,pictorican,1769721189927108608,1336,pictorican,@kylenabecker Good news for all New Yorkers. And a fabulous achievement by President Trump,2024/11/30 19:22:08,1,33.0,0,0,0,0,,https://pbs.twimg.com/profile_banners/1769721189927108608/1730584952,0.4121212121212121
0,8271,175,476,_Lia,351253216,8272,Lia_mena04,@kylenabecker @alx Sad that you think America does not exist without Donald Trump,2024/11/30 19:15:39,0,3.0,0,0,0,0,,,0.5
0,22494,490,257,YORGOZAM,1622028261122351104,16874,free2bnetwirx,@kylenabecker She looks happy sitting next to Trump,2024/11/30 19:15:24,0,123.0,0,0,0,0,,,0.4
0,101375,2108,1885,Renie 🌿Truth needs champions.,1027928643387834368,22400,gnightirene,@kylenabecker Trump is really telling us he's taking care of things. Big Smile.,2024/11/30 19:04:32,0,17.0,0,0,0,0,,https://pbs.twimg.com/profile_banners/1027928643387834368/1626662024,0.1666666666666666
0,53761,5496,4133,Edward Mondini,883798624748134400,69343,EdwardMondini,@kylenabecker President Trump has fixed Kathy Hochul,2024/11/30 18:58:44,2,146.0,0,0,0,0,,https://pbs.twimg.com/profile_banners/883798624748134400/1635711093,0.1
0,101,209,350,Brad Maynard,59198123,1345,bradmaynard,"@kylenabecker @JDVance Even if you aren’t pro Trump this should concern you. 

Because this can go both ways now. The can of worms has been opened",2024/11/30 18:55:03,2,29.0,1,0,0,0,,,0.0
0,26932,1231,695,Viral Congress,1710300654235717632,26271,ViralCongress,@kylenabecker @JDVance Jack Smith will be living in Djibouti by the time President Trump takes office. If he’s smart.,2024/11/30 18:43:54,1,54.0,0,0,0,0,,https://pbs.twimg.com/profile_banners/1710300654235717632/1697675909,0.2142857142857142
0,44575,2102,1530,theygonnalose 🏴‍☠️🐬⚓,1239464737,32396,theygonnalose,"@kylenabecker Maybe Trump will get Trudeau's DNA off his glass, then compare it to one of the Castro brothers. 👍",2024/11/30 18:43:34,3,91.0,0,0,0,0,,https://pbs.twimg.com/profile_banners/1239464737/1731170662,0.0
0,25441,6774,3145,New Rebel Records,1425460608921743366,12664,NewRebelRecords,"@kylenabecker @JDVance Merrick Garland is still the #1 perp walk I want to see.

He was at the top of all of the political prosecutions, including those of Trump, the J6ers, pro-life groups and catholic parents.

He deserves to spend the rest of his life in a cell.",2024/11/30 18:42:53,468,5922.0,77,25,2,3,,https://pbs.twimg.com/profile_banners/1425460608921743366/1728338194,0.1666666666666666
0,62816,3075,4137,Carol Rose,383300852,29755,Carolprose1,@kylenabecker Gold tie on Trump,2024/11/30 18:41:33,0,16.0,0,0,0,0,,https://pbs.twimg.com/profile_banners/383300852/1653778382,0.0
0,20807,271,754,Boe Jiden (aka Robert L. Peters),1439731007469412355,19897,UyghursLM,"@kylenabecker @JDVance If he doesn’t, then Trump will have failed!  

He belongs in prison for the rest of his life!  

Every prosecutor involved in these hoaxes and in January 6 prosecutions belong in prison for life!",2024/11/30 18:39:12,1,48.0,0,1,0,0,,https://pbs.twimg.com/profile_banners/1439731007469412355/1731517781,0.9765625
0,24418,6913,6585,Roscoe Smith IV,1776322682830704640,16221,LoneStarLegendX,"@kylenabecker @JDVance Not just Trump. They would’ve come for us ALL. 

We have 4 years to hold them accountable make sure this never happens again in this country.",2024/11/30 18:38:58,171,2542.0,23,4,0,1,,https://pbs.twimg.com/profile_banners/1776322682830704640/1732648773,0.5
0,6525,665,1006,ManFromNantucket,1519116501944516609,19367,BrianDo43583887,"@kylenabecker @LizKrueger  should focus on the dumpster fire that is NYC.  The rest of the state voted for Trump with s small majority.  

Total state:

55.9%Kamala Harris 4,413,634 votes
44.1%Donald Trump3,484,124 votes

New York City:

New York City vote totals by candidate
Harris: 1,748,140",2024/11/30 18:35:13,1,18.0,0,0,0,0,,,0.0056818181818181
0,331383,1077,613,united together,158417619,16526,unitedfornow,@kylenabecker Trump and Trudeau are the only men without partners. Everyone else has their wives with them,2024/11/30 18:26:40,0,6.0,0,0,0,0,,https://pbs.twimg.com/profile_banners/158417619/1667500330,0.0
0,372,4,5,Theresa Burdett,1700078378689159168,192,Tess195505,@kylenabecker @elonmusk @realDonaldTrump Love it. Ever thought that President Trump just appreciates someone with intelligence like Elon? Why is everything a conspiracy?,2024/11/30 17:57:22,0,6.0,0,0,0,0,,,0.5
0,25174,676,2082,MorrisseyWatch,1711522715411116032,11038,ShamelessCoward,@kylenabecker What happens when Trump wears the gold tie,2024/11/30 17:54:26,1,16.0,0,0,0,0,,https://pbs.twimg.com/profile_banners/1711522715411116032/1730137898,0.0
0,2553,581,365,Former_NYer,1588974632673181696,3567,Former_NYer,@kylenabecker I heard Trump is giving him lessons on how to sit like a man.,2024/11/30 17:53:26,0,4.0,0,0,0,0,,https://pbs.twimg.com/profile_banners/1588974632673181696/1732747272,0.0
0,3748,618,970,the real Karen,27064252,4385,cowgirl1959,@kylenabecker No Wine in front of Trump,2024/11/30 17:47:36,0,6.0,0,0,0,0,,https://pbs.twimg.com/profile_banners/27064252/1707073532,0.0
0,9701,35,468,MAGA25_TrumpWins,1850767396346134528,3083,Maga25_Trump,@kylenabecker Not Killary for sure.,2024/11/30 17:46:34,0,2.0,0,0,0,0,,https://pbs.twimg.com/profile_banners/1850767396346134528/1730118262,0.5
0,9044,725,1101,Jennifer Jean Miller,28122696,3884,jenniferjmiller,"@kylenabecker Turdeau hated on President Trump previously and now he’s kissing up, hoping to score brownie points for his abysmal, communist socialist behaviors.",2024/11/30 17:43:17,0,39.0,0,0,0,0,,https://pbs.twimg.com/profile_banners/28122696/1588726617,0.5333333333333333
0,5122,227,373,oHeLnO🇺🇸,1758179501660413952,2839,oHeLnO1111,@kylenabecker He and Trump are holding hands... and Trudeau's geriatric trans wife is not in the picture..,2024/11/30 17:42:10,0,24.0,0,0,0,0,,https://pbs.twimg.com/profile_banners/1758179501660413952/1725478277,0.0
0,1252,86,292,KyleKyleKrocodile,1843778435853819904,331,kylekkrocodile,@kylenabecker I hope Trump threatened him with invasion of he doesn't get his shit together and step down.,2024/11/30 17:39:04,0,34.0,0,0,0,0,,https://pbs.twimg.com/profile_banners/1843778435853819904/1733238048,0.1777777777777778
0,1183,318,170,Nicole,1812299608204201984,2140,nyxx52,"@kylenabecker He looks like a little boy sitting next to Trump, and those hands are very feminine.",2024/11/30 17:39:01,0,20.0,0,0,0,0,,https://pbs.twimg.com/profile_banners/1812299608204201984/1726407082,0.0041666666666666
0,676,237,329,E P,362339398,2061,987paul321,"@kylenabecker Besides Justin looking like a dweeb, I keep seeing this woman  behind Trump.
Who took the photo? https://t.co/q2XNCRwicx",2024/11/30 17:25:30,0,15.0,0,0,0,0,https://pbs.twimg.com/media/GdpjiK6aYAAZpSQ.jpg,https://pbs.twimg.com/profile_banners/362339398/1705568123,0.4
0,1777,1119,2263,TNarch,1519708824722198530,3503,Tenn_arch,@kylenabecker Anyone who wants to leave America because Trump is going to be President for the next 4 years is only helping to make America Great Again.  Especially if they all take a like minded friend or two.,2024/11/30 17:22:29,2,36.0,1,0,0,0,,https://pbs.twimg.com/profile_banners/1519708824722198530/1668883794,0.2
0,9752,61,67,dinga,1255712118399262722,3289,dinga_35,"@kylenabecker I bet the majority, more than two thirds, are afraid of their wrong doings, like their names in the Epstein or Didi lists. Or even involved in embezzlement of gov budgets, unethical payments to Dems operatives to go against Trump, funding to groups like BLM, Antifa to riots, etc.",2024/11/30 17:22:19,0,6.0,0,0,0,0,,https://pbs.twimg.com/profile_banners/1255712118399262722/1671173589,0.1999999999999999
0,116393,1449,652,𝔓𝔞𝔲𝔩 𝔇𝔲𝔣𝔬 🇺🇸,1398635269406949376,83063,RebelWithCaus10,@kylenabecker Trudeau is not worthy of sitting by President Trump.,2024/11/30 17:15:36,44,1727.0,0,0,0,0,,https://pbs.twimg.com/profile_banners/1398635269406949376/1625313023,0.1666666666666666
0,17685,1705,341,🐻,43624632,32288,HandsomeBear,@kylenabecker Anyone have the scoop on how much Trump is charging per plate at this dinner?,2024/11/30 17:15:05,0,59.0,0,0,0,0,,,0.2
0,11,0,112,Jenny Pitcher,1511249527814115335,59,JennyPi95142646,@kylenabecker They know the power of Trump!  They are running scared!  it wont save them Trump will get what he needs to Make America Great Again!,2024/11/30 17:14:07,0,6.0,0,0,0,0,,,1.0
0,7967,63,410,the real cin cin,3296435912,5640,therealcindi,@kylenabecker Trump isn’t drunk like Kamala or sniffing kids like Biden,2024/11/30 17:05:16,1,11.0,0,0,0,0,,https://pbs.twimg.com/profile_banners/3296435912/1538883225,0.5
0,24638,441,1123,Jen~Awaiting His Return✝️,1597660748603445250,8908,AwaitingHis77,@kylenabecker Is that the real Trump??? Looks sooo much younger,2024/11/30 17:01:20,0,13.0,0,0,0,0,,https://pbs.twimg.com/profile_banners/1597660748603445250/1731431508,0.1
0,26541,282,537,roxie60,415306596,18964,roxie600601,"@kylenabecker Trump has stronger stomach thn I do sitting nxt 2 that political viper, but hopeful POTUS elect 47 knows audience (his enemies) &amp; is navigating the political minefield as necessary 2mak USA strong again. Luv all the pics Trump takes, historical evidence of who stabs him intheback",2024/11/30 17:00:26,0,12.0,0,0,0,0,,https://pbs.twimg.com/profile_banners/415306596/1706321228,0.2055555555555555
0,7,4,3,Narayana Bellamkonda,1441829178538557441,185,NarayanaBellam2,"@kylenabecker Let Zitterburg join MAGA if he contributes to Trump coalition, the $450 million he spent opposing MAGA in 2020.",2024/11/30 16:59:42,0,2.0,0,0,0,0,,,0.1
0,101756,1863,324,Zechman74,1554307423657156613,68234,Zechman741,@kylenabecker I don’t notice a thing but I hope Trump is watching what gets poured into his glass.,2024/11/30 16:53:40,2,25.0,1,0,0,0,,https://pbs.twimg.com/profile_banners/1554307423657156613/1703911180,0.0
0,131621,843,1245,CadeFoster117(Sean) 🍊,1295875291483721736,36394,CFoster117,@kylenabecker Fidel Junior is sitting next to Trump,2024/11/30 16:52:58,1,7.0,0,0,0,0,,https://pbs.twimg.com/profile_banners/1295875291483721736/1634431016,0.0
0,10591,266,163,Curtus Spade,1412125058571673602,11987,CurtusSpade,"@kylenabecker I noticed that Trudeau made the trip to see Trump at his house, not the other way. I noticed that all the liberal media members and Silicon Valley executives are also flying to see Trump. Even comedians. 

He’s super tough and it’s showing. He’s winning.",2024/11/30 16:50:35,0,13.0,0,0,0,0,,,0.0798611111111111
0,27,34,50,Eastex53,1649177548293652483,330,TexasMike169135,@kylenabecker He's still the socialist he's always been. Hopefully Trump doesn't fall for his bs. He's as guilty as Biden is.,2024/11/30 16:37:28,0,8.0,0,0,0,0,,,0.5
0,3836,212,272,Barbara Young,1586074712110759938,572,sosaysqueenieb,@kylenabecker The kid behind Trump!,2024/11/30 16:37:00,0,15.0,0,0,0,0,,,0.5
0,53879,1154,1469,"Go On, Take Everything",25458186,4783,QuinnsPlace,"@kylenabecker Trump is wearing a yellow tie that matches the lighting in the room. 

He owns the room.",2024/11/30 16:30:36,0,7.0,0,0,0,0,,https://pbs.twimg.com/profile_banners/25458186/1605236251,0.0
0,668608,3693,1542,Linda & Brian,1089009923986518018,247715,YinYang18175500,"@kylenabecker President Trump should have met with him out of the public’s view, read him the riot act and sent him home. Trudeau is a tyrant.",2024/11/30 16:29:48,1,21.0,0,0,0,0,,https://pbs.twimg.com/profile_banners/1089009923986518018/1717019021,0.0
0,14897,428,793,Wild On,1604941112266760192,19760,wild24326302,"@kylenabecker He wanted Hillary out of the house

And Trump spoiled that

No wonder the rage",2024/11/30 16:29:31,0,9.0,0,0,0,0,,,0.0
0,265,39,75,The Gorn,1826773729764147205,238,QdiddyKong,"@kylenabecker Well, I see everyone has a female date, except Trump, who is sitting next to some trans dude.",2024/11/30 16:28:52,4,355.0,0,0,0,0,,https://pbs.twimg.com/profile_banners/1826773729764147205/1732383941,0.0
0,5662,126,653,Conspiracy of Equals,884528215032594432,12745,ShabbyHoffman,@kylenabecker He is gay for Trump.,2024/11/30 16:24:40,0,5.0,0,0,0,0,,https://pbs.twimg.com/profile_banners/884528215032594432/1578345380,0.4166666666666667
0,30643,465,262,Joseph Legault,1512000138713178120,16222,joelegault33,@kylenabecker Trudeau free after trump saying he would have him arrested if he went to the US?,2024/11/30 16:22:52,0,8.0,0,0,0,0,,,0.4
0,123927,1215,3876,🇺🇸 ❤️---≥🦮🦮 NVKaren,532166320,244178,NVKaren,@kylenabecker I didn't catch it!  😂 I was too busy looking at President Trump's smile (and the gold tie that I really like)!,2024/11/30 16:21:08,0,16.0,0,0,0,0,,https://pbs.twimg.com/profile_banners/532166320/1585586347,0.2166666666666666
0,143653,849,1185,Micky,18138143,45753,germaknee,@kylenabecker Trump will do what he thinks needs to be done but that being said I'd be disappointed if he put this snake anywhere near any decision making or input. He's a liar. You cant trust someone once they lied even if they are saying same thing you are. They are untrustworthy.,2024/11/30 16:18:16,0,1.0,0,0,0,0,,https://pbs.twimg.com/profile_banners/18138143/1726285330,0.2166666666666666
0,3363,525,1049,Christina Jones,245015828,1946,vapegeek,"@kylenabecker I notice that beyond Trump and Fidel Jr, I recognize no one else.",2024/11/30 16:14:10,0,320.0,0,0,0,0,,,0.0
0,269644,1609,1350,KRSSSSSS61,292091883,172375,KRS61,"@kylenabecker Domenic LeBlanc
Katie Telford
...and this guy on Trump's left...
😬 https://t.co/bTuspCRhNo",2024/11/30 16:09:10,1,40.0,0,0,0,0,https://pbs.twimg.com/media/GdpSEVPXQAABy0t.jpg,https://pbs.twimg.com/profile_banners/292091883/1504811442,0.0
0,16670,149,399,Dingwall5st 🇺🇸,1589479027647062016,321,Dingy_bass,@kylenabecker Trudeau trying to signal to his puppet masters by holding his hands that way. Trump has those fools in check.,2024/11/30 16:01:53,1,143.0,0,2,0,0,,https://pbs.twimg.com/profile_banners/1589479027647062016/1670783110,0.0
0,55097,857,804,Federico,1607504108596101120,4290,savageflasher,"@kylenabecker I noticed each man at the table has a female sitting next to him, including President Trump!  Lol!",2024/11/30 15:56:43,0,4.0,0,0,0,0,,https://pbs.twimg.com/profile_banners/1607504108596101120/1703351577,0.3333333333333333
0,3937,431,896,The Real JK,1516369885605076994,1580,ChildoftheLamb1,@kylenabecker Trump's gold tie and Trudeau's feminine hands.,2024/11/30 15:52:58,0,11.0,0,0,0,0,,https://pbs.twimg.com/profile_banners/1516369885605076994/1721302800,0.0
0,314,1101,1038,Mr. Stirling,1761863372310519808,7327,MeetSky7,"@kylenabecker This is excellent news. The more Evil Perps that leave, the better off we will be. I will be leaving if the Trump Agenda fails to scrape off the Pond Scum Forever. That's a Long Time. Pray for Our Children &amp; Leaders!
👁️✝️👁️",2024/11/30 15:48:28,0,5.0,0,0,0,0,,,0.0196428571428571
0,55154,888,519,Gary D. Britt,31538299,28665,Gbritt72D,@kylenabecker Where is Mrs trump,2024/11/30 15:47:05,0,4.0,0,0,0,0,,,0.0
0,11653,205,539,Roslyn - Aussie 🇦🇺,1505901399296835584,615,Roslyn81214504,@kylenabecker That doesn't actually look like Trump. The face is too thin.,2024/11/30 15:44:43,0,7.0,0,0,0,0,,https://pbs.twimg.com/profile_banners/1505901399296835584/1720577851,0.2
0,226117,1280,1534,TexasRepublik,11067622,23224,texasrepublik,"@kylenabecker I notice Trudeau is forced to negotiate starting with unfavorable terms. Classic Trump negotiation tactics in play:

“Trump’s negotiating style, as outlined in his 1987 book “The Art of the Deal,” emphasizes the importance of leverage in deal-making. This approach is",2024/11/30 15:43:00,16,3562.0,2,2,0,1,,https://pbs.twimg.com/profile_banners/11067622/1686011130,0.0444444444444444
0,65791,2062,1492,FREEDOM LOVER 🇨🇦🍎,1488198310297063429,110795,CherylC18053077,@kylenabecker Freeland is absent. Trump doesn’t like her and neither do Canadains. 😂,2024/11/30 15:42:26,0,9.0,0,0,0,0,,,0.0
0,7433,322,96,Geno Taliano,1518748175041019905,4619,GRTaliano,"@kylenabecker Hakeem Jeffries is a poor imitation of his idol Barack Obama. The only turkeys threatened on Thanksgiving were the ones served on this holiday. The Democratic Turkeys  are safe Hakeem, relax and understand the country is returning to normal under Trump’s leadership.",2024/11/30 15:41:34,0,11.0,0,0,0,0,,,0.0233333333333333
0,7346,1254,845,Atlantis Is found,1602903017996558337,3859,is_atlantis,@kylenabecker That him and trump are on a date ?,2024/11/30 15:41:25,0,240.0,0,0,0,0,,https://pbs.twimg.com/profile_banners/1602903017996558337/1686077017,0.0
0,1821,58,48,Michael Notsch,1594317291285610496,4158,MJOHN6886,"@kylenabecker Not the real Trump either, looks like a double.",2024/11/30 15:41:01,0,4.0,0,0,0,0,,,0.1
0,7319,186,1181,Levee 8reaker,207850132,5085,Evolutiom001,@kylenabecker It was vance that first called trump Hitler. Cry about that too.,2024/11/30 15:40:53,1,20.0,0,0,0,0,,https://pbs.twimg.com/profile_banners/207850132/1586280741,0.25
0,366,18,253,Ann Bauer,1506427204221259780,205,AnnBaue79162993,@kylenabecker Aside from the photo bomber. Trump looks very well rested. Can also tell he’s eating better food than on the campaign trail.,2024/11/30 15:34:55,0,7.0,0,0,0,0,,,0.35
0,4483,106,154,Jan,1827726823309869056,2296,jinboston02124,@kylenabecker You all know this wasn’t where Trump was sitting right? He just stopped over - his wife was there,2024/11/30 15:31:25,0,88.0,0,0,0,0,,https://pbs.twimg.com/profile_banners/1827726823309869056/1728154945,0.2857142857142857
0,3636,413,86,David (Awesome/Magnificent),1594353433288507393,19642,TrumpWon123,@kylenabecker No trans freaks?  Trudeau about to get his ass handed to him.,2024/11/30 15:30:47,0,16.0,0,0,0,0,,,0.0
0,3424,307,487,WeBecomeTheMedia,1751009923675140096,2822,wBecomeTheMedia,@kylenabecker WHY?! I dislike this photo most of all the photos of Donald Trump.,2024/11/30 15:27:23,0,267.0,0,0,0,0,,https://pbs.twimg.com/profile_banners/1751009923675140096/1730079024,0.5
0,103,2,19,Loralee Guenther,1725978410063745024,37,GMAlo52835,"@kylenabecker The wives of Trudeau , and Trump are absent ?",2024/11/30 15:25:06,0,7.0,0,0,0,0,,,0.0
0,5787,506,174,Jennifer Harashack,149282413,35759,OngLengImm,@kylenabecker President Trump is surrounded with the DISLOYALTIES,2024/11/30 15:22:33,0,8.0,0,0,0,0,,,0.0
0,1743,532,107,Sonny Fletcher,4828044337,1541,fletcher_sonny,"@kylenabecker Quick, go south before Trump closes the border.  Lots of opportunities there, I’m sure.",2024/11/30 15:16:09,0,5.0,0,0,0,0,,https://pbs.twimg.com/profile_banners/4828044337/1454757805,0.4166666666666666
0,8251,316,504,IamWhoIam,1371607737235300354,11530,TrixieTrumpet,@kylenabecker I see all globalist with the Newley elected McCormick there and Trump won. Also no Mrs Trudeau or Mrs Trump??,2024/11/30 15:14:54,1,358.0,0,0,0,0,,https://pbs.twimg.com/profile_banners/1371607737235300354/1721125718,0.0
