"author/affiliatesHighlightedLabel/label/badge/url","author/affiliatesHighlightedLabel/label/description","author/affiliatesHighlightedLabel/label/url/url","author/affiliatesHighlightedLabel/label/url/urlType","author/affiliatesHighlightedLabel/label/userLabelDisplayType","author/affiliatesHighlightedLabel/label/userLabelType","author/canDm","author/canMediaTag","author/coverPicture","author/createdAt","author/description","author/entities/description/urls/0/display_url","author/entities/description/urls/0/expanded_url","author/entities/description/urls/0/indices/0","author/entities/description/urls/0/indices/1","author/entities/description/urls/0/url","author/entities/description/urls/1/display_url","author/entities/description/urls/1/expanded_url","author/entities/description/urls/1/indices/0","author/entities/description/urls/1/indices/1","author/entities/description/urls/1/url","author/entities/description/urls/2/display_url","author/entities/description/urls/2/expanded_url","author/entities/description/urls/2/indices/0","author/entities/description/urls/2/indices/1","author/entities/description/urls/2/url","author/entities/url/urls/0/display_url","author/entities/url/urls/0/expanded_url","author/entities/url/urls/0/indices/0","author/entities/url/urls/0/indices/1","author/entities/url/urls/0/url","author/fastFollowersCount","author/favouritesCount","author/followers","author/following","author/hasCustomTimelines","author/id","author/isBlueVerified","author/isTranslator","author/isVerified","author/location","author/mediaCount","author/name","author/pinnedTweetIds/0","author/possiblySensitive","author/profilePicture","author/status","author/statusesCount","author/twitterUrl","author/type","author/url","author/userName","text","createdAt"
,,,,,,"false","true",,"Wed Jan 09 21:04:25 +0000 2013","",,,,,,,,,,,,,,,,,,,,,"0","0","1","4","false","1074901363","false","false","false","","1","Taj Crown",,"false","https://pbs.twimg.com/profile_images/3087947798/ca5156698e5801f92b6695d2fbf7f553_normal.jpeg","","18","https://twitter.com/tajcrown54","user","https://x.com/tajcrown54","tajcrown54","In all fairness Trump should declassify Intel reports about Russian meddling to try to help Trump win the election- Americans have a right to see them","Tue Sep 11 23:39:35 +0000 2018"
,,,,,,"false","false","https://pbs.twimg.com/profile_banners/45971460/1660046874","Tue Jun 09 23:05:23 +0000 2009","🇺🇸 I don't recognize our country anymore 🇺🇸 News hound from birth 🇺🇸 MAGA 🇺🇸 Remember Lots Wife",,,,,,,,,,,,,,,,,,,,,"0","47841","23535","23179","false","45971460","true","false","false","NY the shitshow state","3636","Batalysta","1544638556454506496","false","https://pbs.twimg.com/profile_images/979066824732979202/VugBQT7d_normal.jpg","","149723","https://twitter.com/batalysta","user","https://x.com/batalysta","batalysta","Why do that?  Just why?
WATCH: Sen. Angus King Says Russian Election Meddling Is Just Like 9/11 At Victims Memorial https://t.co/REkCU9a01n","Tue Sep 11 23:33:15 +0000 2018"
,,,,,,"false","false","https://pbs.twimg.com/profile_banners/781714965027848192/1597746206","Fri Sep 30 04:39:06 +0000 2016","I identify as no one, as such, I won't be changing my profile pic.  prepare to be disappointed if you follow me.",,,,,,,,,,,,,,,,,,,,,"0","57291","87","1153","false","781714965027848192","false","false","false","Rent-Free In Your Head","517","Derplestiltzkin","1347731161968218122","false","https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png","","28291","https://twitter.com/derplestiltzkin","user","https://x.com/derplestiltzkin","derplestiltzkin","@GOPLeader @Google There's a reason @ericschmidt resigned from Alphabet the day @realDonaldTrump signed the EO on December 21st allowing asset seizure of those who partake in serious human rights abuses.

Voting is a right. Meddling in an election would be an abuse.

Bye bye to Eric's bankroll.","Tue Sep 11 23:32:41 +0000 2018"
,,,,,,"false","true","https://pbs.twimg.com/profile_banners/547005637/1543549863","Fri Apr 06 18:18:05 +0000 2012","Just an average American who is pissed off at the corruption in Washington, and wants the country she grew up in back, oh and I love cats, all cats.",,,,,,,,,,,,,,,,,,,,,"0","5005","205","394","true","547005637","false","false","false","Mobile, AL","17","The crazy cat lady",,"false","https://pbs.twimg.com/profile_images/784825130232979456/b4f6OOjr_normal.jpg","","6030","https://twitter.com/dixiekirton","user","https://x.com/dixiekirton","dixiekirton","He also said there was no meddling in the election.  Why now is there?  Was he just that dumb or was he covering for the plan happening now.","Tue Sep 11 23:28:49 +0000 2018"
,,,,,,"true","true","https://pbs.twimg.com/profile_banners/705392747465871360/1718914711","Thu Mar 03 14:01:51 +0000 2016","Conservative, MAGA follow me at GETTR nancydmoore25 and Truth Social: Floridagrandma1",,,,,,,,,,,,,,,,,,,,,"0","114132","1884","885","true","705392747465871360","false","false","false","Florida, USA","380","Nancy Delgado-Moore",,"false","https://pbs.twimg.com/profile_images/705396968902815744/4Fo6Cdat_normal.jpg","","82021","https://twitter.com/nancydmoore25","user","https://x.com/nancydmoore25","nancydmoore25","Leaked Google employee's email reveals effort to boost Latino vote, surprise that some voted for Trump

https://t.co/vFGI6Zv7JX
⁦@Google⁩ Read and see how Google was meddling in our election.","Tue Sep 11 23:28:38 +0000 2018"
,,,,,,"false","true","https://pbs.twimg.com/profile_banners/741444668928458752/1469469288","Sat Jun 11 01:39:19 +0000 2016","Politics, news and government junkie since the age of 8. Flam enthusiast. I don't care how angry you are; it doesn't make you the voice of God. #Resist",,,,,,,,,,,,,,,,,,,,,"0","72588","863","2825","false","741444668928458752","false","false","false","Earth","122","Bill Grayson",,"false","https://pbs.twimg.com/profile_images/1069049073674653696/ktZg4gVc_normal.jpg","","69375","https://twitter.com/theBillGrayson","user","https://x.com/theBillGrayson","theBillGrayson","Report: Trump to sign executive order threatening election meddling sanctions - Axios https://t.co/m9FuYef7ml","Tue Sep 11 23:15:33 +0000 2018"
,,,,,,"true","true","https://pbs.twimg.com/profile_banners/493753728/1653222541","Thu Feb 16 04:39:18 +0000 2012","Stars and Stripes reporter - Japan, Korea, Philippines, Australia, Iraq, Afghanistan. RTs not endorsement only sharing. All opinions mine.",,,,,,,,,,,,,,,,,,,,,"0","1684","2102","2171","true","493753728","false","false","false","Japan","1355","Seth Robson","1094066390166691840","false","https://pbs.twimg.com/profile_images/1419095020741615617/9LbT33Gb_normal.jpg","","48343","https://twitter.com/sethrobson1","user","https://x.com/sethrobson1","sethrobson1","Ozzie’s meddling in US election.  https://t.co/4Xcv3WW6Vu","Tue Sep 11 23:10:03 +0000 2018"
,,,,,,"false","true","https://pbs.twimg.com/profile_banners/1933822044/1525556358","Fri Oct 04 10:35:44 +0000 2013","proudly bourgeoisie -

minimum government, maximum freedom  - 
Individualism is superior to collectivism - Deus Vult!",,,,,,,,,,,,,,,,,,,,,"0","12067","706","831","false","1933822044","false","false","false","Galt's Gulch","4078","Ragnar Danneskjöld","928822667435798528","false","https://pbs.twimg.com/profile_images/1029449708413050880/6-pQ7VuD_normal.jpg","","19575","https://twitter.com/aj7773108","user","https://x.com/aj7773108","aj7773108","@Jim_Jordan Sounds like election meddling...

But that can't be! The left has been screaming since Nov. '16 about how awful it is!

#LiberalHypocrisy","Tue Sep 11 23:05:00 +0000 2018"
,,,,,,"false","true","https://pbs.twimg.com/profile_banners/525847148/1380229730","Thu Mar 15 23:28:49 +0000 2012","Art and culture from the World Socialist Web Site published by the International Committee of the Fourth International. #Socialism #Trotsky #Voronsky

 https://t.co/ydY5GN3k03","wsws.org","http://wsws.org","152","175","https://t.co/ydY5GN3k03",,,,,,,,,,,"wsws.org/category/arts.…","http://wsws.org/category/arts.shtml","0","22","http://t.co/4TnT6WRJTB","0","1101","2659","2964","true","525847148","false","false","false","","2984","WSWS Arts Review",,"false","https://pbs.twimg.com/profile_images/784480845759381504/yd0UIKRF_normal.jpg","","11257","https://twitter.com/WSWSArts","user","https://x.com/WSWSArts","WSWSArts","While the US ruling establishment promotes aggression against #Russia with claims of election “meddling,” it plots the overthrow of elected governments and military invasions. #Venezuela
https://t.co/fE4dkY32eb","Tue Sep 11 23:00:34 +0000 2018"
,,,,,,"true","true","https://pbs.twimg.com/profile_banners/823297226642485249/1508694474","Sun Jan 22 22:32:09 +0000 2017","mother of 10, grandmother of 8 and great grandmother of 8, dog rescuer. retired 10 years ago but still working! enjoying my family.",,,,,,,,,,,,,,,,,,,,,"0","139561","3112","3859","true","823297226642485249","false","false","false","Vermont","435","njpt",,"false","https://pbs.twimg.com/profile_images/1258510035321225225/2KBj3GUY_normal.jpg","","50650","https://twitter.com/njpt10","user","https://x.com/njpt10","njpt10","Jim, you seriously believe anything Tucker Carlson reports?Facebook, then Google. But think  of trump who had Putin and all of Russia meddling in our election process. Voters can believe or disbelieve Facebook and Google but cannot overcome computer hacking. Are you desperate?","Tue Sep 11 22:54:00 +0000 2018"
,,,,,,"false","true",,"Tue Apr 24 02:22:06 +0000 2012","Conservative, Constitutionalist, AMERICA FIRST, Pro Gun, Pro Life, States' Rights, Husband, Father #MAGA #right #donttreadonme #MOLONLABE, #AmericaFirst",,,,,,,,,,,,,,,,,,,,,"0","113706","76145","67059","false","561654065","true","false","false","","75931","Phx Ken","827429672619094016","false","https://pbs.twimg.com/profile_images/1558021083730546688/_b9phUPZ_normal.jpg","","290563","https://twitter.com/PhxKen","user","https://x.com/PhxKen","PhxKen","Roll Call Cartoon Compares Russian Election Meddling with $100,000 in Facebook Ads to 9-11 Attacks https://t.co/ewT0ipEqhM via @gatewaypundit","Tue Sep 11 22:52:10 +0000 2018"
"https://pbs.twimg.com/profile_images/1699405856192761856/TxTRX0zh_bigger.jpg","Nym","https://twitter.com/nymproject","DeepLink","Badge","BusinessLabel","true","false","https://pbs.twimg.com/profile_banners/14192340/1507928192","Fri Mar 21 17:04:19 +0000 2008","CEO of @nymproject, philosophy of the web, and radical open internet advocate. Visiting professor at @AUB_Lebanon. Ex-@w3c @mit and @inria",,,,,,,,,,,,,,,,"ibiblio.org/hhalpin","http://www.ibiblio.org/hhalpin","0","23","https://t.co/IIpeYWgfpe","0","20030","12834","3121","true","14192340","true","false","false","Paris, France","569","harryhalpin","1797607830461284425","false","https://pbs.twimg.com/profile_images/820673839742980098/rPTCgQAZ_normal.jpg","","12921","https://twitter.com/harryhalpin","user","https://x.com/harryhalpin","harryhalpin","Let's remember also September 11th for election-meddling. Not by Russia: The USA, who backed a military coup against a democratically elected President in Chile on Sept 11th 1973. A bit more direct than Facebook ads and ""fake news"" https://t.co/OaRe3h7CQv","Tue Sep 11 22:50:56 +0000 2018"
,,,,,,"false","true",,"Mon Jul 29 02:59:14 +0000 2013","Husband, father, grandfather, believer in the principles and values that this country was founded on 🇺🇸✝️ No DMs!",,,,,,,,,,,,,,,,,,,,,"0","3131","546","642","true","1629330452","false","false","false","","149","RickN",,"false","https://pbs.twimg.com/profile_images/700528192231071744/UVavevYK_normal.jpg","","23610","https://twitter.com/rjnln02","user","https://x.com/rjnln02","rjnln02","@_GenXChick77_ @craigschinck @USATODAY And as acknowledged by every element of govt that has investigated it, Russian meddling did not materially impact the election. They were not successful in hacking election systems, did not alter tallys, no votes were changed.","Tue Sep 11 22:49:18 +0000 2018"
,,,,,,"false","false",,"Mon Aug 26 14:06:32 +0000 2013","",,,,,,,,,,,,,,,,,,,,,"0","3781","20","282","false","1702052521","false","false","false","","785","Lazy Pooch",,"false","https://pbs.twimg.com/profile_images/772908870318583808/WqXYSXzz_normal.jpg","","2200","https://twitter.com/farceAmerica","user","https://x.com/farceAmerica","farceAmerica","I liked a @YouTube video https://t.co/AjqWUaJqxP There Was Meddling In The Swedish Election","Tue Sep 11 22:46:35 +0000 2018"
,,,,,,"false","true","https://pbs.twimg.com/profile_banners/92335048/1728968759","Tue Nov 24 18:41:22 +0000 2009","Blessed to have gotten through Helene relatively unscathed. Prayers for my brothers and sisters in surrounding counties",,,,,,,,,,,,,,,,,,,,,"0","30643","763","1001","true","92335048","false","false","false","North Carolina, USA","98","Taz Devil",,"false","https://pbs.twimg.com/profile_images/829401699169210368/Vk2cbggN_normal.jpg","","25590","https://twitter.com/taazzzzva","user","https://x.com/taazzzzva","taazzzzva","@Jim_Jordan The malfeasance of the social media Giants is where the true election meddling occurred. https://t.co/7slB7mjEI6","Tue Sep 11 22:39:49 +0000 2018"
,,,,,,"false","true",,"Fri Jun 01 12:38:59 +0000 2018","US Army veteran. I’m a father, a boyfriend and a Mustang fanatic.",,,,,,,,,,,,,,,,,,,,,"0","3637","111","212","false","1002529944600240128","false","false","false","","350","uforic_headache",,"false","https://pbs.twimg.com/profile_images/1002530463649591296/ouT6UV-d_normal.jpg","","6180","https://twitter.com/UforicH","user","https://x.com/UforicH","UforicH","@jiwright2 @thehill @SaraCarterDC They lean left... so the liberals are fine with that kind of election meddling","Tue Sep 11 22:36:58 +0000 2018"
,,,,,,"false","true",,"Sat Dec 10 19:04:31 +0000 2016","",,,,,,,,,,,,,,,,,,,,,"0","97","5","93","false","807662295266562048","false","false","false","","1228","laurie stahlbaum",,"false","https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png","","1816","https://twitter.com/vainglorya","user","https://x.com/vainglorya","vainglorya","There Was Meddling In The Swedish Election https://t.co/fOjWN4L0bT via @YouTube  SO SAD","Tue Sep 11 22:29:18 +0000 2018"
,,,,,,"true","false","https://pbs.twimg.com/profile_banners/62193559/1719806185","Sun Aug 02 04:14:47 +0000 2009","It's me. Hi. I'm the problem, it's me. TX. dog mom. 29. ❤️",,,,,,,,,,,,,,,,,,,,,"0","120624","411","548","true","62193559","false","false","false","platform 9¾","945","shelbs👑🧣",,"false","https://pbs.twimg.com/profile_images/1850738172415684608/jMF4mRVR_normal.jpg","","16715","https://twitter.com/shelbyshay95","user","https://x.com/shelbyshay95","shelbyshay95","If you believe that 9/11 is even comparable to Russia meddling into an election, please block me now 😳","Tue Sep 11 22:19:20 +0000 2018"
,,,,,,"false","false","https://pbs.twimg.com/profile_banners/381004208/1548717026","Tue Sep 27 15:54:43 +0000 2011","Animatrice 
En 60 minutes avec Celine Lebel 
https://t.co/fPUn4I6xeb
https://t.co/QHXUVnb1QN
Telegram: https://t.co/CdyBD5dCk7  
Trump Won!","RadioInfoCite.com","http://RadioInfoCite.com","45","68","https://t.co/fPUn4I6xeb","radioinfocite.com/en60minutes.ht…","https://radioinfocite.com/en60minutes.html","69","92","https://t.co/QHXUVnb1QN","t.me/CelineLebel","http://t.me/CelineLebel","103","126","https://t.co/CdyBD5dCk7",,,,,,"0","8798","1528","1107","true","381004208","false","false","false","","1499","Celine_Lebel","1470129047523008521","false","https://pbs.twimg.com/profile_images/1406659308037849088/EXt2qp57_normal.png","","33687","https://twitter.com/Celine_Lebel","user","https://x.com/Celine_Lebel","Celine_Lebel","There Was Meddling In The Swedish Election https://t.co/Fmsaxw2KHB via @YouTube","Tue Sep 11 22:16:39 +0000 2018"
,,,,,,"true","true",,"Tue Dec 09 15:30:31 +0000 2008","Trump resister and unapologetic Liberal. Go big blue!",,,,,,,,,,,,,,,,,,,,,"0","6198","185","536","true","17993231","false","false","false","Oak Ridge, TN","85","TJN",,"false","https://pbs.twimg.com/profile_images/1033632786362585088/YxGVz1KQ_normal.jpg","","4217","https://twitter.com/TeleTJN","user","https://x.com/TeleTJN","TeleTJN","@realDonaldTrump @FoxNews We are tired of all this. If you want to fire the AG, just do it. End the Mueller investigation. You know you want to do it... but do you have the balls to do it? I don't think you do.","Tue Sep 11 23:45:17 +0000 2018"
,,,,,,"true","false","https://pbs.twimg.com/profile_banners/2866123918/1427657692","Fri Nov 07 18:41:29 +0000 2014","",,,,,,,,,,,,,,,,,,,,,"0","492","117","228","true","2866123918","false","false","false","United States","2452","brotherwatt",,"false","https://pbs.twimg.com/profile_images/1078815901896589312/a_XlXdiB_normal.jpg","","26465","https://twitter.com/brotherwatt65","user","https://x.com/brotherwatt65","brotherwatt65","@nytimes Interesting how NYT, Woodward’s book &amp; media all just happened to attack Trump simultaneously. Wonder what’s up. Maybe Mueller investigation failing.","Tue Sep 11 23:44:41 +0000 2018"
,,,,,,"false","true",,"Tue Mar 15 02:59:11 +0000 2016","Don Santana is a Publishing Director. He previously held positions at Viking and",,,,,,,,,,,,,,,,"donmsantana.blogspot.com","http://donmsantana.blogspot.com","0","23","https://t.co/KbA6GBuMNg","0","0","30","40","false","709574636107735040","false","false","false","Santa Monica, CA","22808","Don Santana",,"false","https://pbs.twimg.com/profile_images/709575368563294208/zePNCgI6_normal.jpg","","39120","https://twitter.com/donmsantana","user","https://x.com/donmsantana","donmsantana","State of the Mueller investigation 8 weeks out from midterms https://t.co/qBpvJ3fwY4","Tue Sep 11 23:43:09 +0000 2018"
,,,,,,"false","true","https://pbs.twimg.com/profile_banners/2565997189/1402699780","Fri Jun 13 22:02:57 +0000 2014","When life hands you lemons, make lemonade!

A Subject Matter Generalist (SMG) on most things.

Also at @lemonslayer.bsky.social",,,,,,,,,,,,,,,,,,,,,"0","53","2521","3228","false","2565997189","false","false","false","US","8008","Lemon Slayer","1354236234701410312","false","https://pbs.twimg.com/profile_images/477573514191314945/j4OfUEEc_normal.jpeg","","140010","https://twitter.com/LemonSlayerUS","user","https://x.com/LemonSlayerUS","LemonSlayerUS","Ignore my tweets in this thread because I stand corrected that Flood currently is in the White House Counsel's office representing the White House in the Mueller investigation and not Trump's personal defense attorney. 

H/T to @amyfiscus &amp; @liberty_42 for setting me straight. https://t.co/UwP11hGTku","Tue Sep 11 23:39:43 +0000 2018"
,,,,,,"false","false","https://pbs.twimg.com/profile_banners/920577433/1685286879","Fri Nov 02 07:54:16 +0000 2012","#DarkBrandon #StayWOKE  #RepublicansAreFascists #NoDM’s #RESIST #VoteBLUE #SaveOurDemocracy #BanFOX",,,,,,,,,,,,,,,,,,,,,"0","525192","3594","4168","true","920577433","false","false","false","USA","9936","Deborah","1540029879571435520","false","https://pbs.twimg.com/profile_images/1662839694894219270/GbfFdTV0_normal.jpg","","36851","https://twitter.com/TakenByTheWinds","user","https://x.com/TakenByTheWinds","TakenByTheWinds","@libsRtwittarded @12253102 @realDonaldTrump @LouDobbs You still don’t get it. READ IT AGAIN!!

It’s not up to you to decide how Mueller and Rosenstein run the investigation, no one died and left you boss. https://t.co/kbwYDdAzbA","Tue Sep 11 23:35:39 +0000 2018"
