author/affiliatesHighlightedLabel/label/badge/url,author/affiliatesHighlightedLabel/label/description,author/affiliatesHighlightedLabel/label/url/url,author/affiliatesHighlightedLabel/label/url/urlType,author/affiliatesHighlightedLabel/label/userLabelDisplayType,author/affiliatesHighlightedLabel/label/userLabelType,author/canDm,author/canMediaTag,author/coverPicture,author/createdAt,author/description,author/entities/description/urls/0/display_url,author/entities/description/urls/0/expanded_url,author/entities/description/urls/0/indices/0,author/entities/description/urls/0/indices/1,author/entities/description/urls/0/url,author/entities/description/urls/1/display_url,author/entities/description/urls/1/expanded_url,author/entities/description/urls/1/indices/0,author/entities/description/urls/1/indices/1,author/entities/description/urls/1/url,author/entities/description/urls/2/display_url,author/entities/description/urls/2/expanded_url,author/entities/description/urls/2/indices/0,author/entities/description/urls/2/indices/1,author/entities/description/urls/2/url,author/entities/description/urls/3/display_url,author/entities/description/urls/3/expanded_url,author/entities/description/urls/3/indices/0,author/entities/description/urls/3/indices/1,author/entities/description/urls/3/url,author/entities/url/urls/0/display_url,author/entities/url/urls/0/expanded_url,author/entities/url/urls/0/indices/0,author/entities/url/urls/0/indices/1,author/entities/url/urls/0/url,author/fastFollowersCount,author/favouritesCount,author/followers,author/following,author/hasCustomTimelines,author/id,author/isBlueVerified,author/isTranslator,author/isVerified,author/location,author/mediaCount,author/name,author/pinnedTweetIds/0,author/possiblySensitive,author/profilePicture,author/status,author/statusesCount,author/twitterUrl,author/type,author/url,author/userName,author/verifiedType,author/withheldInCountries/0,text,createdAt,att,stance
,,,,,,False,False,https://pbs.twimg.com/profile_banners/731167584/1616449651,Wed Aug 01 18:06:34 +0000 2012,"Brownstein, a 2-time Pulitzer Prize finalist, is a senior editor @ The Atlantic, a senior CNN political analyst & author of NYT best-seller Rock Me on the Water",,,,,,,,,,,,,,,,,,,,,nationaljournal.com/editorial/rona…,http://www.nationaljournal.com/editorial/ronald-brownstein,0.0,23.0,https://t.co/5pXONH5Yt8,0,129,117807,2373,True,731167584,False,False,False,"Los Angeles, CA",61,Ronald Brownstein,1.3762801844588585e+18,False,https://pbs.twimg.com/profile_images/1827699426653249536/_XfZca2h_normal.jpg,,67319,https://twitter.com/RonBrownstein,user,https://x.com/RonBrownstein,RonBrownstein,,,"For years, the dominant belief in both parties has been that Dems need to run up a big lead in the national presidential popular vote to win an Electoral College majority. But in the dead-heat election of 2024, that may no longer be true. Here's why. https://t.co/K5htshaAzG",Thu Oct 31 13:56:22 +0000 2024,0.4375,Support
,,,,,,False,False,https://pbs.twimg.com/profile_banners/229141520/1699882190,Tue Dec 21 16:51:15 +0000 2010,"Born for a Storm. Bad Hombre. Founder: League of American Workers. Former: Trump 2016 & 2020, Vance 2022, Fox & CNN.",,,,,,,,,,,,,,,,,,,,,AmWorkers.com,http://AmWorkers.com,0.0,23.0,https://t.co/qxCqYvGCiy,0,3912,474987,699,True,229141520,True,False,False,Tennessee,16048,Steve Cortes,1.8629350501671695e+18,False,https://pbs.twimg.com/profile_images/1724056934955765760/DDHvzSst_normal.jpg,,53839,https://twitter.com/CortesSteve,user,https://x.com/CortesSteve,CortesSteve,,,This could prove to be the most powerful line of the 2024 presidential election. https://t.co/9BQXuVgKov,Thu Oct 31 13:27:10 +0000 2024,0.4,Support
,,,,,,True,False,https://pbs.twimg.com/profile_banners/36638077/1589647127,Thu Apr 30 11:02:41 +0000 2009,"Open-minded Conservative. Strive for intellectual honesty. Gen-X common sense. Politics, Science, History, Geopolitics, Climate. Smarter than the average bear😉",,,,,,,,,,,,,,,,,,,,,,,,,,0,20806,83375,1262,True,36638077,True,False,False,,5564,Gummi,1.7726252952641006e+18,False,https://pbs.twimg.com/profile_images/1850153591966945280/9cRVqHwk_normal.jpg,,44189,https://twitter.com/gummibear737,user,https://x.com/gummibear737,gummibear737,,,"🚨Quick Deepdive: Election 2024

Quick analysis on the state of the Presidential election

A quick and dirty up-to-date analysis of the race for POTUS

I'll tell you what to look for as well as where I see the odds given some reasonable assumptions

Cheers
https://t.co/3D3nXrFww8",Thu Oct 31 13:02:29 +0000 2024,0.06666666666666667,Support
,,,,,,False,True,https://pbs.twimg.com/profile_banners/1335132884278108161/1630493927,Sat Dec 05 08:07:34 +0000 2020,"There are three kinds of lies: lies, damned lies, and statistics. Sister page of @engineers_feed",,,,,,,,,,,,,,,,,,,,,youtube.com/@stats_feed,http://youtube.com/@stats_feed,0.0,23.0,https://t.co/Lso9z1yJ8I,0,1880,3910008,575,False,1335132884278108161,True,False,False,,1092,World of Statistics,1.8631413990272287e+18,False,https://pbs.twimg.com/profile_images/1335168437220421632/VCHg78Nf_normal.jpg,,18124,https://twitter.com/stats_feed,user,https://x.com/stats_feed,stats_feed,,,@elonmusk Who Do You Hope Will Win the 2024 Presidential Election?,Thu Oct 31 13:02:00 +0000 2024,0.8,Support
https://pbs.twimg.com/profile_images/1726722240748662784/2BjaL8mX_bigger.jpg,Conservative 🇺🇸,https://twitter.com/ConservativeOG,DeepLink,Badge,BusinessLabel,True,True,https://pbs.twimg.com/profile_banners/537709549/1696882383,Tue Mar 27 00:53:56 +0000 2012,Investigative Journalist 🇺🇸 Free Spirit🇺🇸Founder of LOOMERED. Host of @LoomerUnleashed Former @Project_Veritas operative. 📸 America First ✡️ Feisty Jewess,,,,,,,,,,,,,,,,,,,,,loomered.com,http://loomered.com,0.0,23.0,https://t.co/TlkQhmcPoR,0,109081,1390542,6990,True,537709549,True,False,False,Florida ,12702,Laura Loomer,1.8532275760612808e+18,False,https://pbs.twimg.com/profile_images/1751805801520332800/WIWv-QP2_normal.jpg,,78740,https://twitter.com/LauraLoomer,user,https://x.com/LauraLoomer,LauraLoomer,,,"Chinese Election Interference

A Chinese student in Michigan has been arrested for trying to illegally vote in the 2024 Presidential election. 

The student made false statements to secure a voter registration https://t.co/o1cZtWZDFq",Thu Oct 31 12:56:54 +0000 2024,0.10000000000000002,Support
https://pbs.twimg.com/profile_images/745768799849308160/KrZhjkpH_bigger.jpg,Team Trump (Text TRUMP to 88022),https://twitter.com/TeamTrump,DeepLink,Badge,BusinessLabel,False,False,https://pbs.twimg.com/profile_banners/1108472017144201216/1721750377,Wed Mar 20 20:54:58 +0000 2019,The official War Room account of the 2024 Trump campaign. This account punches back 47x harder.,,,,,,,,,,,,,,,,,,,,,donaldjtrump.com,https://www.donaldjtrump.com/,0.0,23.0,https://t.co/kXQzdp6CIx,0,2784,2355520,251,True,1108472017144201216,True,False,False,MAGA Country,18203,Trump War Room,1.8607595453808397e+18,False,https://pbs.twimg.com/profile_images/1608955832288288768/zZ-B_TjY_normal.jpg,,52553,https://twitter.com/TrumpWarRoom,user,https://x.com/TrumpWarRoom,TrumpWarRoom,Business,,"Kamala has spent the final week of her failing campaign comparing her political opponents to the most evil mass murderers in history.

Two days ago, Joe Biden called our supporters garbage.

You can’t LEAD America if you don’t LOVE Americans. https://t.co/fvLwEfvZun",Thu Oct 31 23:59:22 +0000 2024,0.016666666666666663,Support
,,,,,,True,True,https://pbs.twimg.com/profile_banners/12848262/1706034282,Tue Jan 29 21:38:36 +0000 2008,"Get the latest news, alerts, sports, photos and more from Canada's largest daily newspaper. ⏩ YouTube: (@)torontostar | TikTok: (@)torontostar",,,,,,,,,,,,,,,,,,,,,thestar.com/subscribe,https://www.thestar.com/subscribe,0.0,23.0,https://t.co/H3gIeMusWM,0,15491,1215534,467,True,12848262,True,False,False,"8 Spadina Ave, Toronto, Canada",80563,Toronto Star,,False,https://pbs.twimg.com/profile_images/1595539639070236679/ymslpOak_normal.jpg,,451105,https://twitter.com/TorontoStar,user,https://x.com/TorontoStar,TorontoStar,Business,,"A final U.S. election plea to Trump’s MAGA supporters: Make America Sane Again.

Donald Trump doesn’t care about you. He only cares about what he can sneak out of your wallet. He frightens you but never soothes you with action. #Opinion https://t.co/gT1mIkdR97",Thu Oct 31 23:55:03 +0000 2024,0.03333333333333333,Support
,,,,,,False,True,https://pbs.twimg.com/profile_banners/14135426/1348148412,Wed Mar 12 21:38:12 +0000 2008,Minnesota Attorney General | Fighting to help Minnesotans afford their lives and live with dignity,,,,,,,,,,,,,,,,,,,,,keithellison.org,https://keithellison.org/,0.0,23.0,https://t.co/o40dRcrJRI,0,3682,309839,6418,True,14135426,True,False,False,"Minnesota, USA",3766,Keith Ellison,1.7970113303831224e+18,False,https://pbs.twimg.com/profile_images/933459448026218496/9hWEp7Qx_normal.jpg,,31923,https://twitter.com/keithellison,user,https://x.com/keithellison,keithellison,,,"So, the President is not on the ballot, and the clarified and apologized for his recent misspeak.  Trump, who IS on the ballot, had this to say: ""We're like a garbage can for the rest of the world to dump the people that they don't want,"" Trump told supporters Friday in Austin.",Thu Oct 31 23:45:58 +0000 2024,0.0,Support
https://pbs.twimg.com/profile_images/1699915108489494528/UXooDaev_bigger.jpg,Valuetainment Media,https://twitter.com/ValuetainmentTV,DeepLink,Badge,BusinessLabel,True,True,https://pbs.twimg.com/profile_banners/1474502684312932354/1669841404,Fri Dec 24 22:10:22 +0000 2021,Official account. A podcast for independent and critical thinkers,,,,,,,,,,,,,,,,,,,,,youtube.com/@PBDPodcast,https://www.youtube.com/@PBDPodcast,0.0,23.0,https://t.co/pBdiUxIDuG,0,1021,357228,17,True,1474502684312932354,True,False,False,,4307,PBD Podcast,,False,https://pbs.twimg.com/profile_images/1501627192522211330/UsnHgFJ8_normal.jpg,,6135,https://twitter.com/PBDsPodcast,user,https://x.com/PBDsPodcast,PBDsPodcast,,,"""Trump Supporters Are Garbage"" – Trump’s EPIC Garbage Truck Entrance After Biden’s VICIOUS Attack

@patrickbetdavid @TomEllsworth @VincentOshana @sostalksmoney https://t.co/0cCgGhmiMD",Thu Oct 31 23:32:53 +0000 2024,0.45,Support
https://pbs.twimg.com/profile_images/1617634745348661249/6YmPYpNd_bigger.jpg,CBS News,https://twitter.com/CBSNews,DeepLink,Badge,BusinessLabel,False,True,https://pbs.twimg.com/profile_banners/42958829/1661807385,Wed May 27 20:08:03 +0000 2009,"The official account of The CBS Evening News with @NorahODonnell, the longest-running evening newscast.

Text Norah: (202) 217-1107",,,,,,,,,,,,,,,,,,,,,cbsnews.com/evening-news/,https://www.cbsnews.com/evening-news/,0.0,23.0,https://t.co/f9XLkbjkyo,0,2635,430323,1603,True,42958829,True,False,False,📺 6:30 p.m. ET,93926,CBS Evening News,1.862645073898267e+18,False,https://pbs.twimg.com/profile_images/1564353025245958147/3HhdTHUz_normal.png,,170095,https://twitter.com/CBSEveningNews,user,https://x.com/CBSEveningNews,CBSEveningNews,Business,,"Recent polls indicate that four out of five adults believe Americans are deeply divided on key political issues. CBS News' @tonydokoupil brought together Trump and Harris supporters, inviting them to watch each other’s favorite cable news shows. https://t.co/9WXxyHLPlb",Thu Oct 31 23:25:34 +0000 2024,0.0625,Support
,,,,,,False,False,https://pbs.twimg.com/profile_banners/3911216058/1731189274,Fri Oct 16 07:11:39 +0000 2015,I’m the tree hugging + cannabis lovin’ + animal rescuing + prochoice + lgbtq + secular + humanist + liberal + activist your parents warned you about. 🐈‍⬛,,,,,,,,,,,,,,,,,,,,,linktr.ee/iamatheistgirl,https://linktr.ee/iamatheistgirl,0.0,23.0,https://t.co/Sn9xGrB3Z7,0,678307,75922,13424,False,3911216058,True,False,False,Room 1408,52614,AtheistGirl.bsky.social 🦋,1.856095435875885e+18,False,https://pbs.twimg.com/profile_images/1822383752900661250/nyS716zE_normal.jpg,,290529,https://twitter.com/iamAtheistGirl,user,https://x.com/iamAtheistGirl,iamAtheistGirl,,,"“they’re transgendering kids, climate change is an excuse to reduce the population, vaccines don’t work 
i can say all this because free speech so suck it libs”

trump supporters are garbage 

“wtf did you just say???”

fuck. off. with your faux outrage you hypocritical twunts",Thu Oct 31 23:25:18 +0000 2024,0.1375,Support
,,,,,,True,False,https://pbs.twimg.com/profile_banners/19211550/1671288734,Tue Jan 20 00:45:40 +0000 2009,Official Twitter account of The Gateway Pundit | Send tips to tips@thegatewaypundit.com,,,,,,,,,,,,,,,,,,,,,thegatewaypundit.com,http://www.thegatewaypundit.com/,0.0,23.0,https://t.co/YqbW6M2uwk,0,13863,855402,2334,True,19211550,False,False,False,,10590,The Gateway Pundit,,False,https://pbs.twimg.com/profile_images/1744786260072321024/930fTDx0_normal.jpg,,160292,https://twitter.com/gatewaypundit,user,https://x.com/gatewaypundit,gatewaypundit,Business,,"Top Kamala Harris Surrogate Mark Cuban Faces Intense Backlash From #WomenForTrump After He Says Female Trump Supporters are Weak, Dumb… And Trump’s Response is Legendary! https://t.co/7z1fekPouF https://t.co/XHMeTJEonS",Thu Oct 31 23:23:15 +0000 2024,0.265,Support
,,,,,,False,False,https://pbs.twimg.com/profile_banners/1340093943879512065/1683672224,Sat Dec 19 00:38:05 +0000 2020,Host:🎙@PardonPod🎙 🎶 Bad Built 🎶 album on Spotify https://t.co/FdCsfywrTb,spotify.link/n7xMlQgTjOb,https://spotify.link/n7xMlQgTjOb,49.0,72.0,https://t.co/FdCsfywrTb,,,,,,,,,,,,,,,,youtube.com/@pardontheinsu…,https://youtube.com/@pardontheinsurrection,0.0,23.0,https://t.co/0c0rMacL9b,0,143553,250070,39792,True,1340093943879512065,True,False,False,"Drowning in Maga Tears,  TN",2786,I Smoked Mourning Joe And Mika,1.856430218766103e+18,False,https://pbs.twimg.com/profile_images/1593240492392652802/y57droTf_normal.jpg,,134564,https://twitter.com/BlackKnight10k,user,https://x.com/BlackKnight10k,BlackKnight10k,,,"When I heard ""carving watermelons"" at the Trump rally, I immediately called it as the most racist sht at the rally but people are so accepting of racism against Black people that Puerto Rico was the only line people cared about.

You know else heard what I heard?

Lebron James",Thu Oct 31 23:21:52 +0000 2024,0.11111111111111112,Support
,,,,,,False,False,https://pbs.twimg.com/profile_banners/2899862569/1527806051,Sat Nov 15 01:04:14 +0000 2014,Those who need rulers are unfit to choose them for others!,,,,,,,,,,,,,,,,,,,,,highimpactflix.com,https://highimpactflix.com/,0.0,23.0,https://t.co/cLmVVasHlt,0,42664,85761,1586,True,2899862569,True,False,False,Oklahoma,7873,HighImpactFlix,1.7839452605879462e+18,False,https://pbs.twimg.com/profile_images/1592630676146241536/pBKbYU0l_normal.jpg,,26672,https://twitter.com/HighImpactFlix,user,https://x.com/HighImpactFlix,HighImpactFlix,,,"I've talked with HUNDREDS of Trump supporters in the last couple weeks (literally).  When I ask them about Trump not firing Fauci (but rather commending him and Birx and Azar), promoting the clot shot, funding Operation Warp speed and pushing the mRNA gene-altering therapy (to this present day), none of them can defend it (with the exceptional ""he had to do it to keep the country open"", yet, they're voting for the Father of the Vaxx anyway!! 

Does anyone (including the influencers with large audiences) want to step forward explain how you can support a guy who signed off on the biggest, most criminal power and wealth transfer in the history of mankind?",Thu Oct 31 23:14:59 +0000 2024,0.1401360544217687,Support
,,,,,,False,False,https://pbs.twimg.com/profile_banners/2852597261/1651415255,Fri Oct 31 00:17:55 +0000 2014,"J6 conspiracy theorist, insurrection denier. Former food blogger. Real Clear https://t.co/R50N6uQkSf",realclearinvestigations.com/authors/julie_…,https://www.realclearinvestigations.com/authors/julie_kelly/,77.0,100.0,https://t.co/R50N6uQkSf,,,,,,,,,,,,,,,,juliekelly.substack.com,https://juliekelly.substack.com/,0.0,23.0,https://t.co/5SKCtoxXuo,0,162163,768837,1973,True,2852597261,True,False,False,Orland Park IL,6523,Julie Kelly 🇺🇸,1.8549088049340378e+18,False,https://pbs.twimg.com/profile_images/1673796623888003075/MvvZtsP4_normal.jpg,,125063,https://twitter.com/julie_kelly2,user,https://x.com/julie_kelly2,julie_kelly2,,,"Spend a witching hour with ⁦@StarChamberMaid⁩ and me as we discuss Biting Baby Biden, garbage Trump supporters, the latest polls, and predictions for next week. Happy Halloween 🎃🧙‍♀️👻😈 https://t.co/ugs6E9OvLN",Thu Oct 31 23:06:41 +0000 2024,0.43333333333333335,Support
https://pbs.twimg.com/profile_images/1726722240748662784/2BjaL8mX_bigger.jpg,Conservative 🇺🇸,https://twitter.com/ConservativeOG,DeepLink,Badge,BusinessLabel,False,False,https://pbs.twimg.com/profile_banners/367456494/1623536049,Sun Sep 04 00:42:28 +0000 2011,Ecclesiastes 3:11 | Digital Marketing & Brand Communications Strategist | Partnerships@RyannMcEnany.com,,,,,,,,,,,,,,,,,,,,,,,,,,0,11943,246970,1231,True,367456494,True,False,False,,1922,Ryann McEnany,1.3158639964368118e+18,False,https://pbs.twimg.com/profile_images/1701430488202674176/IBiFQ83J_normal.jpg,,9889,https://twitter.com/RyannMcEnany,user,https://x.com/RyannMcEnany,RyannMcEnany,,,"Today, Kamala Harris’s top surrogate @mcuban launched an attack on female Trump supporters. 

Here’s my message to you, Mark: https://t.co/GZiBYCFiCx",Thu Oct 31 23:05:49 +0000 2024,0.25,Support
,,,,,,True,True,https://pbs.twimg.com/profile_banners/2342744293/1657503637,Thu Feb 13 23:53:51 +0000 2014,Thomas Jefferson: Rebellion To Tyrants Is Obedience To God.,,,,,,,,,,,,,,,,,,,,,,,,,,0,381583,65319,35309,True,2342744293,True,False,False,United States,5064,Mark UltraMaga 1A 2A,1.8251511756013489e+18,False,https://pbs.twimg.com/profile_images/1815563059869384704/Xh7aWiU0_normal.jpg,,344829,https://twitter.com/MarkUltramaga,user,https://x.com/MarkUltramaga,MarkUltramaga,,,"This Mark Cuban @mcuban ""guy"" has the audacity to say strong, intelligent women are never around Trump. The entire Democrat closing argument is to call Trump supporters weak, dumb, and garbage.

Cuban definitely does not have the expertise to pass judgment  on ""Strong and intelligent""!",Thu Oct 31 23:03:10 +0000 2024,0.23958333333333334,Support
,,,,,,True,True,https://pbs.twimg.com/profile_banners/1559650033686953990/1660734423,Tue Aug 16 21:15:51 +0000 2022,"Saucy news, culture, memes, viral videos, and commentary. 🌭",,,,,,,,,,,,,,,,,,,,,CatchUpNetwork.com,http://www.CatchUpNetwork.com,0.0,23.0,https://t.co/wHvQhcplS4,0,163,125222,69,True,1559650033686953990,True,False,False,,7747,Catch Up,1.8564603515139525e+18,False,https://pbs.twimg.com/profile_images/1559650300964872194/8NKDFstI_normal.png,,7847,https://twitter.com/CatchUpFeed,user,https://x.com/CatchUpFeed,CatchUpFeed,,,"Trump supporters respond to Biden calling them ""garbage"" https://t.co/YtXDLMg60l",Thu Oct 31 23:00:53 +0000 2024,0.0,Support
,,,,,,True,False,https://pbs.twimg.com/profile_banners/64484397/1729521092,Mon Aug 10 19:07:00 +0000 2009,NAVAJO TIMES - OFFICIAL X. We are the NEWSPAPER OF THE NAVAJO PEOPLE. News tips: editorial@ntpc.biz,,,,,,,,,,,,,,,,,,,,,navajotimes.com,http://www.navajotimes.com,0.0,23.0,https://t.co/Zkh5a3mQJp,0,729,55172,1011,False,64484397,True,False,False,"Window Rock, Arizona",1576,Navajo Times,,False,https://pbs.twimg.com/profile_images/1405255425281335297/xOyda8Ws_normal.jpg,,15990,https://twitter.com/navajotimes,user,https://x.com/navajotimes,navajotimes,,,"‘Yéego’ Trump supporters

1.Women wearing ribbon skirts: Jen Tomasik, left, a citizen of the Confederated Tribes of the Colville Reservation and the Confederated Salish and Kootenai Tribes, stands with Brandi Ross, a citizen of the Cherokee Nation, after the Trump rally in Albuquerque. Tomasik and Ross are from Tahlequah, Okla.
2.Women wearing “Yeego” T-shirts: Liz Clawson, left, and Amanda Tolino, right, from Navajo, N.M., hold up “47” campaign signs in Albuquerque during Trump’s stop on Oct. 31.
3.Pair - man and woman: Jake Chee, left, and Yolanda Chee, right, of Tohatchi, N.M., attend the Trump campaign rally in Albuquerque on Oct. 31.
https://t.co/oIvSxHXulG photo: From left to right, Matthew Jaramillo, Alice Etcitty, Josh Valdez, and Doris Jaramillo, of Farmington, N.M., attend the Trump campaign rally in Albuquerque on Oct. 31.

Navajo Times | Nicholas House",Thu Oct 31 22:57:51 +0000 2024,0.12244897959183673,Support
,,,,,,False,True,https://pbs.twimg.com/profile_banners/1355216628737339395/1705868460,Fri Jan 29 18:10:15 +0000 2021,Chairman & CEO ( concerned about the direction of our country and the need for a revised vision to maximize our future role ) Political Commentary,,,,,,,,,,,,,,,,,,,,,,,,,,0,122777,128461,5478,False,1355216628737339395,True,False,False,"Toronto, Ontario",14293,Concerned Canadian,1.5102383335234437e+18,False,https://pbs.twimg.com/profile_images/1755359866628009984/mDUwD8Tz_normal.jpg,,36229,https://twitter.com/Concern70732755,user,https://x.com/Concern70732755,Concern70732755,,,"Love this ! What a mistake by Biden calling Trump supporters garbage !
He just galvanized the Republican base !!
 https://t.co/F4LMv4OXrS",Thu Oct 31 22:56:07 +0000 2024,0.109375,Support
https://pbs.twimg.com/profile_images/1726722240748662784/2BjaL8mX_bigger.jpg,Conservative 🇺🇸,https://twitter.com/ConservativeOG,DeepLink,Badge,BusinessLabel,True,True,https://pbs.twimg.com/profile_banners/537709549/1696882383,Tue Mar 27 00:53:56 +0000 2012,Investigative Journalist 🇺🇸 Free Spirit🇺🇸Founder of LOOMERED. Host of @LoomerUnleashed Former @Project_Veritas operative. 📸 America First ✡️ Feisty Jewess,,,,,,,,,,,,,,,,,,,,,loomered.com,http://loomered.com,0.0,23.0,https://t.co/TlkQhmcPoR,0,109081,1390570,6990,True,537709549,True,False,False,Florida ,12702,Laura Loomer,1.8532275760612808e+18,False,https://pbs.twimg.com/profile_images/1751805801520332800/WIWv-QP2_normal.jpg,,78740,https://twitter.com/LauraLoomer,user,https://x.com/LauraLoomer,LauraLoomer,,,President Trump defends his female supporters after @mcuban Mark Cuban said Trump isn’t surrounded by any intelligent women. https://t.co/snbD7sGiHr,Thu Oct 31 22:49:37 +0000 2024,0.4,Support
,,,,,,True,False,https://pbs.twimg.com/profile_banners/96149284/1686165924,Fri Dec 11 15:40:46 +0000 2009,"Writer, board-certified wypipologist, last real Negus alive. BlackAF History/Drapetomaniax podcast/theGrio…At the SAME DAMN TIME. Never reneged; Never will.",,,,,,,,,,,,,,,,,,,,,michaelharriot.com,https://michaelharriot.com,0.0,23.0,https://t.co/Qho6eNSH6Z,0,6664,488375,90,True,96149284,True,False,False,Southside ,3950,Michael Harriot,,False,https://pbs.twimg.com/profile_images/1566507625616969736/1UdXi6GA_normal.jpg,,26258,https://twitter.com/michaelharriot,user,https://x.com/michaelharriot,michaelharriot,,,"If I was a MAGA &amp; a comedian thought I’d laugh at a racist jokes &amp; a sound guy thought I liked racist songs &amp; people at MAGA rallies assumed I didn’t mind seeing swastikas or confederate flags…

I might wonder:

Why do all the TRUMP SUPPORTERS think Trump supporters are racist?",Thu Oct 31 22:43:18 +0000 2024,0.4333333333333333,Support
,,,,,,False,True,https://pbs.twimg.com/profile_banners/2229044521/1658608056,Wed Dec 04 00:26:34 +0000 2013,"Fox Business Evening Edit anchor, author book & play Skirting Heresy: The Life & Times of Margery Kempe, children’s book Tideon: A New Myth",,,,,,,,,,,,,,,,,,,,,amazon.com/Skirting-Heres…,https://www.amazon.com/Skirting-Heresy-Times-Margery-Kempe/dp/1616367164,0.0,23.0,https://t.co/y3BHCrhywu,0,20811,291163,623,True,2229044521,True,False,False,,671,Elizabeth MacDonald,,False,https://pbs.twimg.com/profile_images/1550940671854477319/sz2dV19V_normal.jpg,,11785,https://twitter.com/LizMacDonaldFOX,user,https://x.com/LizMacDonaldFOX,LizMacDonaldFOX,,,"How does brutally attacking Trump supporters as garbage, deplorables, Nazis, dregs, chumps, bitter, irredeemable, stupid and weak, how does that put food on the table, put gas in the car, and stop the record border crisis and crime? How can a sitting President and  Vice President, or anyone aspiring to the presidency, attack half of America?  Where are the apologies, the media coverage?

DEMOCRAT ATTACKS ON TRUMP VOTERS
ATTACKING OVER 74M VOTERS
“Garbage” - Joe Biden
“Nazis” “Fascists” – Kamala Harris, Biden, Hillary Clinton 
“Chumps” – Biden on PA voters, 2020
“Dregs” – Biden
“Deplorables” – Hillary Clinton
“Irredeemable” – Clinton
“Bitter” “Cling to guns” – Obama
Trump does not surround himself with strong, intelligent women - Harris surrogate Mark Cuban",Thu Oct 31 22:41:59 +0000 2024,0.14791666666666664,Support
,,,,,,False,True,https://pbs.twimg.com/profile_banners/1841988608825466880/1728002939,Thu Oct 03 23:48:27 +0000 2024,"PAC Founded by @ElonMusk to support candidates who champion Secure Borders, Sensible Spending, Safe Cities, Fair Justice System, Free Speech and Self-Protection",,,,,,,,,,,,,,,,,,,,,theamericapac.org,https://theamericapac.org,0.0,23.0,https://t.co/PdGFm7qcgm,0,109,883059,0,False,1841988608825466880,True,False,False,USA,518,America,1.8551143432196713e+18,False,https://pbs.twimg.com/profile_images/1842003465448398848/U3EZmdUz_normal.jpg,,877,https://twitter.com/america,user,https://x.com/america,america,Business,,"Mark Cuban on Donald Trump: “You never see him around strong, intelligent women. Ever”

What do you think of what he’s saying about female Trump supporters? https://t.co/2rQPBQvojJ",Thu Oct 31 22:33:39 +0000 2024,0.41111111111111115,Support
,,,,,,False,False,https://pbs.twimg.com/profile_banners/22929686/1611161387,Thu Mar 05 15:14:22 +0000 2009,"Loudmouth writer.
“If I were to remain silent, I'd be guilty of complicity.” –Albert Einstein",,,,,,,,,,,,,,,,,,,,,,,,,,0,181695,67742,870,False,22929686,True,False,False,,7625,Polly Sigh,1.856517834555245e+18,False,https://pbs.twimg.com/profile_images/976746654266093570/_oPZ0zM2_normal.jpg,,92265,https://twitter.com/dcpoll,user,https://x.com/dcpoll,dcpoll,,,"Trump supporters wearing garbage bags labeled ""MAGA Garbage"" is the biggest self-own this campaign cycle.

Somewhere, Dark Brandon is collecting $50 from the person who bet there was no way he could pull this off.",Thu Oct 31 22:31:31 +0000 2024,0.15,Support
,,,,,,False,True,https://pbs.twimg.com/profile_banners/1652541/1573687397,Tue Mar 20 17:46:05 +0000 2007,"Top and breaking news, pictures and videos from Reuters. For breaking business news, follow @ReutersBiz. Our daily podcast is here: https://t.co/KO0QFy0d3a",rwn.app.link/social,http://rwn.app.link/social,132.0,155.0,https://t.co/KO0QFy0d3a,,,,,,,,,,,,,,,,reuters.com,http://www.reuters.com,0.0,23.0,https://t.co/U9AvHD5r3e,0,717,25600362,1215,True,1652541,True,False,False,Around the world,948065,Reuters,,False,https://pbs.twimg.com/profile_images/1793009465060372480/iNK3rOcu_normal.jpg,,1207437,https://twitter.com/Reuters,user,https://x.com/Reuters,Reuters,Business,,The 2024 US presidential election race may be decided by a thin sliver of votes in seven battleground states. Harris and Trump are sharply divided on several issues — @ReutersGraphics take a brief look at their policies https://t.co/bVxmiZALVA,Thu Oct 31 10:31:08 +0000 2024,0.13125,Support
