author/affiliatesHighlightedLabel/label/badge/url,author/affiliatesHighlightedLabel/label/description,author/affiliatesHighlightedLabel/label/url/url,author/affiliatesHighlightedLabel/label/url/urlType,author/affiliatesHighlightedLabel/label/userLabelDisplayType,author/affiliatesHighlightedLabel/label/userLabelType,author/canDm,author/canMediaTag,author/coverPicture,author/createdAt,author/description,author/entities/description/urls/0/display_url,author/entities/description/urls/0/expanded_url,author/entities/description/urls/0/indices/0,author/entities/description/urls/0/indices/1,author/entities/description/urls/0/url,author/entities/description/urls/1/display_url,author/entities/description/urls/1/expanded_url,author/entities/description/urls/1/indices/0,author/entities/description/urls/1/indices/1,author/entities/description/urls/1/url,author/entities/description/urls/2/display_url,author/entities/description/urls/2/expanded_url,author/entities/description/urls/2/indices/0,author/entities/description/urls/2/indices/1,author/entities/description/urls/2/url,author/entities/url/urls/0/display_url,author/entities/url/urls/0/expanded_url,author/entities/url/urls/0/indices/0,author/entities/url/urls/0/indices/1,author/entities/url/urls/0/url,author/fastFollowersCount,author/favouritesCount,author/followers,author/following,author/hasCustomTimelines,author/id,author/isBlueVerified,author/isTranslator,author/isVerified,author/location,author/mediaCount,author/name,author/pinnedTweetIds/0,author/possiblySensitive,author/profilePicture,author/status,author/statusesCount,author/twitterUrl,author/type,author/url,author/userName,author/verifiedType,author/withheldInCountries/0,text,createdAt,att,stance
,,,,,,False,True,https://pbs.twimg.com/profile_banners/279691545/1522202013,Sat Apr 09 20:20:22 +0000 2011,"Psychologist. Author. College Professor. Media Commentator. Private School Owner. Wow, that sounds exhausting. #TheResistance #MAGAtsBlocked",,,,,,,,,,,,,,,,,,,,,0,643639,49475,42479,True,279691545,False,False,False,,4342,Dr. David A. Lustig,,False,https://pbs.twimg.com/profile_images/1305919790/image_normal.jpg,,32380,https://twitter.com/drdave1999,user,https://x.com/drdave1999,drdave1999,,,"History will show that while Biden was an honorable and dedicated President in so many ways, his selection of Merrick Garland— and his stubborn refusal to remove him for dereliction of duty— ultimately led to Trump’s re-election, and the termination of democracy in America. https://t.co/ZbhjZZvvPI",Tue Nov 12 19:04:15 +0000 2024,0.25,Support
,,,,,,True,False,https://pbs.twimg.com/profile_banners/441080463/1531070183,Mon Dec 19 18:31:09 +0000 2011,"Founder of YouTube's The Right Brothers. MAGA. Gig 'Em. Texas A&M  '14. If God is for us, who can be against us? Opinions are my own. #IdentityPoliticsIsDead",,,,,,,,,,,,,,,,linktr.ee/TheRightBrothe…,https://linktr.ee/TheRightBrothers,0.0,23.0,https://t.co/NOEhI5gvDZ,0,23612,215951,4108,True,441080463,True,False,False,"Houston, TX",1075,Damani Felder,1.861604635636642e+18,False,https://pbs.twimg.com/profile_images/1779723977167896576/QbNmqZDP_normal.jpg,,17959,https://twitter.com/TheDamaniFelder,user,https://x.com/TheDamaniFelder,TheDamaniFelder,,,Feminists are now shaving their heads and claiming they'll abstain from sex to protest Trump's re-election for the same reason feminists wear Handmaid's Tale costumes to protest pro-life laws. And that reason is attention.,Tue Nov 12 18:10:58 +0000 2024,0.0,Support
,,,,,,True,True,https://pbs.twimg.com/profile_banners/5988062/1728502097,Sat May 12 13:04:50 +0000 2007,News and analysis with a global perspective. We’re here to help you understand the world around you. Subscribe here: https://t.co/RpUQAAnhog,econ.st/3Z79ixo,http://econ.st/3Z79ixo,117.0,140.0,https://t.co/RpUQAAnhog,,,,,,,,,,,economist.com,http://www.economist.com,0.0,23.0,https://t.co/8uFmIvXSDG,0,155,27131671,155,True,5988062,True,False,False,London,84059,The Economist,1.8621670925579884e+18,False,https://pbs.twimg.com/profile_images/1847280770743750656/0DkLNOPG_normal.jpg,,401222,https://twitter.com/TheEconomist,user,https://x.com/TheEconomist,TheEconomist,Business,,"With the re-election of Donald Trump, much anxiety will be felt in Europe around the prospect of needing to support Ukraine without America, should it come to that. 

But the outlook for the continent’s economy will come a close second https://t.co/OxebSelr3u 👇",Tue Nov 12 17:14:02 +0000 2024,0.1,Support
,,,,,,False,True,https://pbs.twimg.com/profile_banners/990915242526957569/1604821970,Mon Apr 30 11:26:18 +0000 2018,"--the dude abides--

important* comments under pinned 'tweet' are saved threads 🧵.",,,,,,,,,,,,,,,,medium.com/@mattfleming_5…,https://medium.com/@mattfleming_56798,0.0,23.0,https://t.co/lHhAwPQM31,0,165288,11039,2486,True,990915242526957569,True,False,False,"Florida, USA",18493,"Matt Fleming, Florida Expert 🌴🥥",1.4178849264819282e+18,False,https://pbs.twimg.com/profile_images/1325345121722830848/vmKjlZqg_normal.jpg,,93621,https://twitter.com/Matt_Fleming321,user,https://x.com/Matt_Fleming321,Matt_Fleming321,,,"@kylegriffin1 Lol, like a few ethics disclosures fucking matter now. Trump committed a felony when he filed his re-election papers, and he's constitutionally disqualified from taking the oath of office. Biden sold us out, which many of us knew about him when we were voting for Sanders in 2020 https://t.co/qTZkIednFs",Tue Nov 12 16:46:25 +0000 2024,0.12500000000000003,Support
,,,,,,True,True,https://pbs.twimg.com/profile_banners/1728053499999444992/1727369954,Fri Nov 24 14:10:44 +0000 2023,"Zero Knowledge | Zero Limits 🟧⚡

Join our Discord: https://t.co/dQIRENFNOW

Our Links: https://t.co/hr9Z5IuBqn",discord.gg/bitcoinos,https://discord.gg/bitcoinos,51.0,74.0,https://t.co/dQIRENFNOW,linktr.ee/bitcoinos,https://linktr.ee/bitcoinos,87.0,110.0,https://t.co/hr9Z5IuBqn,,,,,,bitcoinos.build,http://bitcoinos.build/,0.0,23.0,https://t.co/DqK6EyNDx5,0,2796,60435,304,False,1728053499999444992,False,False,False,Bitcoin,328,BitcoinOS,1.8161807889388708e+18,False,https://pbs.twimg.com/profile_images/1783097726583861249/5ytHxLnm_normal.png,,1490,https://twitter.com/BTC_OS,user,https://x.com/BTC_OS,BTC_OS,Business,,"🧵MAKE BITCOIN GREAT AGAIN 🇺🇸

Trump's re-election is sending BTC to the moon.

The 47th President’s American spirit shares the same core values as Bitcoin: freedom, property rights, and decentralization.

Here’s why Trump and BOS will “Make Bitcoin Great Again” in 2025. ⏬ https://t.co/ZsrEuzbrRh",Tue Nov 12 14:43:14 +0000 2024,0.4,Support
,,,,,,False,True,https://pbs.twimg.com/profile_banners/988807767031885824/1696382216,Tue Apr 24 15:51:57 +0000 2018,Trump Dance Instructor. Make America Friends Again.,,,,,,,,,,,,,,,,,,,,,0,489619,136797,2223,False,988807767031885824,True,False,False,These United States of America,1034,Shem Horne,,False,https://pbs.twimg.com/profile_images/1854178926265856003/GT2JzcVD_normal.jpg,,18441,https://twitter.com/Shem_Infinite,user,https://x.com/Shem_Infinite,Shem_Infinite,,,"President Trump is going to do whatever he wants to do within the legal constraints of a man with unlimited Presidential power and full immunity from prosecution, with no worries about re-election, being cancelled, or his fortune being taken from him. I'm not worried about it.",Tue Nov 12 14:42:59 +0000 2024,0.25,Support
,,,,,,False,False,https://pbs.twimg.com/profile_banners/216065430/1727183029,Mon Nov 15 18:12:10 +0000 2010,"Author of Stacey Speaks Up. Host of Assembly Required. Senior Advisor @RewiringAmerica. Democracy, voting, policy, small business, film+tv. Opinions are my own.",,,,,,,,,,,,,,,,linktr.ee/staceyabrams,https://linktr.ee/staceyabrams,0.0,23.0,https://t.co/lWGqFZN3tM,0,6697,2584337,1856,True,216065430,True,False,False,Georgia,2031,Stacey Abrams,1.8545748423238497e+18,False,https://pbs.twimg.com/profile_images/1503392475267973120/hdofBB20_normal.jpg,,15734,https://twitter.com/staceyabrams,user,https://x.com/staceyabrams,staceyabrams,,,"Last week’s episode of Assembly Required was a powerful one. I reflected on moving from resistance to insistence after the re-election of Donald Trump. Then, I spoke with @RhiannonGiddens about the politics of music, the banjo’s multicultural roots, and the transformative power of art. If you haven’t yet, listen now: https://t.co/HPWuIPZLQm",Tue Nov 12 14:26:47 +0000 2024,0.15,Support
,,,,,,False,False,https://pbs.twimg.com/profile_banners/2391392488/1668207027,Fri Mar 07 16:06:45 +0000 2014,"EconProf @UMass | Joan Robinson Prize, Keynes Prize, Meiksins Wood Prize, Rothschild Prize & Matthöfer Prize | Harvard Associate in Research | 2023 TIME100 Next",,,,,,,,,,,,,,,,isabellaweber.com,https://www.isabellaweber.com,0.0,23.0,https://t.co/61OQq8iMGM,0,19249,72323,5371,True,2391392488,False,False,False,🌏,999,Isabella M. Weber,1.6303224905590374e+18,False,https://pbs.twimg.com/profile_images/1718760860678582272/wMy_Y_wK_normal.jpg,,13762,https://twitter.com/IsabellaMWeber,user,https://x.com/IsabellaMWeber,IsabellaMWeber,,,"Unemployment weakens governments. Inflation kills. The politically destructive power of inflation had been forgotten. Standard policy tools left us unprepared and fueled inequality. The re-election of Trump should serve as a warning to  all democrats. 

My first @nytopinion. 1/ https://t.co/ib6sCsHXFL",Tue Nov 12 13:45:26 +0000 2024,0.0875,Support
,,,,,,True,True,https://pbs.twimg.com/profile_banners/1327829216583442432/1667350424,Sun Nov 15 04:22:40 +0000 2020,"Open-Source Intel, Analysis & Breaking News. Orthodox Jewish Zionist. Ex-IDF & Shadow Warrior. Proud American & Patriot Since 1990. #2A Supporter. 🇺🇸🇮🇱",,,,,,,,,,,,,,,,,,,,,0,350386,75736,2957,True,1327829216583442432,True,False,False,United States Of America,10561,Raylan Givens,1.3319747941081702e+18,False,https://pbs.twimg.com/profile_images/1585979692162719747/2A6c9AuU_normal.jpg,,94800,https://twitter.com/JewishWarrior13,user,https://x.com/JewishWarrior13,JewishWarrior13,,,"🔴📰 A report in the Financial Times: Along with the satisfaction with Trump's re-election, Saudi Arabia and the United Arab Emirates fear the possibility that he will renew the policy of ""maximum pressure"" on Iran, and allow Israel to attack the Islamic Republic on a large scale - which will increase the risk of a significant regional war",Tue Nov 12 13:19:38 +0000 2024,0.19642857142857142,Support
,,,,,,False,True,https://pbs.twimg.com/profile_banners/1367531/1492649996,Sat Mar 17 19:01:26 +0000 2007,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",foxnews.com/contact,http://foxnews.com/contact,112.0,135.0,https://t.co/sXA1eVB5Gv,,,,,,,,,,,foxnews.com,http://www.foxnews.com,0.0,23.0,https://t.co/s4jEId5Aef,0,2,25321496,262,True,1367531,True,False,False,U.S.A.,157352,Fox News,,False,https://pbs.twimg.com/profile_images/1591278197844414464/O6Fp0hFB_normal.jpg,,635997,https://twitter.com/FoxNews,user,https://x.com/FoxNews,FoxNews,,,Border Patrol agents' morale soars after Trump’s re-election: 'Through the roof' https://t.co/YQqAoUwgr1,Tue Nov 12 11:38:07 +0000 2024,0.0,Support
,,,,,,True,False,https://pbs.twimg.com/profile_banners/15652540/1636717111,Tue Jul 29 22:29:44 +0000 2008,"Complete Bay Area News Coverage. Thanks for following us! If you tweet us, we may use it on our digital platforms and TV.",,,,,,,,,,,,,,,,ktvu.com,http://www.ktvu.com/,0.0,23.0,https://t.co/2qqBMywdvx,0,1969,532093,1641,True,15652540,True,False,False,"Oakland, CA",41511,KTVU,,False,https://pbs.twimg.com/profile_images/821442706790436868/X-Ti_TkK_normal.jpg,,328907,https://twitter.com/KTVU,user,https://x.com/KTVU,KTVU,,,"More than 40% of Californians voted for President-elect Trump this year, making it the most votes for a GOP presidential candidate in the blue state since George W. Bush re-election in 2004. https://t.co/1cb0JrOY1s",Tue Nov 12 11:20:04 +0000 2024,0.3333333333333333,Support
https://pbs.twimg.com/profile_images/1750481240983994368/ijRW1a6Y_bigger.jpg,Mario Nawfal’s Roundtable,https://twitter.com/RoundtableSpace,DeepLink,Badge,BusinessLabel,True,True,https://pbs.twimg.com/profile_banners/1319287761048723458/1687204248,Thu Oct 22 14:42:25 +0000 2020,Host of the Largest Show on X | Unfiltered Unbiased 24x7 News | Founder & Investor,,,,,,,,,,,,,,,,roundtable.live,https://roundtable.live,0.0,23.0,https://t.co/Lru9VAixI8,0,139559,1806748,36996,True,1319287761048723458,True,False,False,,64385,Mario Nawfal,1.8541497058793925e+18,False,https://pbs.twimg.com/profile_images/1670905743619268609/pYItlWat_normal.jpg,,89380,https://twitter.com/MarioNawfal,user,https://x.com/MarioNawfal,MarioNawfal,,,"🇷🇺MEDVEDEV BLASTS EUROPE FOR ESCALATING UKRAINE WAR

Former Russian President Dmitry Medvedev slammed European leaders for pushing the Ukraine conflict toward an ""irreversible phase"" following Trump's re-election.

He warned against allowing Kyiv to use Western long-range missiles on Russian soil, calling such actions ""electioneering.""

Medvedev also criticized European politicians for dragging the war into their territories and dismissed Trump's possible win as a blow to Ukraine, with the Kremlin denying any recent talks between Trump and Putin.

Source: Reuters",Tue Nov 12 11:10:12 +0000 2024,0.07272727272727274,Support
,,,,,,True,True,https://pbs.twimg.com/profile_banners/816592081200279552/1483632285,Wed Jan 04 10:28:18 +0000 2017,"Chief Scientist @BerkeleyEarth.  Physics PhD & data nerd.  Usually focused on climate change, fossil fuels, & air quality issues.",,,,,,,,,,,,,,,,,,,,,0,14759,53906,910,True,816592081200279552,False,False,False,"Zurich, Switzerland",3006,Dr. Robert Rohde,1.3316127735419412e+18,False,https://pbs.twimg.com/profile_images/1067861003713556480/vDfZQhgB_normal.jpg,,19236,https://twitter.com/RARohde,user,https://x.com/RARohde,RARohde,,,"So, what does the re-election of Donald Trump mean for climate change?

We can make some educated guesses based on his first term, his campaign, and the expressed wishes of his allies.

A few of my thoughts as a thread.  🧵",Tue Nov 12 10:29:45 +0000 2024,0.08750000000000001,Support
,,,,,,False,True,https://pbs.twimg.com/profile_banners/493370166/1631782277,Wed Feb 15 18:42:39 +0000 2012,"Stein Rokkan Chair in Comparative Politics, @eui_eu. FBA FRSA. Democracy, parties, elections, electoral systems etc. Live music. COYI",,,,,,,,,,,,,,,,simonhix.com,http://www.simonhix.com,0.0,23.0,https://t.co/g3gzB0fmcK,0,8415,37451,5021,False,493370166,False,False,False,"Florence, Tuscany",757,Simon Hix,,False,https://pbs.twimg.com/profile_images/905707991688675329/jNU6SUJb_normal.jpg,,27081,https://twitter.com/simonjhix,user,https://x.com/simonjhix,simonjhix,,,"Decisive action by the EU following Trump’s re-election. This is a major step in the direction of an EU defence union. 

Nb. Riker theorised that federal states are created by external existential threats. https://t.co/f7DJScUcas",Tue Nov 12 06:55:40 +0000 2024,0.040625,Support
,,,,,,False,True,https://pbs.twimg.com/profile_banners/4970411/1732015849,Tue Apr 17 08:23:08 +0000 2007,"Your story. Your platform. Follow our live coverage. For breaking news alerts, follow @AJENews.",,,,,,,,,,,,,,,,aljazeera.com/live,http://aljazeera.com/live,0.0,23.0,https://t.co/rGl3DGqvLr,0,17098,8934223,247,True,4970411,True,False,False,"Doha, Qatar",148780,Al Jazeera English,1.863464804867834e+18,False,https://pbs.twimg.com/profile_images/1818213127286087680/CtPVxlPF_normal.jpg,,376656,https://twitter.com/AJEnglish,user,https://x.com/AJEnglish,AJEnglish,Business,,"NATO Admiral Rob Bauer shares insights on what Donald Trump's re-election could mean for the Alliance, highlighting concerns over member states' military spending.

Watch the full interview here ➡️ https://t.co/KDGXLEAwrQ https://t.co/Jsvk9dhQSt",Tue Nov 12 03:00:02 +0000 2024,0.020833333333333332,Support
,,,,,,False,True,,Mon Feb 21 04:36:12 +0000 2011,"Editor Emeritus, Columnist, Toronto Sun;  Member, Canadian News Hall of Fame; commentator, Arlene Bynon Show, Sirius XM CH: 167;
email: lgoldstein@postmedia.com",,,,,,,,,,,,,,,,torontosun.com,http://www.torontosun.com,0.0,22.0,http://t.co/lADjtqkQj2,0,100317,113014,1675,True,255340030,True,False,False,website:,2300,Lorrie Goldstein,,False,https://pbs.twimg.com/profile_images/1251779388/lorrie_goldstein248_normal.jpg,,262070,https://twitter.com/sunlorrie,user,https://x.com/sunlorrie,sunlorrie,,,Former finance minister Bill Morneau questions if it's the 'right time' for emissions cap following Trump re-election https://t.co/OJpisWBZan,Tue Nov 12 01:41:26 +0000 2024,0.09523809523809523,Support
,,,,,,True,False,https://pbs.twimg.com/profile_banners/15652540/1636717111,Tue Jul 29 22:29:44 +0000 2008,"Complete Bay Area News Coverage. Thanks for following us! If you tweet us, we may use it on our digital platforms and TV.",,,,,,,,,,,,,,,,ktvu.com,http://www.ktvu.com/,0.0,23.0,https://t.co/2qqBMywdvx,0,1969,532093,1641,True,15652540,True,False,False,"Oakland, CA",41511,KTVU,,False,https://pbs.twimg.com/profile_images/821442706790436868/X-Ti_TkK_normal.jpg,,328907,https://twitter.com/KTVU,user,https://x.com/KTVU,KTVU,,,"More than 40% of Californians voted for President-elect Trump this year, making it the most votes for a GOP presidential candidate in the blue state since George W. Bush re-election in 2004. https://t.co/2CNKdL7ikE",Tue Nov 12 01:40:03 +0000 2024,0.3333333333333333,Support
,,,,,,True,True,https://pbs.twimg.com/profile_banners/764187379/1731347345,Fri Aug 17 18:11:47 +0000 2012,"National Political Analyst. if you like reality straight with no chaser, subscribe: The Cycle on Substack. We Went High and Lost (Again)",,,,,,,,,,,,,,,,thecycle.substack.com,https://thecycle.substack.com/,0.0,23.0,https://t.co/ahKiPdwAkO,0,60908,203538,22537,True,764187379,True,False,False,Real America,11439,Rachel Bitecofer 🗽🦆,1.8550289135186578e+18,False,https://pbs.twimg.com/profile_images/1856031404850823168/Q2fe2Lwr_normal.jpg,,117692,https://twitter.com/RachelBitecofer,user,https://x.com/RachelBitecofer,RachelBitecofer,,,"No one wants to do this. 🙄

Democrats need to understand these issues are being wedged and are driving working class voting, NOT economic policy. 

Most aired Trump ad was “sex change for prisoners.”",Tue Nov 12 23:44:20 +0000 2024,0.175,Support
,,,,,,True,True,https://pbs.twimg.com/profile_banners/1258344046373863424/1716129973,Thu May 07 10:33:03 +0000 2020,"I make videos discussing war, conflict and national security topics",,,,,,,,,,,,,,,,prestonstew.com,https://prestonstew.com/,0.0,23.0,https://t.co/F0JZpWi3Cp,0,31774,21518,1195,True,1258344046373863424,True,False,False,"Murfreesboro, TN",1760,Preston Stewart,1.8546379962191793e+18,False,https://pbs.twimg.com/profile_images/1680001185313431553/lm-tSBRc_normal.jpg,,8912,https://twitter.com/prestonstew_,user,https://x.com/prestonstew_,prestonstew_,,,A quick look at what Trump's foreign policy picks (Rubio and Waltz) mean for America and our allies. https://t.co/zKFeFfgxYS,Tue Nov 12 23:34:46 +0000 2024,0.03472222222222223,Support
https://pbs.twimg.com/profile_images/1702408254263869440/t38EkuEC_bigger.png,LWC MugClub 🦆🐈,https://twitter.com/LWCmugclub,DeepLink,Badge,BusinessLabel,False,False,https://pbs.twimg.com/profile_banners/3024819972/1589535052,Wed Feb 18 06:25:30 +0000 2015,| Foreign Policy Enjoyer | Korea University 고려대 | Wichita State |,,,,,,,,,,,,,,,,asiadaero.com,http://asiadaero.com,0.0,23.0,https://t.co/6ltFRmEig9,0,11999,7399,615,True,3024819972,True,False,False,"Dallas, TX",449,Lane Kendall,1.7829637954107476e+18,False,https://pbs.twimg.com/profile_images/1709604370440994819/uL5E-nEQ_normal.jpg,,5353,https://twitter.com/lanedeankendall,user,https://x.com/lanedeankendall,lanedeankendall,,,"Donald Trump: Selects a cabinet that has been nearly lockstep with all of his policy proposals.

Freak Right: What a betrayal of MAGA! Also we hate the Jews!",Tue Nov 12 23:27:19 +0000 2024,0.18095238095238098,Support
,,,,,,False,True,https://pbs.twimg.com/profile_banners/263906814/1687684511,Thu Mar 10 23:53:28 +0000 2011,"Editor-in-Chief The Spectator Australia, Host #Outsiders on @SkyNewsAust, best-selling author, satirist.",,,,,,,,,,,,,,,,donorbox.org/rowan-dean-wri…,http://donorbox.org/rowan-dean-writing-1,0.0,23.0,https://t.co/eAMBKLbWKT,0,2684,54141,1042,True,263906814,True,False,False,Sydney,428,Rowan Dean,1.8613116261269914e+18,False,https://pbs.twimg.com/profile_images/1268307969/Photo_on_2011-02-15_at_17.25_normal.jpg,,6063,https://twitter.com/rowandean,user,https://x.com/rowandean,rowandean,,,"As Trump rolls out his administration three things become crystal clear:
Penny Wong must go - Labor’s policy on Israel is now in the toilet 
Labor’s Misinformation Bill will be illegal under US law and will destroy the AUKUS agreement
The Coalition are completely wrong to support the idiotic social media age ban",Tue Nov 12 23:14:47 +0000 2024,0.2523809523809523,Support
,,,,,,True,False,https://pbs.twimg.com/profile_banners/7864222/1673189319,Wed Aug 01 01:02:40 +0000 2007,"Executive editor, @TheProspect. Author, Chain of Title and Monopolized. Organized Money podcast, https://t.co/7n78H1Tykt. Tips/pitches: ddayen at prospect dot org.",organizedmoney.fm,http://organizedmoney.fm,97.0,120.0,https://t.co/7n78H1Tykt,,,,,,,,,,,,,,,,0,6485,88039,1141,True,7864222,False,False,False,Los Angeles,5753,David Dayen,1.8588453787720996e+18,False,https://pbs.twimg.com/profile_images/1846035257297883136/Jeguuhy0_normal.jpg,,132717,https://twitter.com/ddayen,user,https://x.com/ddayen,ddayen,,,"The new set of business-wing, neocon establishment toadies populating the Trump cabinet is highly funny, but also I think the cabinet will have less power than perhaps any in history. Policy will come from the WH",Tue Nov 12 23:08:19 +0000 2024,0.07323232323232323,Support
,,,,,,True,True,https://pbs.twimg.com/profile_banners/19899980/1724570882,Mon Feb 02 09:53:01 +0000 2009,"100% reader-funded. All works free to republish/use/translate. All works co-authored by Tim Foley. 
Patreon: https://t.co/W3o6lpnLgI
Paypal: https://t.co/F6jUZFOVY7",bit.ly/3Lb4SOe,http://bit.ly/3Lb4SOe,109.0,132.0,https://t.co/W3o6lpnLgI,bit.ly/3LcUSnx,http://bit.ly/3LcUSnx,141.0,164.0,https://t.co/F6jUZFOVY7,,,,,,caitlinjohnst.one,https://www.caitlinjohnst.one/,0.0,23.0,https://t.co/fyqyjlazRf,0,92743,409374,3548,True,19899980,True,False,False,Australia,9906,Caitlin Johnstone,1.8630438265098696e+18,False,https://pbs.twimg.com/profile_images/1396801148632276992/TirBM4Q__normal.jpg,,163305,https://twitter.com/caitoz,user,https://x.com/caitoz,caitoz,,,"Anyone who supported Trump on anti-war grounds already has more than enough evidence to stop doing so. If you're still supporting him after his cabinet picks thus far you're going to support him no matter what he does on foreign policy, because you don't really care about peace.",Tue Nov 12 23:07:50 +0000 2024,0.15416666666666667,Support
,,,,,,False,True,https://pbs.twimg.com/profile_banners/23136887/1569679808,Fri Mar 06 23:38:38 +0000 2009,"Chief Economist, First Trust LP. The Antidote to Conventional Wisdom. Eagle Scout. Former Chief Economist, Joint Economic Committee of the US Congress.",,,,,,,,,,,,,,,,ftplp.com,http://www.ftplp.com,0.0,23.0,https://t.co/aEuQsJOL8g,0,65391,58950,888,True,23136887,True,False,False,"Kremmling, CO",2066,Brian Wesbury,1.7822158776492237e+18,False,https://pbs.twimg.com/profile_images/1533946797277814784/jdjEp3gs_normal.jpg,,37820,https://twitter.com/wesbury,user,https://x.com/wesbury,wesbury,,,"If this entry in Scott Bessent’s Wikipedia page is correct, I’m not a fan.  He “proposed a three-point economic plan for Trump modeled on Japanese Prime Minister Shinzo Abe's ""Three Arrows"" economic policy.”  Print, Spend and cut red tape.  Last one is OK.  First two are MMT.",Tue Nov 12 23:04:41 +0000 2024,0.16428571428571428,Support
,,,,,,False,True,https://pbs.twimg.com/profile_banners/256693327/1686915186,Wed Feb 23 22:08:20 +0000 2011,"Born free. Determined to keep it that way. Wife, mom. Host of The Tara Show, 6-10am, M-F, 98.9 WORD FM, The Voice of the Carolinas & N. Georgia.",,,,,,,,,,,,,,,,linktr.ee/taraservatius,https://linktr.ee/taraservatius,0.0,23.0,https://t.co/ymofi4EMVC,0,17654,79115,44391,True,256693327,True,False,False,"Greenville, SC",600,Tara Servatius,1.8625494254547968e+18,False,https://pbs.twimg.com/profile_images/1081210249057587200/y6EX5arX_normal.jpg,,6339,https://twitter.com/TaraServatius,user,https://x.com/TaraServatius,TaraServatius,,,"🚨 BREAKING: Not Helping Trump Voters Was FEMA Policy in South Carolina &amp; North Carolina Too, Fired FEMA Official says. https://t.co/gWB2J7HVSt",Tue Nov 12 22:58:39 +0000 2024,0.0,Support
https://pbs.twimg.com/profile_images/1728831833456988161/4gjnPd4j_bigger.jpg,sunfluencer,https://twitter.com/sunfluencer,DeepLink,Badge,BusinessLabel,False,True,https://pbs.twimg.com/profile_banners/1374968033265864706/1685170251,Thu Mar 25 06:15:06 +0000 2021,#SpacesHost | Truth Slayer | ↗️ I follow all Subscribers • Let's end the establishment media • ʟɪꜱᴛᴇɴ ᴡɪᴛʜ ᴄᴜʀɪᴏꜱɪᴛʏ. ꜱᴘᴇᴀᴋ ᴡɪᴛʜ ʜᴏɴᴇꜱᴛʏ. ᴀᴄᴛ ᴡɪᴛʜ ɪɴᴛᴇɢʀɪᴛʏ.,,,,,,,,,,,,,,,,linktree.com/tarabull,http://linktree.com/tarabull,0.0,23.0,https://t.co/rwD32Nn50B,0,142110,1083602,22639,True,1374968033265864706,True,False,False,United States,17453,TaraBull,1.8629572719588436e+18,False,https://pbs.twimg.com/profile_images/1575977223797952512/lDUcgkJy_normal.jpg,,80565,https://twitter.com/TaraBull808,user,https://x.com/TaraBull808,TaraBull808,,,"NYC Mayor Eric Adams made it clear he is open to working with the Trump administration in fixing the city's 'broken immigration system'.  This just a few days after he canceled the debit cards for migrants program. 

Why the sudden change in policy? https://t.co/dkt3hPpZLD",Tue Nov 12 22:32:08 +0000 2024,0.1,Support
,,,,,,False,True,https://pbs.twimg.com/profile_banners/1367531/1492649996,Sat Mar 17 19:01:26 +0000 2007,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",foxnews.com/contact,http://foxnews.com/contact,112.0,135.0,https://t.co/sXA1eVB5Gv,,,,,,,,,,,foxnews.com,http://www.foxnews.com,0.0,23.0,https://t.co/s4jEId5Aef,0,2,25321734,262,True,1367531,True,False,False,U.S.A.,157352,Fox News,,False,https://pbs.twimg.com/profile_images/1591278197844414464/O6Fp0hFB_normal.jpg,,635997,https://twitter.com/FoxNews,user,https://x.com/FoxNews,FoxNews,,,Fired FEMA employee says instructions to skip Trump homes were part of ‘colossal avoidance’ policy https://t.co/EoNU2Rrw0g,Tue Nov 12 22:23:24 +0000 2024,0.3,Support
,,,,,,False,True,https://pbs.twimg.com/profile_banners/778763106289758208/1721694391,Thu Sep 22 01:09:28 +0000 2016,"A servant of Jesus Christ. Senior Policy Adviser, AFA. Radio host weekdays @JennaEllisAM 8am ET at @AFRnet. Constitutional Conservative. Personal account.",,,,,,,,,,,,,,,,afr.net/podcasts/jenna…,https://afr.net/podcasts/jenna-ellis-in-the-morning/,0.0,23.0,https://t.co/d4T41828gd,0,42571,1058167,2135,True,778763106289758208,True,False,False,Free State of Florida,7219,Jenna Ellis 🐊,1.86141020848597e+18,False,https://pbs.twimg.com/profile_images/1790127480226885633/YyNnMlK-_normal.jpg,,100608,https://twitter.com/realJennaEllis,user,https://x.com/realJennaEllis,realJennaEllis,,,"I join my fellow conservatives supporting @SpeakerJohnson for re-election.

I supported him from the beginning, and with a stronger Republican majority in the Congress and Trump in the White House, I think he will be even more effective championing America First policy.",Tue Nov 12 22:22:43 +0000 2024,0.32,Support
