"author/affiliatesHighlightedLabel/label/badge/url","author/affiliatesHighlightedLabel/label/description","author/affiliatesHighlightedLabel/label/url/url","author/affiliatesHighlightedLabel/label/url/urlType","author/affiliatesHighlightedLabel/label/userLabelDisplayType","author/affiliatesHighlightedLabel/label/userLabelType","author/canDm","author/canMediaTag","author/coverPicture","author/createdAt","author/description","author/entities/description/urls/0/display_url","author/entities/description/urls/0/expanded_url","author/entities/description/urls/0/indices/0","author/entities/description/urls/0/indices/1","author/entities/description/urls/0/url","author/entities/url/urls/0/display_url","author/entities/url/urls/0/expanded_url","author/entities/url/urls/0/indices/0","author/entities/url/urls/0/indices/1","author/entities/url/urls/0/url","author/fastFollowersCount","author/favouritesCount","author/followers","author/following","author/hasCustomTimelines","author/id","author/isBlueVerified","author/isTranslator","author/isVerified","author/location","author/mediaCount","author/name","author/pinnedTweetIds/0","author/possiblySensitive","author/profilePicture","author/status","author/statusesCount","author/twitterUrl","author/type","author/url","author/userName","text","createdAt"
,,,,,,"false","true","https://pbs.twimg.com/profile_banners/998895990752063488/1724065483","Tue May 22 11:58:57 +0000 2018","Liberal. LGBTQ. Proud Mama to an amazing daughter and Nana to Lydia and Flynn. No DMs. #KamalaHarris2024",,,,,,,,,,,"0","141732","954","1187","true","998895990752063488","false","false","false","Florida, USA","1985","Janine Dupras Pro-choice Anti-dictator 🌈","1244646827217035264","false","https://pbs.twimg.com/profile_images/1854107464968593408/dGjHe_0D_normal.jpg","","34016","https://twitter.com/DuprasJanine","user","https://x.com/DuprasJanine","DuprasJanine","@RepSwalwell @HouseJudiciary @HillaryClinton And they think the Mueller investigation has gone on long enough, I'm so god damn sick of these deplorables.","Fri Jun 22 23:56:19 +0000 2018"
,,,,,,"true","true","https://pbs.twimg.com/profile_banners/127499705/1730335223","Mon Mar 29 11:58:13 +0000 2010","I am 59yrs old & Widower. Trump is Running again in 2024. Would U vote for him again.  Say YES OR NO'   Trump Wall'",,,,,,,,,,,"0","86650","25739","27684","true","127499705","false","false","false","Kentucky","9620","Trump Wall","1694892912650199042","false","https://pbs.twimg.com/profile_images/1694899299337781248/eLdhtVho_normal.jpg","","114136","https://twitter.com/faagifts","user","https://x.com/faagifts","faagifts","House Judiciary Committee subpoenas FBI agent who sent anti-Trump texts https://t.co/F5F9zWvCO0 #FireMueller ''MUELLER U NEED STOP YOUR INVESTIGATION'' #DrainTheSwamp  ''VOTE ONLY REPUBLICANS'' #DeportIllegals","Fri Jun 22 23:55:44 +0000 2018"
,,,,,,"true","true","https://pbs.twimg.com/profile_banners/127499705/1730335223","Mon Mar 29 11:58:13 +0000 2010","I am 59yrs old & Widower. Trump is Running again in 2024. Would U vote for him again.  Say YES OR NO'   Trump Wall'",,,,,,,,,,,"0","86650","25739","27684","true","127499705","false","false","false","Kentucky","9620","Trump Wall","1694892912650199042","false","https://pbs.twimg.com/profile_images/1694899299337781248/eLdhtVho_normal.jpg","","114136","https://twitter.com/faagifts","user","https://x.com/faagifts","faagifts","Sessions says FBI agent Peter Strzok no longer has his security clearance https://t.co/7UbCTSvpPD #DrainTheSwamp ''VOTE REPUBLICANS'' RED WAVE RAISING!! ''MUELLER IT'S TIME TO STOP &amp; CANCEL YOUR INVESTIGATION AGAINST PRESIDENT TRUMP!! #FireMueller","Fri Jun 22 23:54:24 +0000 2018"
,,,,,,"true","false","https://pbs.twimg.com/profile_banners/968484773898276864/1520762878","Tue Feb 27 13:55:38 +0000 2018","Truth lover. Good People's fan.",,,,,,,,,,,"0","208","33","127","true","968484773898276864","false","false","false","","122","Anony Starlk",,"false","https://pbs.twimg.com/profile_images/1014700133072531456/ZfcK_v9Z_normal.jpg","","1327","https://twitter.com/trulovratic","user","https://x.com/trulovratic","trulovratic","@RepLeeZeldin Mueller so desperate to get Trump, who cares about Strzok? So Mueller investigation continues. One indictment will sure shake up the whole system, &amp; the domino starts rollin'. Thus no indictment; protect integrity of the FBI; avoid anything that could scrutinize Mueller probe.","Fri Jun 22 23:52:17 +0000 2018"
,,,,,,"true","true","https://pbs.twimg.com/profile_banners/18491914/1471917538","Tue Dec 30 23:12:45 +0000 2008","Runner, photographer, and democrat with a degree in politics & government.  All opinions welcome but only if based in reality & fact.  Ignorance is a choice.",,,,,,"christinefriberg.com","http://www.christinefriberg.com","0","23","https://t.co/SIJPUnn4RB","0","32339","727","1220","true","18491914","false","false","false","The South Shore of LI, NY","1492","𝐂𝐡𝐫𝐢𝐬𝐭𝐢𝐧𝐞🍄ƈɧཞıʂɬıŋɛ","1273827197405536259","false","https://pbs.twimg.com/profile_images/3259188267/61d7f2d63cbc1b71a79fa86fa9d1a837_normal.jpeg","","30966","https://twitter.com/slattfri","user","https://x.com/slattfri","slattfri","@poncho1965 @chuckyoutwo @RepSwalwell @HouseJudiciary @HillaryClinton Right, except with the Mueller investigation there have been 20 indictments and 5 guilty pleas. Guess you didn't hear about them?  LMAO.  Step up your game.  ""Things"" are happening, whether or not you believe them.","Fri Jun 22 23:51:07 +0000 2018"
,,,,,,"false","false","https://pbs.twimg.com/profile_banners/872460123125448704/1500435076","Wed Jun 07 14:27:57 +0000 2017","21yr Fed Pros (Org Crime, Chief SJ Branch), Past Stanford Law Pro Bono Dir/Lecturer & US Dist Ct. Clerk. Pub.  Famous quote: ""Keep talking, moron.""",,,,,,,,,,,"0","101440","144323","4244","true","872460123125448704","false","false","false","","917","Elizabeth de la Vega 🇺🇸🦅","1853281496083189765","false","https://pbs.twimg.com/profile_images/1458603358953091072/Zx10WJ3n_normal.jpg","","102900","https://twitter.com/Delavegalaw","user","https://x.com/Delavegalaw","Delavegalaw","Au contraire. Mueller's addition of 4 more prosecutors on the RU troll case does NOT suggest he is ""contemplating the end of his investigation."" It suggests he is (1) spreading out the work to ensure case continuity &amp; (2) freeing the SC team  for *additional* cases/indictments. https://t.co/NtxlAXHH9h","Fri Jun 22 23:50:35 +0000 2018"
,,,,,,"false","false","https://pbs.twimg.com/profile_banners/3089875111/1725536168","Mon Mar 16 14:57:55 +0000 2015","fly airplanes for money, post for the love of the game",,,,,,,,,,,"0","241","170","315","true","3089875111","false","false","false","The Internet","1346","Breh","1708620375532183812","false","https://pbs.twimg.com/profile_images/1831657515823648768/wQFOp74N_normal.jpg","","7520","https://twitter.com/brehactual","user","https://x.com/brehactual","brehactual","@CapeCannibal @AMegaPeixoto @17ThomasPaine76 @Reuters Your whataboutism doesn’t detract from the matter at hand: the Mueller investigation is genuine, the matters it is investigating happened, and as an incarcerated Manafort would tell you, the results are quite real.","Fri Jun 22 23:50:28 +0000 2018"
,,,,,,"false","true","https://pbs.twimg.com/profile_banners/805497787647397889/1545278153","Sun Dec 04 19:43:32 +0000 2016","married, mom, grandma, retired from Calif. DOJ, proud liberal and blessed to live in California. Let’s do this people! Biden/Harris No DM’s please.",,,,,,,,,,,"0","8778","598","1857","true","805497787647397889","false","false","false","Folsom, California, USA","288","Julie Gower",,"false","https://pbs.twimg.com/profile_images/866000440021852160/T95VjAfu_normal.jpg","","10164","https://twitter.com/julie_gower2","user","https://x.com/julie_gower2","julie_gower2","@Wesley_Inman @politico So Mueller is supposed to ignore potential crimes committed because it’s outside the scope of the investigation? Nope and I think he was given wide latitude to pursue whatever is uncovered during the investigation.","Fri Jun 22 23:50:11 +0000 2018"
,,,,,,"false","true","https://pbs.twimg.com/profile_banners/831722705107943424/1487133270","Wed Feb 15 04:32:00 +0000 2017","Lover of Marketing & Fitness",,,,,,"…ite-design.scottmarketingservices.com","http://seo-website-design.scottmarketingservices.com","0","23","https://t.co/aR0sBDclNC","0","0","116","46","false","831722705107943424","false","false","false","Ohio, USA","13711","Alesso Griffen",,"false","https://pbs.twimg.com/profile_images/831723220172697601/iZEHxE8N_normal.jpg","","15921","https://twitter.com/GriffenAlesso","user","https://x.com/GriffenAlesso","GriffenAlesso","Trump targets Mueller investigation on social media https://t.co/jmJaKW6xLa https://t.co/9ILLmmZ0eu","Fri Jun 22 23:49:28 +0000 2018"
,,,,,,"false","false","https://pbs.twimg.com/profile_banners/974467961200267265/1723025871","Fri Mar 16 02:10:41 +0000 2018","The unexamined life is not worth living ~ Socrates. #UnitedForHarris",,,,,,,,,,,"0","32720","0","0","false","974467961200267265","false","false","false","USA","4627","@SusanBranagan1","1054768255271911424","false","https://pbs.twimg.com/profile_images/1815377245948592128/_rcglD2W_normal.jpg","","37096","https://twitter.com/SusanBranagan11","user","https://x.com/SusanBranagan11","SusanBranagan11","@peterdaou Understood. We want Mueller’s investigation complete, no stone unturned. Patience. Justice is coming.","Fri Jun 22 23:49:28 +0000 2018"
,,,,,,"true","true","https://pbs.twimg.com/profile_banners/739467920514928640/1598745109","Sun Jun 05 14:44:25 +0000 2016","🌊 🌊 I’m here for the politics and will fight like hell to elect democrats in the Senate and the White House!I FOLLOW BACK RESISTERS! #Resist #VoteBlue 🌊🌊",,,,,,,,,,,"0","134442","19406","19148","true","739467920514928640","false","false","false","Cape Canaveral, FL","403","Melissa Smith",,"false","https://pbs.twimg.com/profile_images/1299857315471003649/REN60-Pq_normal.jpg","","20335","https://twitter.com/Melissajudeutah","user","https://x.com/Melissajudeutah","Melissajudeutah","Interesting read about Mueller. He attacked the media about reporting on his investigation.  https://t.co/ZaXnGcLV0a","Fri Jun 22 23:48:40 +0000 2018"
,,,,,,"false","true","https://pbs.twimg.com/profile_banners/864574044485693440/1540849648","Tue May 16 20:11:30 +0000 2017","#TeamPatriot
#Resist
Grandmother
Humanitarian
#TheResistance
Taking 🇺🇸 back from the #Treasonweasels

If you're not paying attention, you're culpable.",,,,,,,,,,,"0","116587","1584","2175","true","864574044485693440","false","false","false","Strawberry Plains, TN","1875","Dusti Brooks #AWFDY VOTE","1283011455063924737","false","https://pbs.twimg.com/profile_images/1175740584780283904/HFFb_8Df_normal.jpg","","70234","https://twitter.com/DustiBrooks7","user","https://x.com/DustiBrooks7","DustiBrooks7","PROJECTION.  He is soooo gonna tell everything on himself to Mueller. 

They should auction tickets to Mueller's interview. It would pay for the whole investigation. 😂 https://t.co/HRwT2Dla77","Fri Jun 22 23:48:38 +0000 2018"
,,,,,,"false","false","https://pbs.twimg.com/profile_banners/512081061/1655057457","Fri Mar 02 15:38:09 +0000 2012","Happily Married w/ two kids, Bohdi the dog MAGA! Living the dream! Working out and eating good! Electric skateboards- Propel Endeavor PRO/Evolve Bamboo GTX 🤙🤙",,,,,,"youtube.com/c/DRCProductio…","https://youtube.com/c/DRCProductions","0","23","https://t.co/mwVYOc3lWA","0","4582","1889","2047","false","512081061","false","false","false","Corona, CA","591","Donald Perez",,"false","https://pbs.twimg.com/profile_images/1536048420112060416/Hlv7UkN1_normal.jpg","","2825","https://twitter.com/Concretesurfr","user","https://x.com/Concretesurfr","Concretesurfr","I liked a @YouTube video https://t.co/4JgH09JZQk ""You're A Corrupt Democrat"" - Jim Jordan NAILS Robert Mueller Over Investigation","Fri Jun 22 23:46:50 +0000 2018"
,,,,,,"false","true","https://pbs.twimg.com/profile_banners/885655663937855488/1499992237","Fri Jul 14 00:22:19 +0000 2017","Woke, enlightened. Political opinions. Bowie’s Noni! 🥰 Music lover, Cheers 🥂 #BLM Animal lover, LGBTQ Ally Q=Disturbed. Vote💙",,,,,,,,,,,"0","115934","7314","7504","true","885655663937855488","false","false","false","San Diego, CA","4512","Vicky 🌊","1273040969164681216","false","https://pbs.twimg.com/profile_images/1859681261402587139/y16KeZmP_normal.jpg","","93624","https://twitter.com/SDISBEAUTIFUL1","user","https://x.com/SDISBEAUTIFUL1","SDISBEAUTIFUL1","@TomArnold Don’t give too much away on your tour to advertise your upcoming show. Especially anything dealing with the Mueller investigation. Trump is still *president, as illegitimate as he is. Be careful.","Fri Jun 22 23:44:13 +0000 2018"
,,,,,,"false","true",,"Tue Oct 24 15:35:19 +0000 2017","I say what I believe and feel, and try not to judge others on their opinions and thoughts...That is up to a Higher Power-So PLEASE..Live Life Well! #MAGA #POTUS",,,,,,,,,,,"0","34032","2893","4551","true","922848991070642176","false","false","false","MO","264","❌ Sandra Bosley ❌",,"false","https://pbs.twimg.com/profile_images/941771590907416586/Fq82_-GZ_normal.jpg","","9714","https://twitter.com/ssb1559","user","https://x.com/ssb1559","ssb1559","Hopefully this crazy investigation is over!
Andy McCarthy: IG Report Should End Mueller Obstruction Probe https://t.co/qjpZBEuRNn #Newsmax via @Newsmax_Media","Fri Jun 22 23:44:07 +0000 2018"
,,,,,,"false","true","https://pbs.twimg.com/profile_banners/748457598/1525133378","Fri Aug 10 02:52:16 +0000 2012","University of Oklahoma alumna
Former college training and employment coordinator.
Disabled",,,,,,,,,,,"0","96731","674","1397","true","748457598","false","false","false","Texas, USA","17","Rhonda",,"false","https://pbs.twimg.com/profile_images/1012091334629314560/86H2Hl5H_normal.jpg","","6614","https://twitter.com/rhlwp","user","https://x.com/rhlwp","rhlwp","@skywalkerbeth @Bartissimus @stardustnine @SethAbramson And, Trump is preparing to roll out the red carpet for Putin. I lived through the cold war. I am disgusted each time he talks of Russia being our friend. What makes me physically ill is the mocking of the Russia investigation. The Russians are and have been playing the US.","Fri Jun 22 22:24:44 +0000 2018"
,,,,,,"false","true","https://pbs.twimg.com/profile_banners/94868048/1667846894","Sat Dec 05 21:04:39 +0000 2009","Nobel laureate, Pulitzer Prize winner, filmmaker. Okay, I'm none of those. Just your average, pissed-off American.  #Resistance   #FBR    Joe Manchin is a prick",,,,,,,,,,,"0","3495","1634","1238","true","94868048","false","false","false","USA","5132","Mike",,"false","https://pbs.twimg.com/profile_images/1584884293087776768/9MOWu4mJ_normal.jpg","","81594","https://twitter.com/UmustBkiddingME","user","https://x.com/UmustBkiddingME","UmustBkiddingME","If you were okay with a four year investigation of Benghazi and a two year investigation of Hillary's emails, but for some reason you think this 14 month long investigation of Russia and Trump should be stopped: .... you're a f**king hypocrite.","Fri Jun 22 22:21:05 +0000 2018"
,,,,,,"false","true","https://pbs.twimg.com/profile_banners/765636606/1418389952","Sat Aug 18 12:40:46 +0000 2012","",,,,,,,,,,,"0","0","9","15","false","765636606","false","false","false","","0","Dennis Murphy",,"false","https://pbs.twimg.com/profile_images/540169383910191104/Bnau67HX_normal.jpeg","","1005","https://twitter.com/DennisM39071192","user","https://x.com/DennisM39071192","DennisM39071192","@Lawrence People still supporting Trump after all we know about him, not including the Russia investigation, must be afraid of being displaced in our country by people of color.  Don't be afraid. Fear leads to the dark side, winning at all costs and the ends justify the means.","Fri Jun 22 22:16:17 +0000 2018"
,,,,,,"false","true","https://pbs.twimg.com/profile_banners/765636606/1418389952","Sat Aug 18 12:40:46 +0000 2012","",,,,,,,,,,,"0","0","9","15","false","765636606","false","false","false","","0","Dennis Murphy",,"false","https://pbs.twimg.com/profile_images/540169383910191104/Bnau67HX_normal.jpeg","","1005","https://twitter.com/DennisM39071192","user","https://x.com/DennisM39071192","DennisM39071192","@maddow People still supporting Trump after all we know about him, not including the Russia investigation, must be afraid of being displaced in our country by people of color.  Don't be afraid. Fear leads to the dark side, winning at all costs and the ends justify the means.","Fri Jun 22 22:15:47 +0000 2018"
,,,,,,"false","true","https://pbs.twimg.com/profile_banners/765636606/1418389952","Sat Aug 18 12:40:46 +0000 2012","",,,,,,,,,,,"0","0","9","15","false","765636606","false","false","false","","0","Dennis Murphy",,"false","https://pbs.twimg.com/profile_images/540169383910191104/Bnau67HX_normal.jpeg","","1005","https://twitter.com/DennisM39071192","user","https://x.com/DennisM39071192","DennisM39071192","@chrislhayes People still supporting Trump after all we know about him, not including the Russia investigation, must be afraid of being displaced in our country by people of color.  Don't be afraid. Fear leads to the dark side, winning at all costs and the ends justify the means.","Fri Jun 22 22:15:10 +0000 2018"
,,,,,,"false","true","https://pbs.twimg.com/profile_banners/765636606/1418389952","Sat Aug 18 12:40:46 +0000 2012","",,,,,,,,,,,"0","0","9","15","false","765636606","false","false","false","","0","Dennis Murphy",,"false","https://pbs.twimg.com/profile_images/540169383910191104/Bnau67HX_normal.jpeg","","1005","https://twitter.com/DennisM39071192","user","https://x.com/DennisM39071192","DennisM39071192","@MalcolmNance People still supporting Trump after all we know about him, not including the Russia investigation, must be afraid of being displaced in our country by people of color.  Don't be afraid. Fear leads to the dark side, winning at all costs and the ends justify the means","Fri Jun 22 22:14:49 +0000 2018"
,,,,,,"false","true","https://pbs.twimg.com/profile_banners/765636606/1418389952","Sat Aug 18 12:40:46 +0000 2012","",,,,,,,,,,,"0","0","9","15","false","765636606","false","false","false","","0","Dennis Murphy",,"false","https://pbs.twimg.com/profile_images/540169383910191104/Bnau67HX_normal.jpeg","","1005","https://twitter.com/DennisM39071192","user","https://x.com/DennisM39071192","DennisM39071192","@SRuhle People still supporting Trump after all we know about him, not including the Russia investigation, must be afraid of being displaced in our country by people of color.  Don't be afraid. Fear leads to the dark side, winning at all costs and the ends justify the means. Stop","Fri Jun 22 22:14:00 +0000 2018"
,,,,,,"false","false","https://pbs.twimg.com/profile_banners/153539850/1613328965","Tue Jun 08 20:41:51 +0000 2010","Vegan, progressive",,,,,,,,,,,"0","48595","2917","3284","true","153539850","false","false","false","Seattle, WA","606","Little Sister",,"false","https://pbs.twimg.com/profile_images/1248771773237084160/JAI0WRX3_normal.jpg","","17566","https://twitter.com/JustLilSis","user","https://x.com/JustLilSis","JustLilSis","@jake_marine1 @NancyPelosi @chuckschumer The number of people who don't even know what goes on is unbelievable too. I had to explain the entire Trump/Russia history to a very smart executive who hates Trump but had no idea what the investigation was...not even who Mueller was. He was floored once he knew.","Fri Jun 22 21:57:42 +0000 2018"
