"author/affiliatesHighlightedLabel/label/badge/url","author/affiliatesHighlightedLabel/label/description","author/affiliatesHighlightedLabel/label/url/url","author/affiliatesHighlightedLabel/label/url/urlType","author/affiliatesHighlightedLabel/label/userLabelDisplayType","author/affiliatesHighlightedLabel/label/userLabelType","author/canDm","author/canMediaTag","author/coverPicture","author/createdAt","author/description","author/entities/url/urls/0/display_url","author/entities/url/urls/0/expanded_url","author/entities/url/urls/0/indices/0","author/entities/url/urls/0/indices/1","author/entities/url/urls/0/url","author/fastFollowersCount","author/favouritesCount","author/followers","author/following","author/hasCustomTimelines","author/id","author/isBlueVerified","author/isTranslator","author/isVerified","author/location","author/mediaCount","author/name","author/pinnedTweetIds/0","author/possiblySensitive","author/profilePicture","author/status","author/statusesCount","author/twitterUrl","author/type","author/url","author/userName","author/verifiedType","text","createdAt"
,,,,,,"true","false","https://pbs.twimg.com/profile_banners/4865463921/1566671533","Sat Jan 30 23:56:59 +0000 2016","ORDO News Network | Breaking News source | Real-time coverage of the world events, politics, markets, finance, conflict zones | @ORDONews","ordonews.com","https://ordonews.com/","0","23","https://t.co/bcDZJisCUU","0","917","13675","763","true","4865463921","false","false","false","Worldwide","82894","ORDO News Network",,"false","https://pbs.twimg.com/profile_images/1250833001581248512/N_Ybq9Ui_normal.jpg","","120625","https://twitter.com/ordonews","user","https://x.com/ordonews","ordonews",,"Trump says he’s ‘100%’ willing to testify under oath in Russia investigation https://t.co/GXrTyQtzS1 https://t.co/YzZs7IpbOF","Fri Jun 09 23:56:21 +0000 2017"
,,,,,,"true","true","https://pbs.twimg.com/profile_banners/119074969/1672353550","Tue Mar 02 16:00:35 +0000 2010","Follow the light ...",,,,,,"0","2603","1257","232","true","119074969","false","false","false","Moon","99390","ネルティル カトヤ",,"false","https://pbs.twimg.com/profile_images/1817131238756360192/aG8wc12a_normal.jpg","","125866","https://twitter.com/nertilqatja","user","https://x.com/nertilqatja","nertilqatja",,"Trump says he’s ‘100%’ willing to testify under oath in Russia investigation https://t.co/1MMgJalQHH https://t.co/C6otBv1Cy6","Fri Jun 09 23:55:59 +0000 2017"
,,,,,,"true","false","https://pbs.twimg.com/profile_banners/32968092/1638916127","Sat Apr 18 18:32:10 +0000 2009","🌊 🌊🌊 #resist #LGBTQequality #BlackLivesMatter #factsmatter #StopAsianHate #strongertogether 🌊🌊🌊",,,,,,"0","2965","1165","4427","false","32968092","false","false","false","NY","1094","Krash Kitty","1593454834987982850","false","https://pbs.twimg.com/profile_images/1468346778311446534/gPY8hKyr_normal.jpg","","11137","https://twitter.com/krashkitty","user","https://x.com/krashkitty","krashkitty",,"No Trump FBI director until Russia investigation ends https://t.co/jkqLkSpIzL @SenateDems @senategop @CREDOmobile #ComeyDay #ComeyHearings","Fri Jun 09 23:55:01 +0000 2017"
,,,,,,"false","true",,"Wed Feb 03 03:27:18 +0000 2016","",,,,,,"0","0","523","3","false","4852197763","false","false","false","","187","kbc",,"false","https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png","","1207482","https://twitter.com/NTKRNow","user","https://x.com/NTKRNow","NTKRNow",,"President Trump volunteers to testify under oath regarding Russia investigation https://t.co/Rodji9Nw3D","Fri Jun 09 23:51:35 +0000 2017"
,,,,,,"false","true",,"Wed Nov 02 21:13:58 +0000 2011","Ars longa, vita brevis, fatuus esse. Activist for all living things. Amateur historian and genealogist. She/her. Catslib.bsky .social",,,,,,"0","49525","563","1337","true","403685458","false","false","false","","790","diana cowans",,"false","https://pbs.twimg.com/profile_images/1407095746726408200/SzwjkH3G_normal.jpg","","30652","https://twitter.com/catslib","user","https://x.com/catslib","catslib",,"No Trump FBI director until Russia investigation ends https://t.co/sGadafKOY5 @SenateDems @senategop @CREDOmobile #ComeyDay #ComeyHearings","Fri Jun 09 23:48:30 +0000 2017"
,,,,,,"false","false",,"Mon Mar 16 12:42:09 +0000 2009","",,,,,,"0","7926","948","136","false","24684527","false","false","false","","748","Suzanne",,"false","https://pbs.twimg.com/profile_images/378800000160158241/8c0a28a7e279e4d945463f3781d45ce0_normal.jpeg","","28480","https://twitter.com/DomainingDiva","user","https://x.com/DomainingDiva","DomainingDiva",,"@realDonaldTrump @WhiteHouse Actually it's Russia Trump investigation week, just like all the other weeks","Fri Jun 09 23:38:23 +0000 2017"
,,,,,,"false","true","https://pbs.twimg.com/profile_banners/328294176/1512532350","Sun Jul 03 03:13:16 +0000 2011","Just a man.",,,,,,"0","28778","343","760","false","328294176","false","false","false","","1213","Chuck Richmond",,"false","https://pbs.twimg.com/profile_images/938254791289004033/FJiaA56W_normal.jpg","","9230","https://twitter.com/c_rich3","user","https://x.com/c_rich3","c_rich3",,"@christinamauk Yes I saw your Axlerod retweet saying same thing. Ha this investigation isn't about Russia it's about Trump hate/proving he cheated.","Fri Jun 09 23:37:30 +0000 2017"
,,,,,,"true","true","https://pbs.twimg.com/profile_banners/17054470/1502241760","Wed Oct 29 22:56:36 +0000 2008","@theresistance @impeachtrump The way to keep pp passive &obedient is to strictly limit the spectrum of acceptable opinion,& allow debate w/in that spectrum.Noam",,,,,,"0","4779","1224","2257","true","17054470","false","false","false","New York, USA","262","barbc321",,"false","https://pbs.twimg.com/profile_images/1612650488/IMG00457_normal.JPG","","8419","https://twitter.com/Bicinq","user","https://x.com/Bicinq","Bicinq",,"@TheKevinDent @realDonaldTrump ahahah. Trump burries himself! He is the one that admitted to firing Comey BECAUSE he was thinking of Russia investigation. Hes at it again.","Fri Jun 09 23:36:03 +0000 2017"
,,,,,,"false","true","https://pbs.twimg.com/profile_banners/735371137790660609/1502411892","Wed May 25 07:25:16 +0000 2016","XaniaTube - Publish Any Videos.  Import, stream or embed. Registered user has an advanced profile page access, can embed or upload videos.
Join us now!","xaniatube.com","https://www.xaniatube.com/","0","23","https://t.co/WiJj7b6tFi","0","45","1721","1776","true","735371137790660609","false","false","false","Belgium","88252","Xania Tube","738123513383555072","false","https://pbs.twimg.com/profile_images/735982523755470848/RowRrw5R_normal.jpg","","382903","https://twitter.com/Xaniatube","user","https://x.com/Xaniatube","Xaniatube",,"President Trump volunteers to testify under oath regarding Russia investigation - https://t.co/XQG99c2Wp8","Fri Jun 09 23:34:02 +0000 2017"
,,,,,,"false","false","https://pbs.twimg.com/profile_banners/702908163/1676008424","Sun Oct 06 15:22:07 +0000 2013","BACK ON TWITTER THANKS TO ELON 👏   We are fighting an evil that wants to destroy humanity.   FREE SPRECH & civilization is on the ballot in 🇺🇸 #TRUMP2024",,,,,,"0","152375","2949","4712","false","702908163","true","false","false","","4583","ERIC🇨🇦🇺🇸🇭🇷✝️","1033035907056644096","false","https://pbs.twimg.com/profile_images/1343965635508887556/9QuQIQW5_normal.jpg","","71623","https://twitter.com/pizdapalace","user","https://x.com/pizdapalace","pizdapalace",,"05/18- Feinstein says ""NO EVIDENCE""
06/08- Comey says ""no Trump/Russia investigation.
Nov 2020- 🇺🇸 says WE WANT TRUMP AGAIN @mitchellvii","Fri Jun 09 23:32:55 +0000 2017"
"https://pbs.twimg.com/profile_images/1617634745348661249/6YmPYpNd_bigger.jpg","CBS News","https://twitter.com/CBSNews","DeepLink","Badge","BusinessLabel","false","true","https://pbs.twimg.com/profile_banners/42958829/1661807385","Wed May 27 20:08:03 +0000 2009","The official account of The CBS Evening News with @NorahODonnell, the longest-running evening newscast.

Text Norah: (202) 217-1107","cbsnews.com/evening-news/","https://www.cbsnews.com/evening-news/","0","23","https://t.co/f9XLkbjkyo","0","2635","430209","1602","true","42958829","true","false","false","📺 6:30 p.m. ET","93908","CBS Evening News","1862645073898266888","false","https://pbs.twimg.com/profile_images/1564353025245958147/3HhdTHUz_normal.png","","170062","https://twitter.com/CBSEveningNews","user","https://x.com/CBSEveningNews","CBSEveningNews","Business","President Trump volunteers to testify under oath regarding Russia investigation https://t.co/dw79lnSubr https://t.co/SXezlC1ulf","Fri Jun 09 23:30:01 +0000 2017"
,,,,,,"true","true",,"Fri Feb 26 23:56:52 +0000 2010","#RidinWithBiden. I wish I could follow everyone who follows me, but I’ve reached my limit. So many interests, too rigid Twitter.",,,,,,"0","288018","2084","4936","true","117896091","false","false","false","Virginia, USA","1022","Lynn Eddy","1355520848183099395","false","https://pbs.twimg.com/profile_images/1210981703/2010_0122_taishan2_normal.jpg","","405769","https://twitter.com/lyyved","user","https://x.com/lyyved","lyyved",,"No Trump FBI director until Russia investigation ends https://t.co/qfKRN4SNTy @SenateDems @senategop @CREDOmobile #ComeyDay #ComeyHearings","Fri Jun 09 23:29:40 +0000 2017"
,,,,,,"false","true",,"Fri Jan 30 17:35:26 +0000 2015","",,,,,,"0","5151","89","374","false","3006048137","false","false","false","","22","John Berry","869192686175236096","false","https://pbs.twimg.com/profile_images/561229886346788864/yPXj4H_8_normal.jpeg","","6448","https://twitter.com/jokrberry1016","user","https://x.com/jokrberry1016","jokrberry1016",,"@MartinWiener @DerrickMReid @Trump_World @POTUS @realDonaldTrump @DNC Investigation covers up Trump's connection to Russia. 3/3","Fri Jun 09 23:29:10 +0000 2017"
,,,,,,"false","false","https://pbs.twimg.com/profile_banners/189042188/1706060395","Fri Sep 10 06:34:02 +0000 2010","💙💛#StandWithUkraine💙💛Constitutionalist, Small Business Owner, Immigrants Make America Great🇺🇸 #ProChoice #LGBTQ Feminist #KamalaHarris2024",,,,,,"0","440324","5845","5649","true","189042188","false","false","false","San Diego & New Orleans ","20166","V ❤️🌈🏳️‍🌈🌈❤️","1633265369774448640","false","https://pbs.twimg.com/profile_images/1237618150868279296/5AOUJBWx_normal.jpg","","441924","https://twitter.com/Vickie627","user","https://x.com/Vickie627","Vickie627",,"@carltball122219 @thehill Maybe true before, not anymore, obstruction is a crime &amp; is under investigation. Be patient, FBI still investigating Russia-Trump Team ties","Fri Jun 09 23:27:30 +0000 2017"
,,,,,,"false","true",,"Fri Jan 30 17:35:26 +0000 2015","",,,,,,"0","5151","89","374","false","3006048137","false","false","false","","22","John Berry","869192686175236096","false","https://pbs.twimg.com/profile_images/561229886346788864/yPXj4H_8_normal.jpeg","","6448","https://twitter.com/jokrberry1016","user","https://x.com/jokrberry1016","jokrberry1016",,"@MartinWiener @DerrickMReid @Trump_World @POTUS @realDonaldTrump @DNC Flynn &amp; himself. Trump didn't ask about Russian investigation. Very possible Flynn conects Trump 2 Russia. Shutting down Flynn 2/","Fri Jun 09 23:27:10 +0000 2017"
,,,,,,"false","true","https://pbs.twimg.com/profile_banners/2820083725/1671284950","Fri Sep 19 14:21:38 +0000 2014","Mom / grandmother ✨if you’re a woman your life is political whether you like it or not✨MVP Harris✨",,,,,,"0","121156","12414","9356","true","2820083725","false","false","false","","7875","silverprincess💛","1648499997271535618","false","https://pbs.twimg.com/profile_images/1601584597703311360/wszI9U_3_normal.jpg","","66579","https://twitter.com/marsha_vivinate","user","https://x.com/marsha_vivinate","marsha_vivinate",,"Trump today in the Rose garden while a sensitive FBI investigation is going on after cyber attack on us by Russia. #FakeVendication #Resist https://t.co/21FGFCfN9j","Fri Jun 09 23:25:35 +0000 2017"
,,,,,,"false","true","https://pbs.twimg.com/profile_banners/901667778/1527337500","Wed Oct 24 11:46:34 +0000 2012","",,,,,,"0","104510","137","233","false","901667778","false","false","false","","1048","Stranger",,"false","https://pbs.twimg.com/profile_images/997879016819515393/PTmxt7lt_normal.jpg","","85946","https://twitter.com/somnorationis","user","https://x.com/somnorationis","somnorationis",,"@karenhandel @karenhandel ""supports [Trump] 100 percent."" Including obstructing Russia investigation? #FlipThe6th @ossoff #ComeyHearings","Fri Jun 09 23:25:22 +0000 2017"
,,,,,,"false","true",,"Sat Sep 22 15:53:20 +0000 2012","Retired RN","dwynn97669.wordpress.com","http://dwynn97669.wordpress.com","0","22","http://t.co/xwgJltv8GS","0","80","207","51","true","839994019","false","false","false","Oklahoma City, Oklahoma","2109","Donna Wynn","1522048355362390016","false","https://pbs.twimg.com/profile_images/600443516804681729/8CeDvEA7_normal.jpg","","79936","https://twitter.com/DonnaWynn8","user","https://x.com/DonnaWynn8","DonnaWynn8",,"After Firing Ex-FBI Dir. Over Trump-Russia Investigation, Trump Picked A Guy With Ties to Russia https://t.co/Zn9YWzKCYO","Fri Jun 09 23:22:34 +0000 2017"
,,,,,,"true","true","https://pbs.twimg.com/profile_banners/789955591984652288/1477427549","Sat Oct 22 22:24:24 +0000 2016","Father, Veteran, Patriot, Educator, Professional Land Surveyor, Squeeze lyric interpreter, Political  Junkie, Cajun in Texas. #MAGA #Trump2024",,,,,,"0","14557","315","590","false","789955591984652288","false","false","false","San Antonio, TX","2089","R B Belaire 🇺🇸","1279723690104623104","false","https://pbs.twimg.com/profile_images/965286117187694595/fYT40_2I_normal.jpg","","11148","https://twitter.com/rbbelaire","user","https://x.com/rbbelaire","rbbelaire",,"@WEdwarda No collusion, no investigation, Comeys a leaker. Mueller needs to resign too.","Fri Jun 09 23:32:53 +0000 2017"
