"author/affiliatesHighlightedLabel/label/badge/url","author/affiliatesHighlightedLabel/label/description","author/affiliatesHighlightedLabel/label/url/url","author/affiliatesHighlightedLabel/label/url/urlType","author/affiliatesHighlightedLabel/label/userLabelDisplayType","author/affiliatesHighlightedLabel/label/userLabelType","author/canDm","author/canMediaTag","author/coverPicture","author/createdAt","author/description","author/entities/description/urls/0/display_url","author/entities/description/urls/0/expanded_url","author/entities/description/urls/0/indices/0","author/entities/description/urls/0/indices/1","author/entities/description/urls/0/url","author/entities/url/urls/0/display_url","author/entities/url/urls/0/expanded_url","author/entities/url/urls/0/indices/0","author/entities/url/urls/0/indices/1","author/entities/url/urls/0/url","author/fastFollowersCount","author/favouritesCount","author/followers","author/following","author/hasCustomTimelines","author/id","author/isBlueVerified","author/isTranslator","author/isVerified","author/location","author/mediaCount","author/name","author/pinnedTweetIds/0","author/possiblySensitive","author/profilePicture","author/status","author/statusesCount","author/twitterUrl","author/type","author/url","author/userName","text","createdAt"
,,,,,,"true","true","https://pbs.twimg.com/profile_banners/135918059/1469422483","Thu Apr 22 14:57:04 +0000 2010","Making the best out of my time on this world.",,,,,,,,,,,"0","17","24","16","false","135918059","false","false","false","","19","Best Life",,"false","https://pbs.twimg.com/profile_images/757438822862888960/eaNki5Ms_normal.jpg","","1269","https://twitter.com/Carbon60TH","user","https://x.com/Carbon60TH","Carbon60TH","Obama administration prepares sanctions, retaliation for Russian election meddling. Obama trying to stir shit up https://t.co/IlMBhqjA9B","Wed Dec 28 23:26:27 +0000 2016"
,,,,,,"true","true","https://pbs.twimg.com/profile_banners/732515283902943232/1469866545","Tue May 17 10:17:07 +0000 2016","RIP Sadly muck started a new journey thru the fog last nite 3-17-57/6-28-22.",,,,,,"ko-fi.com/muckmaker","https://ko-fi.com/muckmaker","0","23","https://t.co/ov7km04AaI","0","127444","132309","94392","true","732515283902943232","false","false","false","Montana, USA","21622","Muckmaker™",,"false","https://pbs.twimg.com/profile_images/992081846828646401/i6cYwtdI_normal.jpg","","141271","https://twitter.com/RealMuckmaker","user","https://x.com/RealMuckmaker","RealMuckmaker","Republican Senators Tell Trump To Shove It, Announce MAJOR Russia Investigation (DETAILS) https://t.co/w4x6TRn8na via @Bipartisan Report","Wed Dec 28 18:11:17 +0000 2016"
,,,,,,"false","true",,"Mon Mar 19 22:12:00 +0000 2012","",,,,,,,,,,,"0","1328","213","762","true","529775031","false","false","false","Lake of the Ozarks","24","Jean Umstead",,"false","https://pbs.twimg.com/profile_images/2815489761/d67dc2b34781e48f3454ef28ce72a47c_normal.png","","5456","https://twitter.com/JeanUmstead","user","https://x.com/JeanUmstead","JeanUmstead","John McCain Angry Stands Up To Donald Trump With BIG Russia Investigation Statement (DETAILS) https://t.co/82z2lJaFG2 via @Bipartisan Report","Wed Dec 28 17:26:05 +0000 2016"
,,,,,,"false","true",,"Mon Mar 19 22:12:00 +0000 2012","",,,,,,,,,,,"0","1328","213","762","true","529775031","false","false","false","Lake of the Ozarks","24","Jean Umstead",,"false","https://pbs.twimg.com/profile_images/2815489761/d67dc2b34781e48f3454ef28ce72a47c_normal.png","","5456","https://twitter.com/JeanUmstead","user","https://x.com/JeanUmstead","JeanUmstead","John McCain Angrily Stands Up To Donald Trump, Makes BIG Russia Investigation (DETAILS) https://t.co/82z2lJaFG2 via @Bipartisan Report","Wed Dec 28 17:23:58 +0000 2016"
,,,,,,"false","true",,"Thu Apr 16 03:16:15 +0000 2009","Progressive Democrat. MA in NFP Admin., wife Janet, 2 daughters, 7 grandchildren. 7 great grandchildren. Over 30 yrs.dedicated to community mental health. #FBR",,,,,,,,,,,"0","21302","1931","4095","true","31623329","false","false","false","Cape Coral, FL","45","Chet Beemer",,"false","https://pbs.twimg.com/profile_images/1443013840967503875/i9ZnRTqu_normal.jpg","","5558","https://twitter.com/chetbeemer","user","https://x.com/chetbeemer","chetbeemer","Powerful Republicans Tell Trump To Shove It, Announce IMMEDIATE Russia Investigation (DETAILS) https://t.co/E3GvGx8s1z","Wed Dec 28 17:01:57 +0000 2016"
,,,,,,"true","true","https://pbs.twimg.com/profile_banners/487600344/1531085308","Thu Feb 09 14:55:09 +0000 2012","We bring breaking political news.",,,,,,"BipartisanReport.com","http://BipartisanReport.com","0","23","https://t.co/8rGXnwOypo","0","59237","130648","47140","true","487600344","false","false","false","Washington, DC","24057","Bipartisan Report",,"false","https://pbs.twimg.com/profile_images/762863803138662408/N3c5gIyD_normal.jpg","","64127","https://twitter.com/Bipartisanism","user","https://x.com/Bipartisanism","Bipartisanism","Republican Senators Tell Trump To Shove It, Announce MAJOR Russia Investigation (DETAILS) https://t.co/IBxC6f6nj8 https://t.co/vBDhCc0IhG","Wed Dec 28 16:39:03 +0000 2016"
,,,,,,"true","false","https://pbs.twimg.com/profile_banners/62033556/1580427810","Sat Aug 01 13:31:37 +0000 2009","ReTired, avid photographer, grandpa, bilingual (Spanish/English), teacher 38 years. In business for 40+Love banterTwitter. ORANGE BLOB is a LIAR and a GRIFTER!",,,,,,,,,,,"0","0","1463","4478","true","62033556","false","false","false","San Diego, CA","11365","Joe Jimenez",,"false","https://pbs.twimg.com/profile_images/378800000422439344/b79087c4a2f4370ad4f7302bbc5c7683_normal.jpeg","","105894","https://twitter.com/ximenez45","user","https://x.com/ximenez45","ximenez45","John McCain Angrily Stands Up To Donald Trump, Makes BIG Russia Investigation Statement (DETAILS) https://t.co/iYlyyMar8w","Wed Dec 28 16:03:39 +0000 2016"
,,,,,,"false","false","https://pbs.twimg.com/profile_banners/738928981844459520/1467127398","Sat Jun 04 03:02:52 +0000 2016","Wife, mother, grandmother, Blue Tuesday daughter, news junkie. I value beauty in all things, laughter, humility, gratitude. It Takes a Village",,,,,,,,,,,"0","5367","75","286","true","738928981844459520","false","false","false","","12","Barbara M",,"false","https://pbs.twimg.com/profile_images/750758750038790144/GnmRT3c2_normal.jpg","","3261","https://twitter.com/barbymenz","user","https://x.com/barbymenz","barbymenz","@SenSchumer Are u afraid of Trump? Where r his returns? Demand an indep bipartisan investigation on Russia &amp; DT CAMP! Do your job! #HellNo","Wed Dec 28 15:46:01 +0000 2016"
,,,,,,"false","true",,"Mon Apr 27 01:35:02 +0000 2009","Artist",,,,,,"1-rachael-gregory.pixels.com","http://www.1-rachael-gregory.pixels.com/","0","23","https://t.co/zElmgk8pMU","0","446","182","791","false","35628988","false","false","false","","1077","Raquel",,"false","https://pbs.twimg.com/profile_images/1091186249/modeling_photo_2_normal.jpg","","50281","https://twitter.com/Rachaelage","user","https://x.com/Rachaelage","Rachaelage","John McCain Angrily Stands Up To Donald Trump, Makes BIG Russia Investigation Statement (DETAILS) https://t.co/IncSig6SiG","Wed Dec 28 14:47:44 +0000 2016"
,,,,,,"false","true",,"Mon Dec 12 06:01:11 +0000 2016","",,,,,,,,,,,"0","4","9","100","false","808189937543745536","false","false","false","","21","Angura",,"false","https://pbs.twimg.com/profile_images/808198472444870656/rbRmG33m_normal.jpg","","104","https://twitter.com/Anguraus","user","https://x.com/Anguraus","Anguraus","Powerful Republicans Tell Trump To Shove It, Announce IMMEDIATE Russia Investigation DETAILS https://t.co/brfcN7fhIZ via @Bipartisan Report","Wed Dec 28 14:38:26 +0000 2016"
,,,,,,"false","true",,"Tue Feb 01 00:21:14 +0000 2011","Introvert, reader, writer, collector of fine limited edition books, supporter of equality for all, proud feminist",,,,,,,,,,,"0","10341","627","2022","true","245569660","false","false","false","Inver Grove Heights, MN","1792","Robert Krone",,"false","https://pbs.twimg.com/profile_images/1563135002900107264/eDffqkrc_normal.jpg","","24884","https://twitter.com/RobertJK1981","user","https://x.com/RobertJK1981","RobertJK1981","John McCain Angrily Stands Up To Donald Trump, Makes BIG Russia Investigation Statement (DETAILS) https://t.co/gHEPQBc6tw","Wed Dec 28 12:33:25 +0000 2016"
,,,,,,"false","true","https://pbs.twimg.com/profile_banners/46028824/1387322084","Wed Jun 10 03:41:46 +0000 2009","SAG-AFTRA National Director, Com and Humanities Professor, MA, PhD Ed Distinction,  Actor, VO, coach,  adv., UNLV,  Nevada State, University of Phoenix,",,,,,,"about.me/art_lynch","http://about.me/art_lynch","0","22","http://t.co/CV2W5cILuP","0","4","345","248","false","46028824","false","false","false","Boulder City/ Las Vegas, NV","375","Art Lynch",,"false","https://pbs.twimg.com/profile_images/413085105708486658/zf5EYm0G_normal.jpeg","","227950","https://twitter.com/artlynch","user","https://x.com/artlynch","artlynch","Powerful Republicans Tell Trump To Shove It, Announce IMMEDIATE Russia Investigation (DETAILS) https://t.co/VuPR9NxiW6","Wed Dec 28 06:51:19 +0000 2016"
,,,,,,"true","true","https://pbs.twimg.com/profile_banners/1262257328/1532881363","Tue Mar 12 15:39:16 +0000 2013","NC House Representative for District 7 (Franklin & Nash Counties) since 2013, Graduate of UNC-Chapel Hill & NCCU, Mother & Grandmother",,,,,,"bobbie4nc.com","http://www.bobbie4nc.com","0","23","https://t.co/eEQ55bx8hy","0","341","1348","501","false","1262257328","false","false","false","Louisburg, NC","128","Rep. Bobbie Richardson",,"false","https://pbs.twimg.com/profile_images/378800000120766786/f59a56a7aa08ad1b2b5bb398c07f2903_normal.jpeg","","15393","https://twitter.com/bobbie4nc","user","https://x.com/bobbie4nc","bobbie4nc","John McCain Angrily Stands Up To Donald Trump, Makes BIG Russia Investigation Statement (DETAILS) https://t.co/tivKP7NWP3","Wed Dec 28 06:26:17 +0000 2016"
,,,,,,"false","true","https://pbs.twimg.com/profile_banners/104011418/1504115865","Tue Jan 12 00:09:57 +0000 2010","Artist",,,,,,,,,,,"0","158","84","301","false","104011418","false","false","false","Port Hueneme, California","161","Nancy Cozza",,"false","https://pbs.twimg.com/profile_images/2903177134/b464c215e6236f9f704679400c837c27_normal.jpeg","","43224","https://twitter.com/realbohochic","user","https://x.com/realbohochic","realbohochic","John McCain Angrily Stands Up To Donald Trump, Makes BIG Russia Investigation Statement (DETAILS) https://t.co/1tuTNnq9ox","Wed Dec 28 06:19:25 +0000 2016"
,,,,,,"false","true","https://pbs.twimg.com/profile_banners/260076606/1527264967","Thu Mar 03 04:31:37 +0000 2011","#FBR  #TheResistance  #StrongerTogether 🌊 #WalkForOurLives",,,,,,,,,,,"0","12912","2704","3247","false","260076606","false","false","false","Virginia, USA","379","Linda K. Morse",,"false","https://pbs.twimg.com/profile_images/442494623748222976/KE0akRMb_normal.jpeg","","124321","https://twitter.com/Kate1347","user","https://x.com/Kate1347","Kate1347","John McCain Angrily Stands Up To Donald Trump, Makes BIG Russia Investigation Statement (DETAILS) https://t.co/DFMOesNzvF","Wed Dec 28 05:34:04 +0000 2016"
,,,,,,"true","false",,"Mon Jul 13 17:47:38 +0000 2009","retired nurse/grandma . I'll tweet and RT what I like or &choose to 'follow' or 'unfollow' ,my choice. Im too old to waste time! True Blue Democrat! 🌊",,,,,,,,,,,"0","37749","1802","2206","true","56439590","false","false","false","OK","128","my business","828046809692041216","false","https://pbs.twimg.com/profile_images/841289808001564672/BRlubenB_normal.jpg","","72277","https://twitter.com/wkndnrs","user","https://x.com/wkndnrs","wkndnrs","Powerful Republicans Tell Trump To Shove It, Announce IMMEDIATE Russia Investigation (DETAILS)https://t.co/zBZHKsUV3J via @Bipartisan Report","Wed Dec 28 05:32:48 +0000 2016"
,,,,,,"false","false","https://pbs.twimg.com/profile_banners/2484615926/1399585720","Thu May 08 21:35:39 +0000 2014","",,,,,,,,,,,"0","1","170","34","false","2484615926","false","false","false","","32","Au Lac",,"false","https://pbs.twimg.com/profile_images/464521741218242560/bYbvU3fM_normal.jpeg","","353351","https://twitter.com/AuLacViet","user","https://x.com/AuLacViet","AuLacViet","Obama administration prepares sanctions, retaliation for Russian election meddling - CNN https://t.co/1BilWnruFV","Wed Dec 28 23:26:20 +0000 2016"
,,,,,,"false","true","https://pbs.twimg.com/profile_banners/1475477966/1645726402","Sat Jun 01 19:13:06 +0000 2013","piano teacher, vegan, nature lover, bird lover, will stand up for truth and justice....Love all, serve all, help ever, hurt never.",,,,,,,,,,,"0","281082","1484","3218","true","1475477966","false","false","false","East Coast, USA","705","Ms. Fran","1719906455220895944","false","https://pbs.twimg.com/profile_images/1631720700586209280/UOctxoTX_normal.jpg","","94026","https://twitter.com/Franpianos","user","https://x.com/Franpianos","Franpianos","White House prepares sanctions for Russian election meddling @CNNPolitics https://t.co/4oAZRCqNaN","Wed Dec 28 23:25:29 +0000 2016"
,,,,,,"false","false","https://pbs.twimg.com/profile_banners/232460553/1485131271","Fri Dec 31 05:56:11 +0000 2010","🚫NO DM’s Struggling w/ #MECFS #MCAS #PEM . TheResistance #DACA #BlackLivesMatter #LGBTQIA+ #MeToo #FF #FBR #FBPE",,,,,,"bsky.app/profile/christ…","https://bsky.app/profile/christine622.bsky.social","0","23","https://t.co/UwqwxWZ9OR","0","254813","7014","7246","true","232460553","false","false","false","Earth 🌎","7629","😷🪷🗽🟧 Christine #MECFS 🇺🇦🌻🇺🇸","1857285465293934713","false","https://pbs.twimg.com/profile_images/1734420312408694784/JcAlYgYm_normal.jpg","","140197","https://twitter.com/MindFeast622","user","https://x.com/MindFeast622","MindFeast622","🔥 Obama administration prepares sanctions, retaliation for Russian election meddling 🔥 https://t.co/U7gVWPgWqK","Wed Dec 28 23:22:57 +0000 2016"
,,,,,,"true","true","https://pbs.twimg.com/profile_banners/997438951/1512580237","Sat Dec 08 15:54:08 +0000 2012","James Eade — Freelance Graphic Designer — https://t.co/RmU7SICFCp","instagram.com/jamesenjoyrelax","http://instagram.com/jamesenjoyrelax","42","65","https://t.co/RmU7SICFCp","enjoyrelaxstudio.co.uk","http://enjoyrelaxstudio.co.uk/","0","23","https://t.co/pjJIYwjkKw","0","125181","2818","612","true","997438951","false","false","false","United Kingdom","6419","EnjoyRelax Studio","1605588421543481344","false","https://pbs.twimg.com/profile_images/1654082517052411906/n5IC6-jL_normal.jpg","","33861","https://twitter.com/jamesenjoyrelax","user","https://x.com/jamesenjoyrelax","jamesenjoyrelax","White House prepares sanctions for Russian election meddling @CNNPolitics https://t.co/lD2ppc1ODv","Wed Dec 28 23:20:10 +0000 2016"
,,,,,,"false","false",,"Thu Jul 02 04:14:15 +0000 2009","Enterprise SOA Architect now security software all I can say. History, Texas A&M U, U of Michigan, Follow maga, will remove you. https://t.co/jYGIsJNg5f","boardgamegeek.com","http://boardgamegeek.com","129","152","https://t.co/jYGIsJNg5f",,,,,,"0","164525","472","1667","true","52965562","false","false","false","Loudoun County, VA","1436","Mike Confoy Powered by AI™ 🇺🇸 ≠ 🇷🇺 🇺🇦 ≠ 🇷🇺","1524647335984353281","false","https://pbs.twimg.com/profile_images/1629913338758025219/9OKzgWWV_normal.jpg","","231635","https://twitter.com/mikelotus","user","https://x.com/mikelotus","mikelotus","Obama administration prepares sanctions, retaliation for Russian election meddling https://t.co/e3curwmbM6 #news #feedly","Wed Dec 28 23:19:40 +0000 2016"
